,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
351,351,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-25,25.09.2012,064A80,NYME,1,64,1616121,187440,0,71320,1357361,1544801,1616121,1616121,0,0,1616121,187440,0,71320,1357361,1544801,1616121,1616121,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,11.6,0.0,4.4,84.0,95.6,100.0,100.0,0.0,0.0,100,11.6,0.0,4.4,84.0,95.6,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,0,2,20,14,22,16,26,2,0,2,20,14,22,16,0,0,0,0,0,0,0,0,58.0,82.9,83.6,96.5,49.2,68.1,63.2,72.2,58.0,82.9,83.6,96.5,49.2,68.1,63.2,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),187440,1.0,SHORT,-187440,-0.0645863325342,LONG,2012-10-01,920.36,846.73,2.0,846.73,49359.72,0.130250196617,1.13025019662,0.171637608139,846.73,107588.67,0.770403938433,1.16272627465,846.73,42374.98
352,352,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-02,02.10.2012,064A82,NYME,1,64,614530,220282,0,0,394248,614530,614530,614530,0,0,614530,220282,0,0,394248,614530,614530,614530,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,35.8,0.0,0.0,64.2,100.0,100.0,100.0,0.0,0.0,100,35.8,0.0,0.0,64.2,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,0,16,15,17,15,22,1,0,0,16,15,17,15,0,0,0,0,0,0,0,0,74.1,63.2,90.2,85.8,64.2,58.9,76.5,71.9,74.1,63.2,90.2,85.8,64.2,58.9,76.5,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),220282,1.0,SHORT,-220282,-0.218365190359,LONG,2012-10-08,792.65,779.48,0.0,779.48,50139.2,0.509100794305,1.50910079431,1.28000543687,779.48,108368.15,0.888302377036,1.27446502197,779.48,43154.46
353,353,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-09,09.10.2012,064A84,NYME,1,64,508519,0,0,0,508519,508519,508519,508519,0,0,508519,0,0,0,508519,508519,508519,508519,0,0,0,0,0,0,0,0,0,0,0,0,-23552.0,0.0,0.0,0.0,-23552.0,-23552.0,-23552.0,-23552.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,15,17,15,17,25,0,0,0,15,17,15,17,0,0,0,0,0,0,0,0,49.0,56.8,81.5,83.0,38.3,43.9,63.3,63.1,49.0,56.8,81.5,83.0,38.3,43.9,63.3,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,1.0,LONG,0,0.0,LONG,2012-10-15,-6295.79,670.86,0.0,670.86,50810.06,-0.931778913796,0.0682210862043,0.487521597412,670.86,109039.01,1.2121626912,1.32199856548,670.86,43825.32
354,354,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-16,16.10.2012,064A87,NYME,1,64,427240,0,9920,0,427240,417320,427240,427240,0,0,427240,0,9920,0,427240,417320,427240,427240,0,0,0,0,0,0,0,0,0,0,0,0,25320.0,0.0,0.0,0.0,25320.0,25320.0,25320.0,25320.0,0.0,0.0,100,0.0,2.3,0.0,100.0,97.7,100.0,100.0,0.0,0.0,100,0.0,2.3,0.0,100.0,97.7,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,0,17,12,17,13,24,0,1,0,17,12,17,13,0,0,0,0,0,0,0,0,71.1,67.9,89.5,92.2,50.8,54.3,69.1,72.6,71.1,67.9,89.5,92.2,50.8,54.3,69.1,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatts Per Hour),-9920,-1.0,LONG,9920,0.0117457611064,SHORT,2012-10-22,872.86,800.37,-2.0,872.86,51682.92,0.00183181007938,-1.00183181008,-0.101007495544,872.86,109911.87,1.02396942794,1.44279797597,872.86,44698.18
355,355,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-23,23.10.2012,064C74,IFED,1,64,27910,2758,2050,685,23982,25175,27425,27910,485,0,27910,2758,2050,685,23982,25175,27425,27910,485,0,0,0,0,0,0,0,0,0,0,0,1634.0,250.0,1200.0,-110.0,1494.0,544.0,1634.0,1634.0,0.0,0.0,100,9.9,7.3,2.5,85.9,90.2,98.3,100.0,1.7,0.0,100,9.9,7.3,2.5,85.9,90.2,98.3,100.0,1.7,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2,3,4,25,24,30,28,33,2,3,4,25,24,30,28,0,0,0,0,0,0,0,0,63.9,51.9,77.5,74.3,56.0,47.9,66.1,63.2,63.9,51.9,77.5,74.3,56.0,47.9,66.1,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,708,0.147254575707,SHORT,-1193,-0.0242691783469,LONG,2012-10-29,852.61,728.67,1.14725457571,728.67,52411.59,0.00182662219749,0.147523554184,-0.368862045199,852.61,110764.48,0.897778644309,1.32439006623,728.67,45426.85
356,356,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-30,30.10.2012,064C76,IFED,1,64,69085,1260,8185,1575,65872,59325,68707,69085,378,0,69085,1260,8185,1575,65872,59325,68707,69085,378,0,0,0,0,0,0,0,0,0,0,0,9805.0,-315.0,1785.0,1575.0,22763.0,6655.0,24023.0,10015.0,-14218.0,-210.0,100,1.8,11.8,2.3,95.3,85.9,99.5,100.0,0.5,0.0,100,1.8,11.8,2.3,95.3,85.9,99.5,100.0,0.5,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,2,1,18,17,20,19,26,1,2,1,18,17,20,19,0,0,0,0,0,0,0,0,59.0,49.3,80.5,70.6,51.5,46.0,64.4,61.5,59.0,49.3,80.5,70.6,51.5,46.0,64.4,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 16 MEGAWATTS PER HOUR),-6925,-0.733192165167,LONG,6547,0.0522935853096,SHORT,2012-11-05,757.96,699.82,-0.880446740874,757.96,53169.55,0.914666835541,-1.40381872272,-0.70583573843,757.96,111522.44,1.20255372269,1.21863460609,757.96,46184.81
357,357,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-06,06.11.2012,064DLW,NODX,1,64,67352,290,0,0,64566,64636,64856,64636,2496,2716,67352,290,0,0,64566,64636,64856,64636,2496,2716,0,0,0,0,0,0,0,0,0,0,1050.0,0.0,0.0,0.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,100,0.4,0.0,0.0,95.9,96.0,96.3,96.0,3.7,4.0,100,0.4,0.0,0.0,95.9,96.0,96.3,96.0,3.7,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,0,0,16,22,17,22,27,1,0,0,16,22,17,22,0,0,0,0,0,0,0,0,81.9,75.6,91.1,88.0,81.1,71.2,84.5,79.5,81.9,75.6,91.1,88.0,81.1,71.2,84.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),290,1.0,SHORT,-70,-0.000541787278835,LONG,2012-11-12,660.4,617.27,1.73319216517,617.27,53786.82,-0.531823042104,0.468176957896,-0.0724391474821,0.0,111522.44,1.15921410508,0.964362644735,0.0,46184.81
358,358,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-13,13.11.2012,064DPQ,NODX,1,64,14215,0,4200,0,13805,10005,13805,14205,410,10,14215,0,4200,0,13805,10005,13805,14205,410,10,0,0,0,0,0,0,0,0,0,0,-300.0,0.0,-1650.0,0.0,-290.0,1350.0,-290.0,-300.0,-10.0,0.0,100,0.0,29.5,0.0,97.1,70.4,97.1,99.9,2.9,0.1,100,0.0,29.5,0.0,97.1,70.4,97.1,99.9,2.9,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,2,0,15,8,15,10,21,0,2,0,15,8,15,10,0,0,0,0,0,0,0,0,63.5,88.8,84.8,98.3,63.5,83.0,81.4,88.3,63.5,88.8,84.8,98.3,63.5,83.0,81.4,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),-4200,-1.0,LONG,3800,0.159596808064,SHORT,2012-11-19,500.01,461.55,-2.0,500.01,54286.83,0.402681702246,-1.40268170225,-0.321474936235,500.01,112022.45,1.08941542752,0.964362644735,0.0,46184.81
359,359,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-20,20.11.2012,064EXE,NODX,1,64,23378,0,1050,0,22843,22328,22843,23378,535,0,23378,0,1050,0,22843,22328,22843,23378,535,0,0,0,0,0,0,0,0,0,0,0,97.0,0.0,0.0,0.0,97.0,97.0,97.0,97.0,0.0,0.0,100,0.0,4.5,0.0,97.7,95.5,97.7,100.0,2.3,0.0,100,0.0,4.5,0.0,97.7,95.5,97.7,100.0,2.3,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,1,0,16,13,16,14,23,0,1,0,16,13,16,14,0,0,0,0,0,0,0,0,67.8,89.4,86.7,98.1,66.2,82.9,81.6,88.5,67.8,89.4,86.7,98.1,66.2,82.9,81.6,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),-1050,-1.0,LONG,515,0.0114011201877,SHORT,2012-11-26,491.88,454.54,0.0,491.88,54778.71,-0.807947342173,-0.192052657827,-0.555628961805,491.88,112514.33,1.21658317331,1.27739106163,491.88,46676.69
360,360,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-27,27.11.2012,064FJY,NODX,1,64,10387,1095,0,0,8997,9757,10092,9757,295,630,10387,1095,0,0,8997,9757,10092,9757,295,630,0,0,0,0,0,0,0,0,0,0,145.0,0.0,0.0,0.0,145.0,115.0,145.0,115.0,0.0,30.0,100,10.5,0.0,0.0,86.6,93.9,97.2,93.9,2.8,6.1,100,10.5,0.0,0.0,86.6,93.9,97.2,93.9,2.8,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,0,0,15,15,16,15,20,1,0,0,15,15,16,15,0,0,0,0,0,0,0,0,51.6,53.3,81.1,77.5,38.6,32.5,50.4,47.1,51.6,53.3,81.1,77.5,38.6,32.5,50.4,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),1095,1.0,SHORT,-760,-0.0405246880665,LONG,2012-12-03,569.02,-895.38,2.0,-895.38,53883.33,0.941377897795,1.9413778978,0.617757843787,-895.38,111618.95,1.38195321714,1.31813072296,0.0,46676.69
361,361,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-04,04.12.2012,064FKC,NODX,1,64,27620,12800,3090,680,13540,23335,27020,27105,600,515,27620,12800,3090,680,13540,23335,27020,27105,600,515,0,0,0,0,0,0,0,0,0,0,70.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0,0.0,0.0,100,46.3,11.2,2.5,49.0,84.5,97.8,98.1,2.2,1.9,100,46.3,11.2,2.5,49.0,84.5,97.8,98.1,2.2,1.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,2,1,14,13,17,15,23,2,2,1,14,13,17,15,0,0,0,0,0,0,0,0,71.9,66.8,85.8,89.1,65.1,58.3,74.8,79.3,71.9,66.8,85.8,89.1,65.1,58.3,74.8,79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),9710,0.611076148521,SHORT,-9795,-0.265627118644,LONG,2012-12-10,544.74,519.92,-0.388923851479,519.92,54403.25,-0.00637473334911,0.607180701018,0.78394938556,519.92,112138.87,1.19657898817,1.37874507114,519.92,47196.61
362,362,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-11,11.12.2012,064FZA,NODX,1,64,30263,350,150,0,29017,30065,29367,30215,896,48,30263,350,150,0,29017,30065,29367,30215,896,48,0,0,0,0,0,0,0,0,0,0,1190.0,0.0,0.0,0.0,1275.0,1190.0,1275.0,1190.0,-85.0,0.0,100,1.2,0.5,0.0,95.9,99.3,97.0,99.8,3.0,0.2,100,1.2,0.5,0.0,95.9,99.3,97.0,99.8,3.0,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,1,0,15,10,17,11,22,2,1,0,15,10,17,11,0,0,0,0,0,0,0,0,65.0,85.9,83.0,99.0,64.7,85.4,82.5,92.9,65.0,85.9,83.0,99.0,64.7,85.4,82.5,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),200,0.4,SHORT,-1048,-0.0177380589689,LONG,2012-12-17,-3006.56,445.29,-0.211076148521,445.29,54848.54,-0.933854716502,0.0264581133992,0.289536229204,445.29,112584.16,1.36109187617,1.28359428118,0.0,47196.61
363,363,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-18,18.12.2012,066657,NYME,1,66,14803,290,0,135,14061,14578,14486,14713,317,90,14803,290,0,135,14061,14578,14486,14713,317,90,0,0,0,0,0,0,0,0,0,0,0.0,-35.0,0.0,0.0,0.0,0.0,-35.0,0.0,35.0,0.0,100,2.0,0.0,0.9,95.0,98.5,97.9,99.4,2.1,0.6,100,2.0,0.0,0.9,95.0,98.5,97.9,99.4,2.1,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,0,1,22,21,23,22,27,1,0,1,22,21,23,22,0,0,0,0,0,0,0,0,55.3,45.8,78.0,75.4,54.5,41.7,63.5,52.3,55.3,45.8,78.0,75.4,54.5,41.7,63.5,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",290,1.0,SHORT,-517,-0.0180523062956,LONG,2012-12-24,476.51,451.79,0.6,451.79,55300.33,0.180825276554,1.18082527655,0.829453902105,451.79,113035.95,1.19940686946,1.21260845444,451.79,47648.4
364,364,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-24,24.12.2012,06665O,NYME,1,66,28867,2175,0,0,26115,28547,28290,28547,577,320,28867,2175,0,0,26115,28547,28290,28547,577,320,0,0,0,0,0,0,0,0,0,0,-2790.0,0.0,0.0,0.0,-2752.0,-2624.0,-2752.0,-2624.0,-38.0,-166.0,100,7.5,0.0,0.0,90.5,98.9,98.0,98.9,2.0,1.1,100,7.5,0.0,0.0,90.5,98.9,98.0,98.9,2.0,1.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2,0,0,34,36,36,36,43,2,0,0,34,36,36,36,0,0,0,0,0,0,0,0,46.6,53.6,63.3,70.1,43.1,50.3,54.5,61.2,46.6,53.6,63.3,70.1,43.1,50.3,54.5,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",2175,1.0,SHORT,-2432,-0.0444916029417,LONG,2012-12-31,577.2,540.82,0.0,540.82,55841.15,0.0972778689348,1.09727786893,1.05350282791,540.82,113576.77,1.05598591696,0.678659545417,0.0,47648.4
365,365,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-31,31.12.2012,06665O,NYME,1,66,15358,83,170,113,14501,14850,14697,15133,661,225,15358,83,170,113,14501,14850,14697,15133,661,225,0,0,0,0,0,0,0,0,0,0,838.0,0.0,-75.0,89.0,619.0,794.0,708.0,808.0,130.0,30.0,100,0.5,1.1,0.7,94.4,96.7,95.7,98.5,4.3,1.5,100,0.5,1.1,0.7,94.4,96.7,95.7,98.5,4.3,1.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,1,1,28,30,30,31,34,1,1,1,28,30,30,31,0,0,0,0,0,0,0,0,42.6,43.4,66.1,67.5,31.1,38.5,43.6,52.1,42.6,43.4,66.1,67.5,31.1,38.5,43.6,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",-87,-0.343873517787,LONG,-349,-0.0118905659092,LONG,2013-01-07,545.13,510.31,-1.34387351779,545.13,56386.28,-0.276759114222,-0.2487033876,0.31321313682,510.31,114087.08,0.964736147369,1.03263344739,545.13,48193.53
366,366,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-08,08.01.2013,06665P,NYME,1,66,16351,370,0,100,15737,15795,16207,15895,144,456,16351,370,0,100,15737,15795,16207,15895,144,456,0,0,0,0,0,0,0,0,0,0,-667.0,-75.0,0.0,35.0,-627.0,-667.0,-667.0,-632.0,0.0,-35.0,100,2.3,0.0,0.6,96.2,96.6,99.1,97.2,0.9,2.8,100,2.3,0.0,0.6,96.2,96.6,99.1,97.2,0.9,2.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,0,1,20,14,22,15,25,2,0,1,20,14,22,15,0,0,0,0,0,0,0,0,63.8,64.4,86.3,90.5,51.6,60.1,71.1,77.4,63.8,64.4,86.3,90.5,51.6,60.1,71.1,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",370,1.0,SHORT,-58,-0.00183940124318,LONG,2013-01-14,-2089.13,521.28,1.34387351779,521.28,56907.56,0.00177733540291,1.0017773354,0.396234451467,521.28,114608.36,0.852066030188,1.08296246736,521.28,48714.81
367,367,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-15,15.01.2013,06665Q,NYME,1,66,13042,260,654,0,12508,11957,12768,12611,274,431,13042,260,654,0,12508,11957,12768,12611,274,431,0,0,0,0,0,0,0,0,0,0,206.0,-10.0,-15.0,0.0,206.0,211.0,196.0,196.0,10.0,10.0,100,2.0,5.0,0.0,95.9,91.7,97.9,96.7,2.1,3.3,100,2.0,5.0,0.0,95.9,91.7,97.9,96.7,2.1,3.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,1,2,0,25,23,26,25,31,1,2,0,25,23,26,25,0,0,0,0,0,0,0,0,62.4,63.6,77.4,79.0,56.3,50.7,67.1,62.8,62.4,63.6,77.4,79.0,56.3,50.7,67.1,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",-394,-0.431072210066,LONG,551,0.0225219701615,SHORT,2013-01-21,-8711.31,614.42,-1.43107221007,-8711.31,48196.25,0.619529017188,-0.698133952705,0.066026326012,0.0,114608.36,0.995100562759,1.11344864059,-8711.31,40003.5
368,368,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-22,22.01.2013,06665Q,NYME,1,66,9403,0,0,0,8664,8670,8664,8670,739,733,9403,0,0,0,8664,8670,8664,8670,739,733,0,0,0,0,0,0,0,0,0,0,195.0,0.0,0.0,0.0,160.0,230.0,160.0,230.0,35.0,-35.0,100,0.0,0.0,0.0,92.1,92.2,92.1,92.2,7.9,7.8,100,0.0,0.0,0.0,92.1,92.2,92.1,92.2,7.9,7.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,27,22,27,22,30,0,0,0,27,22,27,22,0,0,0,0,0,0,0,0,58.0,48.8,71.8,69.8,55.5,36.2,60.8,52.3,58.0,48.8,71.8,69.8,55.5,36.2,60.8,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",0,-0.431072210066,LONG,-6,-0.000346140533056,LONG,2013-01-28,810.72,-160.0,0.0,810.72,49006.97,-0.625472751415,-0.161448288778,-0.282779053357,810.72,115419.08,1.06030587563,1.11344864059,810.72,40814.22
369,369,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-29,29.01.2013,06665R,NYME,1,66,8517,930,588,170,7091,7640,8191,8398,326,119,8517,930,588,170,7091,7640,8191,8398,326,119,0,0,0,0,0,0,0,0,0,0,-809.0,-80.0,75.0,50.0,-730.0,-888.0,-760.0,-763.0,-49.0,-46.0,100,10.9,6.9,2.0,83.3,89.7,96.2,98.6,3.8,1.4,100,10.9,6.9,2.0,83.3,89.7,96.2,98.6,3.8,1.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2,1,2,19,17,22,19,28,2,1,2,19,17,22,19,0,0,0,0,0,0,0,0,64.9,56.2,79.7,78.5,64.9,55.7,79.2,72.6,64.9,56.2,79.7,78.5,64.9,55.7,79.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",342,0.225296442688,SHORT,-549,-0.0372683456656,LONG,2013-02-04,-909.37,572.75,0.656368652754,572.75,49579.72,0.668805468524,0.375975935597,0.0128042700485,0.0,115419.08,1.13205435127,1.09792411648,0.0,40814.22
370,370,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-02-05,05.02.2013,06665R,NYME,1,66,10058,0,0,0,9712,9391,9712,9391,346,667,10058,0,0,0,9712,9391,9712,9391,346,667,0,0,0,0,0,0,0,0,0,0,-585.0,0.0,0.0,0.0,-501.0,-500.0,-501.0,-500.0,-84.0,-85.0,100,0.0,0.0,0.0,96.6,93.4,96.6,93.4,3.4,6.6,100,0.0,0.0,0.0,96.6,93.4,96.6,93.4,3.4,6.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,21,21,21,21,26,0,0,0,21,21,21,21,0,0,0,0,0,0,0,0,61.1,61.5,79.6,77.8,58.2,59.8,71.8,75.0,61.1,61.5,79.6,77.8,58.2,59.8,71.8,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",0,0.225296442688,LONG,321,0.0168036434068,SHORT,2013-02-11,717.5,649.03,0.0,649.03,50228.75,-0.00394589219717,0.224407447213,0.224807495177,649.03,116068.11,1.0054707163,1.10764373686,649.03,41463.25
