,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
286,286,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-28,28.06.2011,0643AU,IFED,1,64,114190,0,6925,0,114190,107265,114190,114190,0,0,114190,0,6925,0,114190,107265,114190,114190,0,0,0,0,0,0,0,0,0,0,0,0,-8120.0,0.0,-1760.0,0.0,-8120.0,-6360.0,-8120.0,-8120.0,0.0,0.0,100,0.0,6.1,0.0,100.0,93.9,100.0,100.0,0.0,0.0,100,0.0,6.1,0.0,100.0,93.9,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,1,0,14,10,14,11,22,0,1,0,14,10,14,11,0,0,0,0,0,0,0,0,60.3,73.7,89.9,96.5,57.6,73.7,82.4,90.6,60.3,73.7,89.9,96.5,57.6,73.7,82.4,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 MwH,-6925,-1.0,LONG,6925,0.0312704612675,SHORT,2011-07-04,1072.01,938.12,0.215134023091,938.12,-5315.38,-0.0953762569545,0.0282880017186,0.0240449704477,0.0,30549.58,0.240842825239,0.353130994323,938.12,-39230.45
287,287,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-05,05.07.2011,0643B1,IFED,1,64,191550,2625,0,0,188925,191550,191550,191550,0,0,191550,2625,0,0,188925,191550,191550,191550,0,0,0,0,0,0,0,0,0,0,0,0,3825.0,0.0,0.0,0.0,3825.0,3825.0,3825.0,3825.0,0.0,0.0,100,1.4,0.0,0.0,98.6,100.0,100.0,100.0,0.0,0.0,100,1.4,0.0,0.0,98.6,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,0,0,19,14,20,14,26,1,0,0,19,14,20,14,0,0,0,0,0,0,0,0,55.2,61.3,81.1,88.6,50.1,41.7,64.9,66.0,55.2,61.3,81.1,88.6,50.1,41.7,64.9,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 MWH PER LOT,2625,1.0,SHORT,-2625,-0.00689927064853,LONG,2011-07-11,1192.94,1007.0,-0.038169731916,1192.94,-4122.44,0.093576080336,-0.007544877353,-0.00676857058059,0.0,30549.58,0.238127666878,0.384034688575,1192.94,-38037.51
288,288,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-12,12.07.2011,0643B9,IFED,1,64,34627,0,6620,1812,32660,26100,34472,34532,155,95,34627,0,6620,1812,32660,26100,34472,34532,155,95,0,0,0,0,0,0,0,0,0,0,642.0,0.0,1142.0,35.0,607.0,-535.0,642.0,642.0,0.0,0.0,100,0.0,19.1,5.2,94.3,75.4,99.6,99.7,0.4,0.3,100,0.0,19.1,5.2,94.3,75.4,99.6,99.7,0.4,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,5,4,34,32,38,37,40,0,5,4,34,32,38,37,0,0,0,0,0,0,0,0,34.7,50.9,55.1,69.0,30.1,39.9,45.8,53.6,34.7,50.9,55.1,69.0,30.1,39.9,45.8,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,-6620,-1.0,LONG,6560,0.111640571818,SHORT,2011-07-18,1238.3,-2986.68,0.118539842467,-2986.68,-7109.12,-0.0956942319008,0.100957213049,0.098800083375,0.0,30549.58,0.241586091802,0.387936957811,-2986.68,-41024.19
289,289,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-19,19.07.2011,0643BA,IFED,1,64,574600,0,84790,22465,552135,467345,574600,574600,0,0,574600,0,84790,22465,552135,467345,574600,574600,0,0,0,0,0,0,0,0,0,0,0,0,3930.0,0.0,-180.0,0.0,3930.0,4110.0,3930.0,3930.0,0.0,0.0,100,0.0,14.8,3.9,96.1,81.3,100.0,100.0,0.0,0.0,100,0.0,14.8,3.9,96.1,81.3,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,3,1,31,26,32,29,42,0,3,1,31,26,32,29,0,0,0,0,0,0,0,0,44.5,43.1,66.2,69.0,42.7,37.4,60.4,55.8,44.5,43.1,66.2,69.0,42.7,37.4,60.4,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Any multiple of 16 MWh,-84790,-1.0,LONG,84790,0.0831698512967,SHORT,2011-07-25,1186.55,989.58,-0.0284707205213,989.58,-6119.54,0.0183929854729,0.0846995931634,0.0852384127365,0.0,30549.58,0.181143914238,0.395297452045,989.58,-40034.61
290,290,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-26,26.07.2011,0643BE,IFED,1,64,648355,0,0,0,648355,648355,648355,648355,0,0,648355,0,0,0,648355,648355,648355,648355,0,0,0,0,0,0,0,0,0,0,0,0,16460.0,0.0,0.0,0.0,16460.0,16460.0,16460.0,16460.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,0,26,13,26,13,29,0,0,0,26,13,26,13,0,0,0,0,0,0,0,0,69.8,91.9,80.5,98.1,69.2,87.4,79.8,92.3,69.8,91.9,80.5,98.1,69.2,87.4,79.8,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 mwh,0,-1.0,LONG,0,0.0,LONG,2011-08-01,-16336.86,1107.93,-0.0831698512967,0.0,-6119.54,-0.0516659235983,0.0,0.00166339702593,0.0,30549.58,0.179159285424,0.274402547157,0.0,-40034.61
291,291,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-02,02.08.2011,0643BG,IFED,1,64,32109,5781,1154,1342,23818,29526,30941,32022,1168,87,32109,5781,1154,1342,23818,29526,30941,32022,1168,87,0,0,0,0,0,0,0,0,0,0,387.0,-54.0,-63.0,135.0,349.0,315.0,430.0,387.0,-43.0,0.0,100,18.0,3.6,4.2,74.2,92.0,96.4,99.7,3.6,0.3,100,18.0,3.6,4.2,74.2,92.0,96.4,99.7,3.6,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,6,3,4,29,32,35,39,44,6,3,4,29,32,35,39,0,0,0,0,0,0,0,0,43.2,35.6,69.2,58.1,38.9,31.8,53.6,49.9,43.2,35.6,69.2,58.1,38.9,31.8,53.6,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800MWh,4627,0.667195385725,SHORT,-5708,-0.10700359928,LONG,2011-08-08,1873.66,1525.01,-0.10700359928,1873.66,-4245.88,0.0144681684572,-0.10855174538,-0.106380710472,1873.66,32423.24,0.158706494867,0.268618921063,1873.66,-38160.95
292,292,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-09,09.08.2011,0643BM,IFED,1,64,24554,2855,0,127,21572,24427,24554,24554,0,0,24554,2855,0,127,21572,24427,24554,24554,0,0,0,0,0,0,0,0,0,0,0,0,529.0,131.0,0.0,49.0,349.0,480.0,529.0,529.0,0.0,0.0,100,11.6,0.0,0.5,87.9,99.5,100.0,100.0,0.0,0.0,100,11.6,0.0,0.5,87.9,99.5,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,4,0,2,26,16,30,18,33,4,0,2,26,16,30,18,0,0,0,0,0,0,0,0,51.9,80.6,76.3,92.0,47.0,79.1,68.2,82.9,51.9,80.6,76.3,92.0,47.0,79.1,68.2,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400MWh,2855,1.0,SHORT,-2855,-0.0620665666645,LONG,2011-08-15,1477.51,1153.11,0.0449370326155,1477.51,-2768.37,0.038690664293,-0.0644679633591,-0.0653186760776,0.0,32423.24,0.166974069151,0.253768538067,1477.51,-36683.44
293,293,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-16,16.08.2011,0643BS,IFED,1,64,621425,11562,1995,33125,576738,586305,621425,621425,0,0,621425,11562,1995,33125,576738,586305,621425,621425,0,0,0,0,0,0,0,0,0,0,0,0,8294.0,0.0,816.0,0.0,8294.0,7478.0,8294.0,8294.0,0.0,0.0,100,1.9,0.3,5.3,92.8,94.3,100.0,100.0,0.0,0.0,100,1.9,0.3,5.3,92.8,94.3,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,1,2,27,20,29,22,33,1,1,2,27,20,29,22,0,0,0,0,0,0,0,0,50.7,84.6,70.8,93.8,50.6,72.5,64.0,75.9,50.7,84.6,70.8,93.8,50.6,72.5,64.0,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50MWh,9567,0.705687098916,SHORT,-9567,-0.00822583515829,LONG,2011-08-22,1581.06,484.0,0.0538407315062,1581.06,-1187.31,0.0488286670072,-0.00862749172409,-0.0096962732229,0.0,32423.24,0.178016542819,0.226090756818,1581.06,-35102.38
294,294,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-23,23.08.2011,0643BW,IFED,1,64,7269,0,702,21,6019,6163,6040,6886,1229,383,7269,0,702,21,6019,6163,6040,6886,1229,383,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,9.7,0.3,82.8,84.8,83.1,94.7,16.9,5.3,100,0.0,9.7,0.3,82.8,84.8,83.1,94.7,16.9,5.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,2,1,13,15,14,17,20,0,2,1,13,15,14,17,0,0,0,0,0,0,0,0,68.8,57.8,78.7,80.8,52.3,55.4,58.5,70.1,68.8,57.8,78.7,80.8,52.3,55.4,58.5,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800MWh,-702,-1.0,LONG,-144,-0.0118207190937,LONG,2011-08-29,-593.42,1174.56,-0.00359488393541,-593.42,-1780.73,-0.0193304513388,-0.0115922192585,-0.0115248915765,0.0,32423.24,0.157458863295,0.276831442051,-593.42,-35695.8
295,295,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-30,30.08.2011,0643BZ,IFED,1,64,184060,42530,0,392,141138,183668,184060,184060,0,0,184060,42530,0,392,141138,183668,184060,184060,0,0,0,0,0,0,0,0,0,0,0,0,-12768.0,-4504.0,0.0,0.0,-8264.0,-12768.0,-12768.0,-12768.0,0.0,0.0,100,23.1,0.0,0.2,76.7,99.8,100.0,100.0,0.0,0.0,100,23.1,0.0,0.2,76.7,99.8,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3,0,1,21,21,24,22,31,3,0,1,21,21,24,22,0,0,0,0,0,0,0,0,63.8,63.2,83.1,82.2,55.1,59.4,72.2,73.2,63.8,63.2,83.1,82.2,55.1,59.4,72.2,73.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50 Mwh,42530,1.0,SHORT,-42530,-0.13093969939,LONG,2011-09-05,1610.95,1425.67,-0.119118980296,1610.95,-169.78,-0.0230665973558,-0.127919366066,-0.125597393127,1610.95,34034.19,0.152611285681,0.293565322953,1610.95,-34084.85
296,296,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-06,06.09.2011,0643C3,IFED,1,64,17378,808,233,275,16146,16549,17229,17057,149,321,17378,808,233,275,16146,16549,17229,17057,149,321,0,0,0,0,0,0,0,0,0,0,1458.0,0.0,105.0,42.0,1500.0,1098.0,1542.0,1245.0,-84.0,213.0,100,4.6,1.3,1.6,92.9,95.2,99.1,98.2,0.9,1.8,100,4.6,1.3,1.6,92.9,95.2,99.1,98.2,0.9,1.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,3,3,24,23,28,27,34,2,3,3,24,23,28,27,0,0,0,0,0,0,0,0,43.1,42.4,66.0,61.9,33.5,36.6,48.5,48.5,43.1,42.4,66.0,61.9,33.5,36.6,48.5,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800MWh,575,0.552353506244,SHORT,-403,-0.0123260437376,LONG,2011-09-12,1459.61,1212.94,0.118613655652,1459.61,1289.83,0.00275118344717,-0.0123599549451,-0.014731549834,0.0,34034.19,0.146995031296,0.317576035167,1459.61,-32625.24
297,297,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-13,13.09.2011,0643CB,IFED,1,64,20870,0,2259,2280,18590,16331,20870,20870,0,0,20870,0,2259,2280,18590,16331,20870,20870,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0.0,-75.0,-79.0,99.0,174.0,20.0,20.0,0.0,0.0,100,0.0,10.8,10.9,89.1,78.3,100.0,100.0,0.0,0.0,100,0.0,10.8,10.9,89.1,78.3,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,1,19,15,20,16,24,0,1,1,19,15,20,16,0,0,0,0,0,0,0,0,68.6,62.9,85.6,86.0,57.7,45.7,69.0,68.7,68.6,62.9,85.6,86.0,57.7,45.7,69.0,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400MWh,-2259,-1.0,LONG,2259,0.0646888691618,SHORT,2011-09-19,-26645.67,1299.92,0.0770149128994,1299.92,2589.75,0.0541244580778,0.0681901191489,0.0665797958911,0.0,34034.19,0.177674624002,0.313067558661,1299.92,-31325.32
298,298,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-20,20.09.2011,0643CJ,IFED,1,64,803074,0,23660,0,803074,779414,803074,803074,0,0,803074,0,23660,0,803074,779414,803074,803074,0,0,0,0,0,0,0,0,0,0,0,0,46720.0,0.0,0.0,0.0,46720.0,46720.0,46720.0,46720.0,0.0,0.0,100,0.0,2.9,0.0,100.0,97.1,100.0,100.0,0.0,0.0,100,0.0,2.9,0.0,100.0,97.1,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,1,0,18,13,18,14,26,0,1,0,18,13,18,14,0,0,0,0,0,0,0,0,70.6,76.8,85.3,92.6,65.5,73.3,78.1,85.8,70.6,76.8,85.3,92.6,65.5,73.3,78.1,85.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 MWh,-23660,-1.0,LONG,23660,0.0149511402298,SHORT,2011-09-26,400.61,1837.54,-0.049737728932,1837.54,4427.29,-0.0522710757148,0.0141696280468,0.0151800128691,0.0,34034.19,0.177007988191,0.247278230658,1837.54,-29487.78
299,299,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-27,27.09.2011,0643CU,IFED,1,64,22685,0,875,75,22030,21735,22105,22685,580,0,22685,0,875,75,22030,21735,22105,22685,580,0,0,0,0,0,0,0,0,0,0,0,480.0,0.0,0.0,0.0,420.0,480.0,420.0,480.0,60.0,0.0,100,0.0,3.9,0.3,97.1,95.8,97.4,100.0,2.6,0.0,100,0.0,3.9,0.3,97.1,95.8,97.4,100.0,2.6,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,2,1,19,14,20,16,28,0,2,1,19,14,20,16,0,0,0,0,0,0,0,0,49.6,74.3,78.6,92.5,49.0,70.8,72.4,81.5,49.6,74.3,78.6,92.5,49.0,70.8,72.4,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,-875,-1.0,LONG,295,0.00674054609848,SHORT,2011-10-03,2214.65,-8537.46,-0.00821059413132,-8537.46,-4110.17,-0.0331216139688,0.00651728833267,0.00668596537061,0.0,34034.19,0.162684906726,0.289305618175,-8537.46,-38025.24
300,300,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-04,04.10.2011,0643CV,IFED,1,64,824827,0,0,0,824827,824827,824827,824827,0,0,824827,0,0,0,824827,824827,824827,824827,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,15,10,15,10,22,0,0,0,15,10,15,10,0,0,0,0,0,0,0,0,64.4,86.3,91.4,99.3,64.2,86.3,90.2,98.5,64.4,86.3,91.4,99.3,64.2,86.3,90.2,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 Mwh,0,-1.0,LONG,0,0.0,LONG,2011-10-10,1629.8,1249.37,-0.00674054609848,0.0,-4110.17,0.0236071932582,0.0,0.00013481092197,0.0,34034.19,0.156202216897,0.248110634786,0.0,-38025.24
301,301,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-11,11.10.2011,0643D1,IFED,1,64,721970,0,0,0,721970,721970,721970,721970,0,0,721970,0,0,0,721970,721970,721970,721970,0,0,0,0,0,0,0,0,0,0,0,0,46720.0,0.0,0.0,0.0,46720.0,46720.0,46720.0,46720.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,15,14,15,14,22,0,0,0,15,14,15,14,0,0,0,0,0,0,0,0,66.9,63.3,88.0,89.4,61.4,61.4,73.3,76.6,66.9,63.3,88.0,89.4,61.4,61.4,73.3,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwh,0,-1.0,LONG,0,0.0,LONG,2011-10-17,1712.64,-581.47,0.0,0.0,-4110.17,0.00489425843709,0.0,0.0,0.0,34034.19,0.147332823504,0.202119366825,0.0,-38025.24
302,302,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-18,18.10.2011,0643D5,IFED,1,64,692063,0,0,0,692063,692063,692063,692063,0,0,692063,0,0,0,692063,692063,692063,692063,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,17,10,17,10,20,0,0,0,17,10,17,10,0,0,0,0,0,0,0,0,57.7,80.7,79.0,96.3,56.3,71.8,73.8,81.4,57.7,80.7,79.0,96.3,56.3,71.8,73.8,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 MWh,0,-1.0,LONG,0,0.0,LONG,2011-10-24,1849.78,1486.97,0.0,0.0,-4110.17,0.00419686579169,0.0,0.0,0.0,34034.19,0.144294453964,0.0886322800108,0.0,-38025.24
303,303,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-25,25.10.2011,0643D8,IFED,1,64,325565,0,0,0,325565,325565,325565,325565,0,0,325565,0,0,0,325565,325565,325565,325565,0,0,0,0,0,0,0,0,0,0,0,0,-2480.0,0.0,0.0,0.0,-2480.0,-2480.0,-2480.0,-2480.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,21,9,21,9,26,0,0,0,21,9,21,9,0,0,0,0,0,0,0,0,70.5,90.9,85.7,99.8,70.2,86.1,82.5,90.6,70.5,90.9,85.7,99.8,70.2,86.1,82.5,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 MWh,0,-1.0,LONG,0,0.0,LONG,2011-10-31,1694.63,1353.9,0.0,0.0,-4110.17,0.0011634125165,0.0,0.0,0.0,34034.19,0.142638272132,0.0779477141787,0.0,-38025.24
304,304,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-01,01.11.2011,0643DC,IFED,1,64,157001,2795,50,0,154146,156951,156941,157001,60,0,157001,2795,50,0,154146,156951,156941,157001,60,0,0,0,0,0,0,0,0,0,0,0,-35.0,0.0,0.0,0.0,-35.0,-35.0,-35.0,-35.0,0.0,0.0,100,1.8,0.0,0.0,98.2,100.0,100.0,100.0,0.0,0.0,100,1.8,0.0,0.0,98.2,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,4,1,0,39,33,43,34,52,4,1,0,39,33,43,34,0,0,0,0,0,0,0,0,41.1,64.4,61.0,83.7,34.6,62.9,53.5,77.0,41.1,64.4,61.0,83.7,34.6,62.9,53.5,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,2745,0.964850615114,SHORT,-2805,-0.00901648039036,LONG,2011-11-07,1824.71,1414.48,-0.00901648039036,1824.71,-2285.46,0.00115956949976,-0.00902693562602,-0.0088463969135,0.0,34034.19,0.141742128965,0.0901517919562,0.0,-38025.24
305,305,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-08,08.11.2011,0643DF,IFED,1,64,2527416,560396,564301,113605,1853415,1849510,2527416,2527416,0,0,2527416,560396,564301,113605,1853415,1849510,2527416,2527416,0,0,0,0,0,0,0,0,0,0,0,0,45430.0,5520.0,100.0,10430.0,29480.0,34900.0,45430.0,45430.0,0.0,0.0,100,22.2,22.3,4.5,73.3,73.2,100.0,100.0,0.0,0.0,100,22.2,22.3,4.5,73.3,73.2,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,5,9,6,45,40,54,51,64,5,9,6,45,40,54,51,0,0,0,0,0,0,0,0,48.0,45.5,61.2,62.6,48.0,42.3,58.5,57.8,48.0,45.5,61.2,62.6,48.0,42.3,58.5,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 MWh,-3905,-0.0034720462489,LONG,3905,0.0010545717237,SHORT,2011-11-14,-179.44,1501.11,0.0100710521141,1501.11,-784.35,0.00115575868621,0.00105579055413,0.00085434513524,0.0,34034.19,0.141057988734,0.099818547461,0.0,-38025.24
