,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
445,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-23,23.12.2014,097741,CME,0,97,226107,94556,8709,0,32488,42784,3930,18258,98666,4838,56211,7201,1001,211282,167129,14825,58978,-1578.0,14536.0,3396.0,0.0,126.0,1205.0,-211.0,-15126.0,-3666.0,317.0,-1650.0,-4004.0,158.0,-1850.0,-2805.0,272.0,1227.0,100,41.8,3.9,0.0,14.4,18.9,1.7,8.1,43.6,2.1,24.9,3.2,0.4,93.4,73.9,6.6,26.1,126,8.0,6.0,0.0,11.0,18.0,9.0,14.0,45.0,9.0,11.0,12.0,,56.0,90.0,51.2,28.5,69.3,38.0,51.2,28.4,69.3,37.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.687694570832,LONG,0.831327167966,SHORT,-0.13678393028,SHORT
446,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-30,30.12.2014,097741,CME,0,97,226629,94640,9295,9,32941,42490,3412,17692,103614,4922,55317,5108,1055,209988,169905,16641,56724,522.0,84.0,586.0,9.0,453.0,-294.0,-518.0,-566.0,4948.0,84.0,-894.0,-2093.0,54.0,-1294.0,2776.0,1816.0,-2254.0,100,41.8,4.1,0.0,14.5,18.7,1.5,7.8,45.7,2.2,24.4,2.3,0.5,92.7,75.0,7.3,25.0,124,9.0,6.0,,10.0,18.0,9.0,16.0,43.0,8.0,9.0,12.0,,54.0,91.0,51.0,28.9,68.9,38.4,51.0,28.8,68.9,38.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.708307915519,LONG,0.821138211382,SHORT,-0.126592515014,SHORT
447,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-01-06,06.01.2015,097741,CME,0,97,228954,94241,12046,56,31676,43899,3384,19468,100586,4470,56740,4960,473,210508,169874,18446,59080,2325.0,-399.0,2751.0,47.0,-1265.0,1409.0,-28.0,1776.0,-3028.0,-452.0,1423.0,-148.0,-582.0,520.0,-31.0,1805.0,2356.0,100,41.2,5.3,0.0,13.8,19.2,1.5,8.5,43.9,2.0,24.8,2.2,0.2,91.9,74.2,8.1,25.8,124,9.0,6.0,,9.0,17.0,6.0,19.0,41.0,12.0,12.0,10.0,,57.0,88.0,50.2,30.5,67.6,40.4,50.2,30.5,67.6,40.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.675679277658,LONG,0.773330698957,SHORT,-0.16173337744,SHORT
448,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-01-13,13.01.2015,097741,CME,0,97,231223,105877,12208,2,30378,43108,4361,12467,101827,3948,53141,5250,2660,212834,173364,18389,57859,2269.0,11636.0,162.0,-54.0,-1298.0,-791.0,977.0,-7001.0,1241.0,-522.0,-3599.0,290.0,2187.0,2326.0,3490.0,-57.0,-1221.0,100,45.8,5.3,0.0,13.1,18.6,1.9,5.4,44.0,1.7,23.0,2.3,1.2,92.0,75.0,8.0,25.0,128,10.0,4.0,,9.0,19.0,8.0,15.0,51.0,10.0,9.0,10.0,,58.0,92.0,52.6,28.1,69.8,37.6,51.7,28.1,68.8,37.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.78184331636,LONG,0.793233687598,SHORT,-0.173230275154,SHORT
449,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-01-20,20.01.2015,097741,CME,0,97,215413,89363,13441,2,29657,41450,3329,14845,88840,4889,52385,4216,2623,197093,158790,18320,56623,-15810.0,-16514.0,1233.0,0.0,-721.0,-1658.0,-1032.0,2378.0,-12987.0,941.0,-756.0,-1034.0,-37.0,-15741.0,-14574.0,-69.0,-1236.0,100,41.5,6.2,0.0,13.8,19.2,1.5,6.9,41.2,2.3,24.3,2.0,1.2,91.5,73.7,8.5,26.3,124,12.0,5.0,,8.0,18.0,6.0,17.0,46.0,13.0,9.0,8.0,4.0,59.0,89.0,50.0,27.1,66.4,37.1,49.0,27.1,65.5,37.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.713651926508,LONG,0.738512120151,SHORT,-0.165848650625,SHORT
450,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-01-27,27.01.2015,097741,CME,0,97,202571,80242,17113,35,29876,44386,1900,15230,75275,4236,52511,4701,2696,186726,150342,15845,52229,-12842.0,-9121.0,3672.0,33.0,219.0,2936.0,-1429.0,385.0,-13565.0,-653.0,126.0,485.0,73.0,-10367.0,-8448.0,-2475.0,-4394.0,100,39.6,8.4,0.0,14.7,21.9,0.9,7.5,37.2,2.1,25.9,2.3,1.3,92.2,74.2,7.8,25.8,132,10.0,7.0,,9.0,18.0,7.0,19.0,49.0,11.0,10.0,9.0,4.0,59.0,96.0,52.1,27.1,69.5,37.9,51.0,27.1,68.4,37.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.663444008618,LONG,0.648441271635,SHORT,-0.195389297353,SHORT
451,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-02-03,03.02.2015,097741,CME,0,97,203963,82165,20102,33,31213,46654,1983,12610,71671,3762,53191,4184,2601,187558,150990,16405,52973,1392.0,1923.0,2989.0,-2.0,1337.0,2268.0,83.0,-2620.0,-3604.0,-474.0,680.0,-517.0,-95.0,832.0,648.0,560.0,744.0,100,40.3,9.9,0.0,15.3,22.9,1.0,6.2,35.1,1.8,26.1,2.1,1.3,92.0,74.0,8.0,26.0,119,9.0,7.0,,7.0,21.0,8.0,14.0,41.0,12.0,9.0,9.0,5.0,55.0,90.0,52.6,29.6,69.2,38.2,51.6,29.5,68.2,38.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.700762924028,LONG,0.606872207066,SHORT,-0.198299664813,SHORT
452,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-02-10,10.02.2015,097741,CME,0,97,204193,86869,19337,655,30617,33487,1939,14087,77574,4229,49861,5202,2534,190791,144957,13402,59236,230.0,4704.0,-765.0,622.0,-596.0,-13167.0,-44.0,1477.0,5903.0,467.0,-3330.0,1018.0,-67.0,3233.0,-6033.0,-3003.0,6263.0,100,42.5,9.5,0.3,15.0,16.4,0.9,6.9,38.0,2.1,24.4,2.5,1.2,93.4,71.0,6.6,29.0,128,11.0,7.0,,7.0,20.0,7.0,15.0,48.0,13.0,9.0,10.0,,56.0,96.0,51.8,28.2,70.1,35.7,50.6,28.2,68.8,35.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.692628271566,LONG,0.635858614391,SHORT,-0.0447709971297,SHORT
453,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-02-17,17.02.2015,097741,CME,0,97,203555,79169,21519,1770,39281,31689,2438,10546,70990,4538,49339,10374,2384,189465,145702,14090,57853,-638.0,-7700.0,2182.0,1115.0,8664.0,-1798.0,499.0,-3541.0,-6584.0,309.0,-522.0,5172.0,-150.0,-1326.0,745.0,688.0,-1383.0,100,38.9,10.6,0.9,19.3,15.6,1.2,5.2,34.9,2.2,24.2,5.1,1.2,93.1,71.6,6.9,28.4,120,11.0,8.0,,9.0,19.0,7.0,10.0,43.0,11.0,7.0,12.0,,51.0,91.0,51.2,26.5,67.1,34.9,50.1,26.5,66.0,34.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.741316718995,LONG,0.572560781821,SHORT,0.106974778075,LONG
454,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-02-24,24.02.2015,097741,CME,0,97,202438,78614,22756,1633,32990,32995,1698,13712,70073,5555,51306,10937,2342,187850,147989,14588,54449,-1117.0,-555.0,1237.0,-137.0,-6291.0,1306.0,-740.0,3166.0,-917.0,1017.0,1967.0,563.0,-42.0,-1615.0,2287.0,498.0,-3404.0,100,38.8,11.2,0.8,16.3,16.3,0.8,6.8,34.6,2.7,25.3,5.4,1.2,92.8,73.1,7.2,26.9,129,11.0,7.0,,8.0,21.0,6.0,14.0,46.0,13.0,9.0,12.0,,56.0,97.0,50.5,24.9,66.4,33.7,49.4,24.9,65.3,33.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.672686041654,LONG,0.551030876985,SHORT,-7.57747973024e-05,SHORT
455,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-03-03,03.03.2015,097741,CME,0,97,210611,85116,22733,3789,28893,31113,1623,29572,77543,4398,41619,12902,2242,197252,156343,13359,54268,8173.0,6502.0,-23.0,2156.0,-4097.0,-1882.0,-75.0,15860.0,7470.0,-1157.0,-9687.0,1965.0,-100.0,9402.0,8354.0,-1229.0,-181.0,100,40.4,10.8,1.8,13.7,14.8,0.8,14.0,36.8,2.1,19.8,6.1,1.1,93.7,74.2,6.3,25.8,137,11.0,7.0,,9.0,19.0,6.0,18.0,50.0,14.0,7.0,15.0,,59.0,104.0,48.1,23.9,64.9,32.6,47.1,23.9,63.8,32.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.447845773234,LONG,0.578429099945,SHORT,-0.03699630037,SHORT
456,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-03-10,10.03.2015,097741,CME,0,97,235089,93178,22415,9782,28366,26465,4266,30690,82730,12529,39345,9247,3313,221469,170747,13620,64342,24478.0,8062.0,-318.0,5993.0,-527.0,-4648.0,2643.0,1118.0,5187.0,8131.0,-2274.0,-3655.0,1071.0,24217.0,14404.0,261.0,10074.0,100,39.6,9.5,4.2,12.1,11.3,1.8,13.1,35.2,5.3,16.7,3.9,1.4,94.2,72.6,5.8,27.4,131,13.0,7.0,5.0,10.0,17.0,6.0,21.0,44.0,17.0,4.0,13.0,,60.0,101.0,47.4,20.5,62.4,28.6,46.0,20.5,61.0,28.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.45882560395,LONG,0.612173747545,SHORT,0.0346701683354,LONG
457,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-03-17,17.03.2015,097741,CME,0,97,195913,62362,5062,0,27800,29584,4390,29475,85220,1460,59100,9214,39,184626,134969,11287,60944,-39176.0,-30816.0,-17353.0,-9782.0,-566.0,3119.0,124.0,-1215.0,2490.0,-11069.0,19755.0,-33.0,-3274.0,-36843.0,-35778.0,-2333.0,-3398.0,100,31.8,2.6,0.0,14.2,15.1,2.2,15.0,43.5,0.7,30.2,4.7,0.0,94.2,68.9,5.8,31.1,127,10.0,5.0,0.0,10.0,21.0,7.0,20.0,43.0,4.0,5.0,13.0,,53.0,87.0,51.6,23.5,70.9,30.6,51.6,23.5,70.9,30.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.486028161646,LONG,0.849845752254,SHORT,-0.0310888052419,SHORT
458,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-03-24,24.03.2015,097741,CME,0,97,181026,49775,7995,320,28884,28359,3722,24822,76173,2372,58162,9043,39,168096,128023,12930,53003,-14887.0,-12587.0,2933.0,320.0,1084.0,-1225.0,-668.0,-4653.0,-9047.0,912.0,-938.0,-171.0,0.0,-16530.0,-6946.0,1643.0,-7941.0,100,27.5,4.4,0.2,16.0,15.7,2.1,13.7,42.1,1.3,32.1,5.0,0.0,92.9,70.7,7.1,29.3,126,10.0,5.0,,10.0,19.0,6.0,19.0,44.0,9.0,4.0,15.0,,53.0,91.0,54.3,23.9,72.0,31.7,54.1,23.9,71.8,31.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.508450913412,LONG,0.723212740177,SHORT,0.00917142707405,LONG
459,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-03-31,31.03.2015,097741,CME,0,97,177478,42986,17913,146,26880,28838,4014,28992,66216,2770,57877,5279,52,163717,125228,13761,52250,-3548.0,-6789.0,9918.0,-174.0,-2004.0,479.0,292.0,4170.0,-9957.0,398.0,-285.0,-3764.0,13.0,-4379.0,-2795.0,831.0,-753.0,100,24.2,10.1,0.1,15.1,16.2,2.3,16.3,37.3,1.6,32.6,3.0,0.0,92.2,70.6,7.8,29.4,121,11.0,4.0,,10.0,18.0,8.0,19.0,40.0,11.0,4.0,14.0,,55.0,89.0,52.4,25.2,70.8,34.0,52.4,25.1,70.8,33.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.390975548273,LONG,0.41171447807,SHORT,-0.0351412469938,SHORT
460,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-04-07,07.04.2015,097741,CME,0,97,189444,44596,16803,156,27323,28101,3784,37683,78627,2510,57951,4828,65,174068,134874,15376,54570,11966.0,1610.0,-1110.0,10.0,443.0,-737.0,-230.0,8691.0,12411.0,-260.0,74.0,-451.0,13.0,10351.0,9646.0,1615.0,2320.0,100,23.5,8.9,0.1,14.4,14.8,2.0,19.9,41.5,1.3,30.6,2.5,0.0,91.9,71.2,8.1,28.8,126,10.0,5.0,,11.0,17.0,7.0,19.0,48.0,9.0,4.0,12.0,,55.0,92.0,50.1,26.3,67.8,35.1,50.1,26.3,67.8,34.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.352024761413,LONG,0.452662095474,SHORT,-0.0140372401848,SHORT
461,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-04-14,14.04.2015,097741,CME,0,97,195230,45828,23906,292,28156,27558,3728,39722,82991,2803,58265,3751,68,178862,145097,16368,50133,5786.0,1232.0,7103.0,136.0,833.0,-543.0,-56.0,2039.0,4364.0,293.0,314.0,-1077.0,3.0,4794.0,10223.0,992.0,-4437.0,100,23.5,12.2,0.1,14.4,14.1,1.9,20.3,42.5,1.4,29.8,1.9,0.0,91.6,74.3,8.4,25.7,121,10.0,4.0,,13.0,15.0,8.0,17.0,48.0,11.0,4.0,10.0,,55.0,89.0,48.9,28.2,67.5,38.6,48.9,28.2,67.5,38.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.352603228672,LONG,0.314366019445,SHORT,0.0107333883764,LONG
462,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-04-21,21.04.2015,097741,CME,0,97,189332,44925,28920,514,31828,28021,3663,32533,71810,2379,58607,3552,218,174667,139077,14665,50255,-5898.0,-903.0,5014.0,222.0,3672.0,463.0,-65.0,-7189.0,-11181.0,-424.0,342.0,-199.0,150.0,-4195.0,-6020.0,-1703.0,122.0,100,23.7,15.3,0.3,16.8,14.8,1.9,17.2,37.9,1.3,31.0,1.9,0.1,92.3,73.5,7.7,26.5,121,10.0,4.0,,14.0,17.0,8.0,15.0,46.0,8.0,5.0,10.0,,54.0,88.0,51.1,26.6,69.9,37.6,51.1,26.6,69.8,37.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.376421992851,LONG,0.216737761528,SHORT,0.0636100853815,LONG
463,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-04-28,28.04.2015,097741,CME,0,97,188079,43274,43812,699,27963,27604,3834,32964,61051,2378,58659,3331,245,170016,142954,18063,45125,-1253.0,-1651.0,14892.0,185.0,-3865.0,-417.0,171.0,431.0,-10759.0,-1.0,52.0,-221.0,27.0,-4651.0,3877.0,3398.0,-5130.0,100,23.0,23.3,0.4,14.9,14.7,2.0,17.5,32.5,1.3,31.2,1.8,0.1,90.4,76.0,9.6,24.0,123,9.0,5.0,,14.0,15.0,9.0,20.0,45.0,11.0,6.0,9.0,,58.0,90.0,50.3,32.3,68.0,42.4,50.3,32.3,68.0,42.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.298750199436,LONG,-0.00617780125393,LONG,0.00646066910216,LONG
464,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-05-05,05.05.2015,097741,CME,0,97,198886,65901,29426,900,27644,28920,3481,24591,75947,1541,58902,6929,39,182999,147183,15887,51703,10807.0,22627.0,-14386.0,201.0,-319.0,1316.0,-353.0,-8373.0,14896.0,-837.0,243.0,3598.0,-206.0,12983.0,4229.0,-2176.0,6578.0,100,33.1,14.8,0.5,13.9,14.5,1.8,12.4,38.2,0.8,29.6,3.5,0.0,92.0,74.0,8.0,26.0,135,11.0,5.0,,13.0,18.0,7.0,17.0,54.0,9.0,5.0,12.0,,54.0,101.0,53.3,25.6,66.6,36.7,53.3,25.6,66.5,36.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.510811832342,LONG,0.382630314601,SHORT,-0.0225585177852,SHORT
465,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-05-12,12.05.2015,097741,CME,0,97,193296,66623,34874,1211,26837,29329,3405,19915,67987,2406,57645,3409,39,178081,142660,15215,50636,-5590.0,722.0,5448.0,311.0,-807.0,409.0,-76.0,-4676.0,-7960.0,865.0,-1257.0,-3520.0,0.0,-4918.0,-4523.0,-672.0,-1067.0,100,34.5,18.0,0.6,13.9,15.2,1.8,10.3,35.2,1.2,29.8,1.8,0.0,92.1,73.8,7.9,26.2,123,11.0,5.0,,14.0,19.0,9.0,17.0,44.0,9.0,,10.0,,58.0,88.0,54.9,30.1,68.0,40.2,54.9,30.1,68.0,40.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.546881754681,LONG,0.312807275092,SHORT,-0.0443684791511,SHORT
466,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-05-19,19.05.2015,097741,CME,0,97,231658,83731,36232,1631,25353,30993,3504,42816,91961,2148,60011,4147,39,219233,170655,12425,61003,38362.0,17108.0,1358.0,420.0,-1484.0,1664.0,99.0,22901.0,23974.0,-258.0,2366.0,738.0,0.0,41152.0,27995.0,-2790.0,10367.0,100,36.1,15.6,0.7,10.9,13.4,1.5,18.5,39.7,0.9,25.9,1.8,0.0,94.6,73.7,5.4,26.3,132,12.0,,,13.0,19.0,7.0,20.0,50.0,9.0,6.0,9.0,,62.0,90.0,52.8,30.1,69.8,40.1,52.8,30.1,69.8,40.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.364639367251,LONG,0.395947083684,SHORT,-0.100095836439,SHORT
467,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-05-26,26.05.2015,097741,CME,0,97,251744,114719,14748,3090,23789,33011,3707,29546,115022,1982,58771,8310,39,235643,179909,16101,71835,20086.0,30988.0,-21484.0,1459.0,-1564.0,2018.0,203.0,-13270.0,23061.0,-166.0,-1240.0,4163.0,0.0,16410.0,9254.0,3676.0,10832.0,100,45.6,5.9,1.2,9.4,13.1,1.5,11.7,45.7,0.8,23.3,3.3,0.0,93.6,71.5,6.4,28.5,145,14.0,4.0,4.0,12.0,20.0,8.0,20.0,56.0,6.0,5.0,14.0,,63.0,102.0,54.4,23.2,68.3,33.8,54.3,23.2,68.3,33.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.591251175917,LONG,0.772173604084,SHORT,-0.16235915493,SHORT
468,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-06-02,02.06.2015,097741,CME,0,97,260104,126916,3232,932,22776,41761,3308,27561,125816,3774,58478,9769,39,243784,188631,16320,71473,8360.0,12197.0,-11516.0,-2158.0,-1013.0,8750.0,-399.0,-1985.0,10794.0,1792.0,-293.0,1459.0,0.0,8141.0,8722.0,219.0,-362.0,100,48.8,1.2,0.4,8.8,16.1,1.3,10.6,48.4,1.5,22.5,3.8,0.0,93.7,72.5,6.3,27.5,154,15.0,,5.0,10.0,22.0,7.0,19.0,64.0,11.0,6.0,15.0,,63.0,116.0,54.2,25.6,67.7,34.8,54.2,25.6,67.7,34.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.640611043377,LONG,0.950333466515,SHORT,-0.29417233525,SHORT
469,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-06-09,09.06.2015,097741,CME,0,97,306449,158583,994,8575,21985,49480,3791,23733,140716,15535,58479,13399,236,290917,232726,15532,73723,46345.0,31667.0,-2238.0,7643.0,-791.0,7719.0,483.0,-3828.0,14900.0,11761.0,1.0,3630.0,197.0,47133.0,44095.0,-788.0,2250.0,100,51.7,0.3,2.8,7.2,16.1,1.2,7.7,45.9,5.1,19.1,4.4,0.1,94.9,75.9,5.1,24.1,147,15.0,,5.0,11.0,22.0,8.0,17.0,60.0,13.0,6.0,12.0,,64.0,112.0,53.6,29.3,68.0,37.1,53.6,29.3,67.6,37.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.711363401419,LONG,0.987542064333,SHORT,-0.384733785769,SHORT
470,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-06-16,16.06.2015,097741,CME ,0,97,262329,128193,782,278,20912,48349,4050,44062,132779,3914,47460,8761,300,249169,199213,13160,63116,-44120.0,-30390.0,-212.0,-8297.0,-1073.0,-1131.0,259.0,20329.0,-7937.0,-11621.0,-11019.0,-4638.0,64.0,-41748.0,-33513.0,-2372.0,-10607.0,100,48.9,0.3,0.1,8.0,18.4,1.5,16.8,50.6,1.5,18.1,3.3,0.1,95.0,75.9,5.0,24.1,136,9.0,,,12.0,20.0,10.0,16.0,61.0,7.0,6.0,9.0,,55.0,102.0,58.6,35.5,74.1,42.4,58.6,35.5,74.1,42.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.501676647384,LONG,0.987873618918,SHORT,-0.39613924142,SHORT
471,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-06-23,23.06.2015,097741,CME ,0,97,247839,139345,6292,342,20006,31701,4489,18657,130586,3236,47182,9004,389,233646,186039,14193,61800,-14490.0,11152.0,5510.0,64.0,-906.0,-16648.0,439.0,-25405.0,-2193.0,-678.0,-278.0,243.0,89.0,-15523.0,-13174.0,1033.0,-1316.0,100,56.2,2.5,0.1,8.1,12.8,1.8,7.5,52.7,1.3,19.0,3.6,0.2,94.3,75.1,5.7,24.9,129,10.0,,,12.0,21.0,9.0,12.0,57.0,6.0,5.0,9.0,4.0,49.0,100.0,65.3,31.2,77.6,39.0,65.2,31.2,77.6,39.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.749978223434,LONG,0.913593386296,SHORT,-0.226178273735,SHORT
472,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-06-30,30.06.2015,097741,CME ,0,97,254014,138067,20848,274,19872,28923,4851,22849,130351,3543,47176,9382,640,237272,198812,16742,55202,6175.0,-1278.0,14556.0,-68.0,-134.0,-2778.0,362.0,4192.0,-235.0,307.0,-6.0,378.0,251.0,3626.0,12773.0,2549.0,-6598.0,100,54.4,8.2,0.1,7.8,11.4,1.9,9.0,51.3,1.4,18.6,3.7,0.3,93.4,78.3,6.6,21.7,125,9.0,4.0,,11.0,21.0,10.0,15.0,49.0,10.0,6.0,10.0,4.0,53.0,98.0,63.6,33.7,75.6,42.6,63.4,33.7,75.5,42.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.701710182768,LONG,0.737620740648,SHORT,-0.185490316631,SHORT
473,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-07-07,07.07.2015,097741,CME ,0,97,250828,135732,35337,142,18449,29614,5883,24030,113880,3638,45557,8101,640,234071,197235,16757,53593,-3186.0,-2335.0,14489.0,-132.0,-1423.0,691.0,1032.0,1181.0,-16471.0,95.0,-1619.0,-1281.0,0.0,-3201.0,-1577.0,15.0,-1609.0,100,54.1,14.1,0.1,7.4,11.8,2.3,9.6,45.4,1.5,18.2,3.2,0.3,93.3,78.6,6.7,21.4,130,10.0,5.0,,9.0,22.0,10.0,17.0,53.0,11.0,6.0,8.0,4.0,56.0,101.0,63.7,35.9,75.8,43.2,63.6,35.9,75.3,43.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.651511855558,LONG,0.586868456588,SHORT,-0.23229927387,SHORT
474,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2015-07-14,14.07.2015,097741,CME ,0,97,247704,131772,48695,108,21102,43111,3854,24763,86737,3464,46237,9205,442,231742,195616,15962,52088,-3124.0,-3960.0,13358.0,-34.0,2653.0,13497.0,-2029.0,733.0,-27143.0,-174.0,680.0,1104.0,-198.0,-2329.0,-1619.0,-795.0,-1505.0,100,53.2,19.7,0.0,8.5,17.4,1.6,10.0,35.0,1.4,18.7,3.7,0.2,93.6,79.0,6.4,21.0,115,9.0,6.0,,9.0,20.0,9.0,17.0,42.0,9.0,4.0,8.0,,50.0,88.0,64.8,40.8,77.3,48.8,64.7,40.8,76.8,48.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.555820627803,LONG,0.460344550527,SHORT,-0.342749910454,SHORT
