,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_AUDUSD,PUT_AUDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
112,112,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-05,05.08.2008,232741,CME,0,232,80980,19951,25114,4511,2458,6932,0,27137,16569,787,1993,14138,70,56907,68121,24073,12859,-4706.0,12258.0,-15284.0,-40.0,-499.0,198.0,0.0,-11249.0,7730.0,-137.0,-1791.0,-1417.0,0.0,-1458.0,-8950.0,-3248.0,4244.0,100,24.6,31.0,5.6,3.0,8.6,0.0,33.5,20.5,1.0,2.5,17.5,0.1,70.3,84.1,29.7,15.9,60,11.0,6.0,7.0,,4.0,0.0,19.0,13.0,,,,,41.0,30.0,27.6,44.1,38.8,58.7,24.5,42.9,35.7,57.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.241797464879,SHORT,-0.114567846444,LONG,-0.476464323749,SHORT,2008-08-11,2024.83,1670.25,-0.383866907805,1670.25,-71725.79,0.0237894291441,0.247549688537,0.247549688537,1670.25,-67820.62,0.307997791401,0.569402350418,1670.25,-75796.42
113,113,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-12,12.08.2008,232741,CME,0,232,74805,23415,18561,4412,1104,6954,0,21046,14161,968,0,17152,70,51015,62278,23790,12527,-6175.0,3464.0,-6553.0,-99.0,-1354.0,22.0,0.0,-6091.0,-2408.0,181.0,-1993.0,3014.0,0.0,-5892.0,-5843.0,-283.0,-332.0,100,31.3,24.8,5.9,1.5,9.3,0.0,28.1,18.9,1.3,0.0,22.9,0.1,68.2,83.3,31.8,16.7,56,12.0,6.0,7.0,,4.0,0.0,17.0,10.0,,0.0,5.0,,37.0,29.0,33.8,42.4,44.3,57.5,30.5,41.2,41.0,56.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.195557701593,SHORT,0.115637507147,SHORT,-0.725986597171,SHORT,2008-08-18,2048.25,1771.23,-0.046239763286,1771.23,-69954.56,0.00275965158563,0.196097372714,0.196097372714,1771.23,-66049.39,0.130466328019,0.551966226854,1771.23,-74025.19
114,114,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-19,19.08.2008,232741,CME,0,232,76367,28202,11421,4361,0,7002,0,25104,16790,462,0,17871,70,58199,57977,18168,18390,1562.0,4787.0,-7140.0,-51.0,-1104.0,48.0,0.0,4058.0,2629.0,-506.0,0.0,719.0,0.0,7184.0,-4301.0,-5622.0,5863.0,100,36.9,15.0,5.7,0.0,9.2,0.0,32.9,22.0,0.6,0.0,23.4,0.1,76.2,75.9,23.8,24.1,51,12.0,4.0,7.0,0.0,4.0,0.0,14.0,13.0,,0.0,4.0,,29.0,32.0,43.7,37.8,55.0,52.8,40.6,36.6,51.6,51.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.198453239127,SHORT,0.423516644373,SHORT,-1.0,SHORT,2008-08-25,1957.15,1775.23,0.002895537534,1775.23,-68179.33,-0.00030083825735,0.1983935368,0.1983935368,1775.23,-64274.16,0.114490127053,0.554992212143,1775.23,-72249.96
115,115,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-26,26.08.2008,232741,CME,0,232,78479,30902,9746,5847,0,8178,0,25082,22555,634,0,16341,70,62535,63371,15944,15108,2112.0,2700.0,-1675.0,1486.0,0.0,1176.0,0.0,-22.0,5765.0,172.0,0.0,-1530.0,0.0,4336.0,5394.0,-2224.0,-3282.0,100,39.4,12.4,7.5,0.0,10.4,0.0,32.0,28.7,0.8,0.0,20.8,0.1,79.7,80.7,20.3,19.3,53,13.0,4.0,9.0,0.0,5.0,0.0,13.0,14.0,,0.0,4.0,,30.0,35.0,46.5,35.0,57.8,50.7,43.5,32.2,53.6,47.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.0530470012805,SHORT,0.52046841173,SHORT,-1.0,SHORT,2008-09-01,-16791.44,2077.52,-0.145406237847,2077.52,-66101.81,0.00893643249654,0.0535210522266,0.0535210522266,0.0,-64274.16,0.158820383057,0.554083954295,2077.52,-70172.44
116,116,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-02,02.09.2008,232741,CME,0,232,84673,32970,9107,7745,0,8822,0,25638,23766,625,0,16366,76,67054,66507,17619,18166,6194.0,2068.0,-639.0,1898.0,0.0,644.0,0.0,556.0,1211.0,-9.0,0.0,25.0,6.0,4519.0,3136.0,1675.0,3058.0,100,38.9,10.8,9.1,0.0,10.4,0.0,30.3,28.1,0.7,0.0,19.3,0.1,79.2,78.5,20.8,21.5,55,14.0,4.0,9.0,0.0,5.0,0.0,14.0,14.0,,0.0,4.0,,32.0,35.0,45.2,32.6,56.2,47.3,42.3,30.0,51.5,44.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.0378916686908,SHORT,0.567126933954,SHORT,-1.0,SHORT,2008-09-08,3068.18,2584.84,-0.0151553325897,2584.84,-63516.97,0.000823496055224,0.0379228723305,0.0379228723305,0.0,-64274.16,0.116610643974,0.341305519838,2584.84,-67587.6
117,117,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-09,09.09.2008,232741,CME,0,232,93898,38559,9606,12500,0,9477,0,20567,24780,742,0,12985,5708,78076,75798,15822,18100,9225.0,5589.0,499.0,4755.0,0.0,655.0,0.0,-5071.0,1014.0,117.0,0.0,-3381.0,5632.0,11022.0,9291.0,-1797.0,-66.0,100,41.1,10.2,13.3,0.0,10.1,0.0,21.9,26.4,0.8,0.0,13.8,6.1,83.1,80.7,16.9,19.3,50,15.0,4.0,10.0,0.0,6.0,0.0,5.0,16.0,,0.0,4.0,,26.0,38.0,42.7,35.4,57.1,48.4,38.2,26.5,50.4,38.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.0929058151587,LONG,0.60112114606,SHORT,-1.0,SHORT,2008-09-15,3898.84,-7979.67,-0.130797483849,3898.84,-59618.13,0.00802649722637,-0.0936515234264,-0.0936515234264,0.0,-64274.16,0.151614874498,0.367529919543,3898.84,-63688.76
118,118,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-16,16.09.2008,232741,CME,0,232,53874,23194,3362,268,1399,7636,0,3060,22110,1257,8402,1104,252,37832,35989,16042,17885,-40024.0,-15365.0,-6244.0,-12232.0,1399.0,-1841.0,0.0,-17507.0,-2670.0,515.0,8402.0,-11881.0,-5456.0,-40244.0,-39809.0,220.0,-215.0,100,43.1,6.2,0.5,2.6,14.2,0.0,5.7,41.0,2.3,15.6,2.0,0.5,70.2,66.8,29.8,33.2,45,9.0,5.0,,,4.0,0.0,4.0,18.0,,,,,17.0,35.0,47.8,22.5,60.5,34.5,47.6,22.5,58.0,34.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.756853396901,LONG,0.74679921675,SHORT,-0.690315439956,SHORT,2008-09-22,-472.54,3566.45,-0.663947581742,-472.54,-60090.67,0.0412348104381,-0.788062103252,-0.788062103252,-472.54,-64746.7,0.50362804303,0.722230288937,-472.54,-64161.3
119,119,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-23,23.09.2008,232741,CME,0,232,55072,27834,4275,298,1905,12731,180,1597,23255,4,8291,440,0,40109,41183,14963,13889,1198.0,4640.0,913.0,30.0,506.0,5095.0,180.0,-1463.0,1145.0,-1253.0,-111.0,-664.0,-252.0,2277.0,5194.0,-1079.0,-3996.0,100,50.5,7.8,0.5,3.5,23.1,0.3,2.9,42.2,0.0,15.1,0.8,0.0,72.8,74.8,27.2,25.2,47,9.0,6.0,,,5.0,,,20.0,,,,0.0,17.0,36.0,53.2,34.8,65.8,47.0,52.7,34.7,65.3,46.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.871479156607,LONG,0.733719517892,SHORT,-0.73968297349,SHORT,2008-09-29,-50103.83,3380.2,-0.114625759706,-50103.83,-110194.5,0.00701920925502,-0.877596251169,-0.877596251169,-50103.83,-114850.53,0.16844936147,0.726831467075,-50103.83,-114265.13
120,120,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-09-30,30.09.2008,232741,CME,0,232,53200,26782,9482,313,1440,12075,174,2747,17471,15,9182,600,0,40653,40130,12547,13070,-1872.0,-1052.0,5207.0,15.0,-465.0,-656.0,-6.0,1150.0,-5784.0,11.0,891.0,160.0,0.0,544.0,-1053.0,-2416.0,-819.0,100,50.3,17.8,0.6,2.7,22.7,0.3,5.2,32.8,0.0,17.3,1.1,0.0,76.4,75.4,23.6,24.6,43,8.0,7.0,4.0,,4.0,,4.0,14.0,,,,0.0,18.0,34.0,54.3,31.6,67.9,46.8,53.7,31.5,67.3,46.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.728261944802,LONG,0.477057136554,SHORT,-0.786903440622,SHORT,2008-10-06,-17978.98,5019.66,0.143217211805,-17978.98,-128173.48,-0.00904105255724,-0.721677690284,-0.721677690284,-17978.98,-132829.51,0.153592616627,0.694380567008,-17978.98,-132244.11
121,121,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-07,07.10.2008,232741,CME,0,232,54239,26991,14798,313,1410,11044,207,1541,14520,5,10486,600,0,40953,41487,13286,12752,1039.0,209.0,5316.0,0.0,-30.0,-1031.0,33.0,-1206.0,-2951.0,-10.0,1304.0,0.0,0.0,300.0,1357.0,739.0,-318.0,100,49.8,27.3,0.6,2.6,20.4,0.4,2.8,26.8,0.0,19.3,1.1,0.0,75.5,76.5,24.5,23.5,40,8.0,6.0,,,4.0,,4.0,13.0,,,,0.0,18.0,28.0,54.0,39.5,67.5,53.7,53.5,39.3,67.0,53.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.808106593612,LONG,0.29177534758,SHORT,-0.77356672555,SHORT,2008-10-13,10177.98,7479.78,-0.07984464881,10177.98,-117995.5,0.0048527986531,-0.812028172201,-0.812028172201,10177.98,-122651.53,0.131294733609,0.706542531201,10177.98,-122066.13
122,122,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-14,14.10.2008,232741,CME,0,232,47396,22864,16076,313,1013,5549,753,1559,11404,5,8196,600,0,34703,34700,12693,12696,-6843.0,-4127.0,1278.0,0.0,-397.0,-5495.0,546.0,18.0,-3116.0,0.0,-2290.0,0.0,0.0,-6250.0,-6787.0,-593.0,-56.0,100,48.2,33.9,0.7,2.1,11.7,1.6,3.3,24.1,0.0,17.3,1.3,0.0,73.2,73.2,26.8,26.8,40,8.0,7.0,,,4.0,,4.0,12.0,,,,0.0,18.0,28.0,52.5,36.0,64.9,48.6,51.9,35.7,64.3,47.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.759469258659,LONG,0.174319465845,SHORT,-0.69125266687,SHORT,2008-10-20,-75284.87,5346.79,0.048637334953,-75284.87,-193280.37,-0.00314995699814,-0.757076963153,-0.757076963153,-75284.87,-197936.4,0.11872724749,0.272358181289,-75284.87,-197351.0
123,123,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-21,21.10.2008,232741,CME,0,232,57785,21829,18942,302,9407,4370,110,1762,11349,5,4374,600,0,37789,35678,19996,22107,10389.0,-1035.0,2866.0,-11.0,8394.0,-1179.0,-643.0,203.0,-55.0,0.0,-3822.0,0.0,0.0,3086.0,978.0,7303.0,9411.0,100,37.8,32.8,0.5,16.3,7.6,0.2,3.0,19.6,0.0,7.6,1.0,0.0,65.4,61.7,34.6,38.3,42,8.0,8.0,,,,,5.0,13.0,,,,0.0,18.0,29.0,46.3,33.7,59.3,42.9,45.9,33.7,58.8,42.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.73121806117,LONG,0.0708101346545,SHORT,0.365609348915,LONG,2008-10-27,9571.1,-43466.37,0.028251197489,9571.1,-183709.27,-0.00188016591912,-0.729843249892,-0.729843249892,9571.1,-188365.3,0.115248142426,0.300804996612,9571.1,-187779.9
124,124,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-10-28,28.10.2008,232741,CME,0,232,72743,22495,29240,602,20848,3921,101,1852,13483,4,2640,0,0,48542,47351,24201,25392,14958.0,666.0,10298.0,300.0,11441.0,-449.0,-9.0,90.0,2134.0,-1.0,-1734.0,-600.0,0.0,10753.0,11673.0,4205.0,3285.0,100,30.9,40.2,0.8,28.7,5.4,0.1,2.5,18.5,0.0,3.6,0.0,0.0,66.7,65.1,33.3,34.9,39,7.0,9.0,4.0,,,,5.0,12.0,,,0.0,0.0,17.0,28.0,52.7,38.4,61.7,47.9,52.3,38.4,60.9,47.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.758461036844,LONG,-0.130375954383,LONG,0.683394565788,LONG,2008-11-03,7760.73,5551.92,-0.027242975674,7760.73,-175948.54,0.00157639892277,-0.759656674005,-0.759656674005,7760.73,-180604.57,0.116483346026,0.210699892815,7760.73,-180019.17
125,125,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-04,04.11.2008,232741,CME,0,232,67219,21225,32967,602,25216,4495,88,3755,10113,4,3840,4832,63,54793,53164,12426,14055,-5524.0,-1270.0,3727.0,0.0,4368.0,574.0,-13.0,1903.0,-3370.0,0.0,1200.0,4832.0,63.0,6251.0,5813.0,-11775.0,-11337.0,100,31.6,49.0,0.9,37.5,6.7,0.1,5.6,15.0,0.0,5.7,7.2,0.1,81.5,79.1,18.5,20.9,43,7.0,9.0,4.0,,,,8.0,11.0,,,,,21.0,29.0,63.5,50.3,73.5,62.1,63.1,50.2,73.0,62.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.45846553216,LONG,-0.21667404783,LONG,0.697418464542,LONG,2008-11-10,6639.12,4725.42,0.299995504684,6639.12,-169309.42,-0.0188063000463,-0.449843491801,-0.449843491801,6639.12,-173965.45,0.243705163181,0.489677383097,6639.12,-173380.05
126,126,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-11,11.11.2008,232741,CME,0,232,65790,21712,28551,644,25671,4458,88,3547,11151,13,1200,6781,63,52938,51749,12852,14041,-1429.0,487.0,-4416.0,42.0,455.0,-37.0,0.0,-208.0,1038.0,9.0,-2640.0,1949.0,0.0,-1855.0,-1415.0,426.0,-14.0,100,33.0,43.4,1.0,39.0,6.8,0.1,5.4,16.9,0.0,1.8,10.3,0.1,80.5,78.7,19.5,21.3,42,7.0,9.0,4.0,,,,5.0,13.0,,,,,19.0,31.0,66.3,44.7,74.1,57.9,65.9,44.6,73.7,57.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.517349299224,LONG,-0.136064301773,LONG,0.7040724883,LONG,2008-11-17,7724.5,5396.01,-0.058883767064,7724.5,-161584.92,0.00354720848447,-0.519184445048,-0.519184445048,7724.5,-166240.95,0.129176224732,0.487366074841,7724.5,-165655.55
127,127,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-18,18.11.2008,232741,CME,0,232,63207,20724,28494,520,26534,4458,88,3576,9578,5,1200,5091,63,52710,48297,10497,14910,-2583.0,-988.0,-57.0,-124.0,863.0,0.0,0.0,29.0,-1573.0,-8.0,0.0,-1690.0,0.0,-228.0,-3452.0,-2355.0,869.0,100,32.8,45.1,0.8,42.0,7.1,0.1,5.7,15.2,0.0,1.9,8.1,0.1,83.4,76.4,16.6,23.6,37,6.0,8.0,,,,,6.0,10.0,,,,,18.0,25.0,70.6,48.3,77.9,60.7,70.2,48.2,77.5,60.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.45628706097,LONG,-0.157869072291,LONG,0.71231285493,LONG,2008-11-24,6676.84,4759.26,0.061062238254,6676.84,-154908.08,-0.00392386678841,-0.454496651325,-0.454496651325,6676.84,-159564.11,0.121377536833,0.477385590817,6676.84,-158978.71
128,128,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-11-25,25.11.2008,232741,CME,0,232,69320,21100,31083,2234,27225,4351,82,4219,10367,21,1200,5360,63,56144,53561,13176,15759,6113.0,376.0,2589.0,1714.0,691.0,-107.0,-6.0,643.0,789.0,16.0,0.0,269.0,0.0,3434.0,5264.0,2679.0,849.0,100,30.4,44.8,3.2,39.3,6.3,0.1,6.1,15.0,0.0,1.7,7.7,0.1,81.0,77.3,19.0,22.7,37,6.0,9.0,5.0,,,,6.0,9.0,,,,,18.0,27.0,65.5,44.5,74.2,57.8,65.3,44.4,72.4,57.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.421500068559,LONG,-0.191307513941,LONG,0.724410945022,LONG,2008-12-01,5609.19,3987.91,0.034786992411,5609.19,-149298.89,-0.0022872608924,-0.420535987936,-0.420535987936,5609.19,-153954.92,0.116115587883,0.474285965335,5609.19,-153369.52
129,129,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-02,02.12.2008,232741,CME,0,232,71412,22372,31386,4166,27444,4351,79,3330,10822,0,1200,5125,141,58732,56070,12680,15342,2092.0,1272.0,303.0,1932.0,219.0,0.0,-3.0,-889.0,455.0,-21.0,0.0,-235.0,78.0,2588.0,2509.0,-496.0,-417.0,100,31.3,44.0,5.8,38.4,6.1,0.1,4.7,15.2,0.0,1.7,7.2,0.2,82.2,78.5,17.8,21.5,39,7.0,10.0,4.0,,,,5.0,9.0,0.0,,,,19.0,27.0,63.7,45.3,75.0,59.1,63.5,43.0,70.7,55.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.529395138496,LONG,-0.16767736895,LONG,0.726309168108,LONG,2008-12-08,4568.18,3156.8,-0.107895069937,4568.18,-144730.71,0.00659997486894,-0.532889133106,-0.532889133106,4568.18,-149386.74,0.141112335689,0.234765916503,4568.18,-148801.34
130,130,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-09,09.12.2008,232741,CME,0,232,68074,22504,32639,5252,22162,4167,79,1795,6811,0,1700,5881,0,53492,54829,14582,13245,-3338.0,132.0,1253.0,1086.0,-5282.0,-184.0,0.0,-1535.0,-4011.0,0.0,500.0,756.0,-141.0,-5240.0,-1241.0,1902.0,-2097.0,100,33.1,47.9,7.7,32.6,6.1,0.1,2.6,10.0,0.0,2.5,8.6,0.0,78.6,80.5,21.4,19.5,36,8.0,10.0,6.0,,,,4.0,5.0,0.0,,,0.0,21.0,22.0,56.5,53.2,68.4,67.0,56.2,50.8,64.6,61.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.582849174994,LONG,-0.183794860635,LONG,0.683466899616,LONG,2008-12-15,4555.78,3248.08,-0.053454036498,4555.78,-140174.93,0.00320900692734,-0.584719542034,-0.584719542034,4555.78,-144830.96,0.122775278376,0.236743199044,4555.78,-144245.56
131,131,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-16,16.12.2008,232741,CME,0,232,28784,8584,10998,11,2608,3656,80,2362,4034,0,1848,861,0,15493,19640,13291,9144,-39290.0,-13920.0,-21641.0,-5241.0,-19554.0,-511.0,1.0,567.0,-2777.0,0.0,148.0,-5020.0,0.0,-37999.0,-35189.0,-1291.0,-4101.0,100,29.8,38.2,0.0,9.1,12.7,0.3,8.2,14.0,0.0,6.4,3.0,0.0,53.8,68.2,46.2,31.8,28,5.0,6.0,,,,,5.0,,0.0,,,0.0,15.0,16.0,30.8,39.5,44.6,58.6,30.8,39.5,44.3,58.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.261413383365,LONG,-0.123276478399,LONG,-0.167305236271,SHORT,2008-12-22,3846.42,3112.22,0.321435791629,3846.42,-136328.51,-0.0201417509203,-0.25614806011,-0.25614806011,3846.42,-140984.54,0.257774996667,0.487321721956,3846.42,-140399.14
132,132,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-22,22.12.2008,232741,CME,0,232,32564,11089,7668,4,626,6790,1236,5166,5307,9,2353,1745,0,20483,22759,12081,9805,3780.0,2505.0,-3330.0,-7.0,-1982.0,3134.0,1156.0,2804.0,1273.0,9.0,505.0,884.0,0.0,4990.0,3119.0,-1210.0,661.0,100,34.1,23.5,0.0,1.9,20.9,3.8,15.9,16.3,0.0,7.2,5.4,0.0,62.9,69.9,37.1,30.1,31,7.0,,,,4.0,,6.0,5.0,,,,0.0,18.0,17.0,26.5,40.9,41.6,59.7,26.5,37.4,41.6,56.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.0134631910627,LONG,0.182385242843,SHORT,-0.83117583603,SHORT,2008-12-29,3446.3,-13582.24,0.247950192302,3446.3,-132882.21,-0.015564554351,-0.0132536424937,-0.0132536424937,0.0,-140984.54,0.21472701439,0.471976027779,3446.3,-136952.84
133,133,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-12-30,30.12.2008,232741,CME,0,232,33147,9574,10470,8,626,6471,1266,6476,4438,0,1950,1700,0,19900,24353,13247,8794,583.0,-1515.0,2802.0,4.0,0.0,-319.0,30.0,1310.0,-869.0,-9.0,-403.0,-45.0,0.0,-583.0,1594.0,1166.0,-1011.0,100,28.9,31.6,0.0,1.9,19.5,3.8,19.5,13.4,0.0,5.9,5.1,0.0,60.0,73.5,40.0,26.5,35,6.0,6.0,,,4.0,,9.0,6.0,0.0,,,0.0,20.0,19.0,25.0,39.2,39.5,57.8,25.0,35.7,38.9,54.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.18673263698,SHORT,-0.044701656356,LONG,-0.823587431309,SHORT,2009-01-05,-3778.87,3838.34,0.200195828043,3838.34,-129043.87,-0.0125900788856,0.18438165835,0.18438165835,3838.34,-137146.2,0.185170342263,0.451587731577,3838.34,-133114.5
134,134,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-01-06,06.01.2009,232741,CME,0,232,38208,8819,12992,14,734,8735,1168,9382,4275,0,2633,1700,0,22750,28884,15458,9324,5061.0,-755.0,2522.0,6.0,108.0,2264.0,-98.0,2906.0,-163.0,0.0,683.0,0.0,0.0,2850.0,4531.0,2211.0,530.0,100,23.1,34.0,0.0,1.9,22.9,3.1,24.6,11.2,0.0,6.9,4.4,0.0,59.5,75.6,40.5,24.4,39,6.0,7.0,,,5.0,,12.0,4.0,0.0,,,0.0,24.0,18.0,22.5,38.0,35.9,55.9,22.5,35.1,35.9,53.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.373947426228,SHORT,-0.19132547797,LONG,-0.844967789629,SHORT,2009-01-12,4152.18,3397.46,0.187214789248,3397.46,-125646.41,-0.0117815290911,0.369541753747,0.369541753747,3397.46,-133748.74,0.176912655834,0.33087162817,3397.46,-129717.04
135,135,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-01-13,13.01.2009,232741,CME,0,232,39676,14109,9299,105,709,8939,1188,5899,7712,1,4411,2206,11,26433,29461,13243,10215,1468.0,5290.0,-3693.0,91.0,-25.0,204.0,20.0,-3483.0,3437.0,1.0,1778.0,506.0,11.0,3683.0,577.0,-2215.0,891.0,100,35.6,23.4,0.3,1.8,22.5,3.0,14.9,19.4,0.0,11.1,5.6,0.0,66.6,74.3,33.4,25.7,41,7.0,5.0,,,5.0,,9.0,8.0,,4.0,,,23.0,25.0,32.5,35.6,45.1,51.2,32.3,32.8,44.5,48.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.133201087356,LONG,0.20548530417,SHORT,-0.853026533997,SHORT,2009-01-19,4299.8,3483.89,-0.507148513584,4299.8,-121346.61,0.0314682689195,-0.137392694993,-0.137392694993,4299.8,-129448.94,0.39310690654,0.519967119635,4299.8,-125417.24
