,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
163,163,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-07-28,28.07.2009,90741,CME,0,90,92023,881,57446,1140,3477,6203,6,48082,7427,1205,4174,2219,0,58965,75646,33058,16377,2130.0,-526.0,8786.0,-104.0,-733.0,41.0,6.0,6450.0,-7333.0,-113.0,-1345.0,-162.0,0.0,3635.0,1121.0,-1505.0,1009.0,100,1.0,62.4,1.2,3.8,6.7,0.0,52.2,8.1,1.3,4.5,2.4,0.0,64.1,82.2,35.9,17.8,63,,14.0,,,5.0,,23.0,7.0,5.0,6.0,,0.0,39.0,33.0,33.3,37.3,42.1,60.4,33.3,37.3,42.1,59.3,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.732403754346,SHORT,-0.969791005881,LONG,-0.281611570248,SHORT,2009-08-03,1261.31,1942.55,-0.025995691602,1261.31,-27404.54,-0.00331832874825,-0.966572920506,-0.966345144444,1261.31,42308.83,0.143293856787,0.468435665076,1261.31,-30625.93
164,164,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-08-04,04.08.2009,90741,CME,0,90,105272,890,70220,1017,4316,6718,0,57350,8049,1134,4296,2610,0,69003,89748,36269,15524,13249.0,9.0,12774.0,-123.0,839.0,515.0,-6.0,9268.0,622.0,-71.0,122.0,391.0,0.0,10038.0,14102.0,3211.0,-853.0,100,0.8,66.7,1.0,4.1,6.4,0.0,54.5,7.6,1.1,4.1,2.5,0.0,65.5,85.3,34.5,14.7,66,,14.0,,4.0,5.0,0.0,25.0,7.0,5.0,6.0,,0.0,40.0,33.0,36.7,42.3,44.3,64.7,36.7,42.3,44.3,63.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.753849447239,SHORT,-0.974968358881,LONG,-0.217690773971,SHORT,2009-08-10,679.57,1939.59,-0.005177353,679.57,-26724.97,-0.00140165647152,-0.973601788171,-0.973563680348,679.57,42988.4,0.131959465753,0.470429128158,679.57,-29946.36
165,165,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-08-11,11.08.2009,90741,CME,0,90,95923,1032,64274,1167,4390,6718,0,46929,4122,1176,5685,1732,0,60379,79189,35544,16734,-9349.0,142.0,-5946.0,150.0,74.0,0.0,0.0,-10421.0,-3927.0,42.0,1389.0,-878.0,0.0,-8624.0,-10559.0,-725.0,1210.0,100,1.1,67.0,1.2,4.6,7.0,0.0,48.9,4.3,1.2,5.9,1.8,0.0,62.9,82.6,37.1,17.4,61,,12.0,,4.0,5.0,0.0,23.0,6.0,6.0,7.0,,0.0,41.0,29.0,31.6,45.2,40.3,68.0,31.6,45.2,40.3,67.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.83851442675,SHORT,-0.968394940741,LONG,-0.209578682031,SHORT,2009-08-17,1783.95,-13174.19,0.00657341814,1783.95,-24941.02,-0.000319803701964,-0.968085244454,-0.968154075598,1783.95,44772.35,0.122393523796,0.470620645534,1783.95,-28162.41
166,166,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-08-18,18.08.2009,90741,CME,0,90,93429,1165,65446,1248,3746,5193,68,46689,2934,1372,4926,1732,0,59214,77993,34215,15436,-2494.0,133.0,1172.0,81.0,-644.0,-1525.0,68.0,-240.0,-1188.0,196.0,-759.0,0.0,0.0,-1165.0,-1196.0,-1329.0,-1298.0,100,1.2,70.0,1.3,4.0,5.6,0.1,50.0,3.1,1.5,5.3,1.9,0.0,63.4,83.5,36.6,16.5,61,,12.0,,,6.0,,24.0,5.0,5.0,7.0,,0.0,41.0,29.0,33.5,48.8,42.5,68.3,33.5,48.8,42.5,67.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.881748382806,SHORT,-0.965020792362,LONG,-0.161874930082,SHORT,2009-08-24,-7477.2,1902.5,0.003374148379,-7477.2,-32418.22,-0.000614349379883,-0.964427932437,-0.96446760252,-7477.2,37295.15,0.114230882336,0.137966347117,-7477.2,-35639.61
167,167,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-08-25,25.08.2009,90741,CME,0,90,99083,1150,68425,1319,4125,5712,68,49857,3848,1623,5109,2140,0,63251,83135,35832,15948,5654.0,-15.0,2979.0,71.0,379.0,519.0,0.0,3168.0,914.0,251.0,183.0,408.0,0.0,4037.0,5142.0,1617.0,512.0,100,1.2,69.1,1.3,4.2,5.8,0.1,50.3,3.9,1.6,5.2,2.2,0.0,63.8,83.9,36.2,16.1,68,,13.0,,4.0,6.0,,28.0,5.0,8.0,7.0,,0.0,47.0,33.0,30.4,47.8,41.0,66.7,30.4,47.8,41.0,65.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.856698631412,SHORT,-0.96694214876,LONG,-0.161329673681,SHORT,2009-08-31,1969.94,1838.03,-0.001921356398,1969.94,-30448.28,-0.00110188814997,-0.965876686665,-0.965868127722,1969.94,39265.09,0.107296433069,0.0605982856181,0.0,-35639.61
168,168,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-01,01.09.2009,90741,CME,0,90,88664,1350,56149,1148,4871,4402,795,36870,4814,2711,6663,1084,0,54408,71103,34256,17561,-10419.0,200.0,-12276.0,-171.0,746.0,-1310.0,727.0,-12987.0,966.0,1088.0,1554.0,-1056.0,0.0,-8843.0,-12032.0,-1576.0,1613.0,100,1.5,63.3,1.3,5.5,5.0,0.9,41.6,5.4,3.1,7.5,1.2,0.0,61.4,80.2,38.6,19.8,67,,9.0,,5.0,5.0,,26.0,9.0,8.0,8.0,,0.0,48.0,32.0,25.2,48.1,34.6,65.9,25.2,48.1,34.4,63.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.76902408598,SHORT,-0.953042661612,LONG,0.0505769438154,LONG,2009-09-07,1910.73,1878.88,0.013899487148,1910.73,-28537.55,0.000354682078745,-0.953380688764,-0.953516303364,1910.73,41175.82,0.101816170282,0.0980970139844,0.0,-35639.61
169,169,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-08,08.09.2009,90741,CME,0,90,105084,1365,59921,10896,4279,3643,592,40097,6173,6729,5409,1747,0,69367,89701,35717,15383,16420.0,15.0,3772.0,9748.0,-592.0,-759.0,-203.0,3227.0,1359.0,4018.0,-1254.0,663.0,0.0,14959.0,18598.0,1461.0,-2178.0,100,1.3,57.0,10.4,4.1,3.5,0.6,38.2,5.9,6.4,5.1,1.7,0.0,66.0,85.4,34.0,14.6,67,,11.0,8.0,4.0,5.0,,23.0,8.0,9.0,7.0,,0.0,51.0,35.0,26.6,48.1,38.3,68.0,23.9,40.9,30.9,56.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.733174843311,SHORT,-0.955454753125,LONG,0.0802827568796,LONG,2009-09-14,1919.5,1899.76,-0.002412091513,1919.5,-26618.05,-0.00114706843108,-0.95435878114,-0.954345619945,1919.5,43095.32,0.0969335558913,0.101344730113,1919.5,-33720.11
170,170,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-15,15.09.2009,90741,CME,0,90,124489,758,64173,31556,4298,3170,68,41749,5567,3350,6369,1058,0,88148,108942,36341,15547,19405.0,-607.0,4252.0,20660.0,19.0,-473.0,-524.0,1652.0,-606.0,-3379.0,960.0,-689.0,0.0,18781.0,19241.0,624.0,164.0,100,0.6,51.5,25.3,3.5,2.5,0.1,33.5,4.5,2.7,5.1,0.8,0.0,70.8,87.5,29.2,12.5,64,,11.0,5.0,4.0,4.0,,22.0,9.0,5.0,8.0,,0.0,44.0,31.0,34.1,55.8,46.9,74.7,21.1,36.1,27.1,49.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.764688477471,SHORT,-0.976652138424,LONG,0.151044456347,LONG,2009-09-21,1915.48,1888.23,-0.021197385299,1915.48,-24702.57,-0.00287656531832,-0.973842734755,-0.973658854938,1915.48,45010.8,0.0930886464969,0.129963883064,1915.48,-31804.63
171,171,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-22,22.09.2009,90741,CME,0,90,89054,751,66248,186,4365,4244,71,40838,2951,741,6429,423,0,53381,74864,35673,14190,-35435.0,-7.0,2075.0,-31370.0,67.0,1074.0,3.0,-911.0,-2616.0,-2609.0,60.0,-635.0,0.0,-34767.0,-34078.0,-668.0,-1357.0,100,0.8,74.4,0.2,4.9,4.8,0.1,45.9,3.3,0.8,7.2,0.5,0.0,59.9,84.1,40.1,15.9,62,4.0,10.0,4.0,4.0,4.0,,22.0,9.0,4.0,8.0,,0.0,45.0,26.0,29.0,59.2,37.9,73.0,29.0,59.2,37.9,72.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.865217292014,SHORT,-0.977581754952,LONG,0.0140550586595,LONG,2009-09-28,1973.76,1939.09,-0.000929616528,1973.76,-22728.81,-0.00101058209761,-0.976593828331,-0.976594411432,1973.76,46984.56,0.0897587902487,0.13195097315,1973.76,-29830.87
172,172,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-29,29.09.2009,90741,CME,0,90,71015,2431,46591,501,5451,4229,81,21497,3756,625,7674,423,0,38260,56206,32755,14809,-18039.0,1680.0,-19657.0,315.0,1086.0,-15.0,10.0,-19341.0,805.0,-116.0,1245.0,0.0,0.0,-15121.0,-18658.0,-2918.0,619.0,100,3.4,65.6,0.7,7.7,6.0,0.1,30.3,5.3,0.9,10.8,0.6,0.0,53.9,79.1,46.1,20.9,65,6.0,10.0,5.0,4.0,4.0,,17.0,14.0,,9.0,,0.0,41.0,31.0,20.5,59.6,30.4,68.5,20.5,59.2,30.4,68.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.702530392429,SHORT,-0.900820039982,LONG,0.126239669421,LONG,2009-10-05,1818.33,-16862.96,0.07676171497,1818.33,-20910.48,0.00614218950781,-0.90635304738,-0.907065334456,1818.33,48802.89,0.0934739134386,0.253015425216,1818.33,-28012.54
173,173,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-10-06,06.10.2009,90741,CME,0,90,88135,619,59952,696,5980,4244,92,36998,5463,665,7445,1282,0,52495,72394,35640,15741,17120.0,-1812.0,13361.0,195.0,529.0,15.0,11.0,15501.0,1707.0,40.0,-229.0,859.0,0.0,14235.0,16188.0,2885.0,932.0,100,0.7,68.0,0.8,6.8,4.8,0.1,42.0,6.2,0.8,8.4,1.5,0.0,59.6,82.1,40.4,17.9,72,,14.0,5.0,4.0,4.0,,27.0,10.0,4.0,9.0,,0.0,49.0,33.0,25.4,53.3,34.3,66.9,25.4,52.7,34.3,66.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.742681519512,SHORT,-0.97956117614,LONG,0.169796557121,LONG,2009-10-12,1991.13,2001.54,-0.078741136158,1991.13,-18919.35,-0.00817441900775,-0.971553832643,-0.970846494716,1991.13,50794.02,0.0948402793689,0.266478274591,1991.13,-26021.41
174,174,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-10-13,13.10.2009,90741,CME,0,90,102958,3075,74040,1065,6320,4231,91,46433,4890,679,7487,1211,0,65150,86207,37808,16751,14823.0,2456.0,14088.0,369.0,340.0,-13.0,-1.0,9435.0,-573.0,14.0,42.0,-71.0,0.0,12655.0,13813.0,2168.0,1010.0,100,3.0,71.9,1.0,6.1,4.1,0.1,45.1,4.7,0.7,7.3,1.2,0.0,63.3,83.7,36.7,16.3,75,5.0,13.0,5.0,4.0,4.0,,28.0,9.0,4.0,9.0,,0.0,52.0,33.0,25.9,53.4,35.4,68.4,25.9,52.6,35.4,67.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.809442160435,SHORT,-0.920248978798,LONG,0.197990711781,LONG,2009-10-19,-5072.06,2012.37,0.059312197342,-5072.06,-23991.41,0.0045356729015,-0.924422927154,-0.924974309644,-5072.06,45721.96,0.0950734435695,0.256166159259,-5072.06,-31093.47
175,175,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-10-20,20.10.2009,90741,CME,0,90,111244,2624,82022,1140,6470,4294,91,53496,5819,907,6016,905,0,70744,95178,40500,16066,8286.0,-451.0,7982.0,75.0,150.0,63.0,0.0,7063.0,929.0,228.0,-1471.0,-306.0,0.0,5594.0,8971.0,2692.0,-685.0,100,2.4,73.7,1.0,5.8,3.9,0.1,48.1,5.2,0.8,5.4,0.8,0.0,63.6,85.6,36.4,14.4,79,4.0,13.0,4.0,4.0,5.0,,28.0,13.0,6.0,9.0,,0.0,51.0,39.0,26.4,54.6,38.5,70.9,26.4,53.7,38.5,70.0,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.803793306921,SHORT,-0.938000614323,LONG,0.20215533259,LONG,2009-10-26,2183.87,2101.34,-0.017751635525,2183.87,-21807.54,-0.00255932707993,-0.93559996395,-0.935446454098,2183.87,47905.83,0.0914792017835,0.2258986906,2183.87,-28909.6
176,176,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-10-27,27.10.2009,90741,CME,0,90,99635,5038,73049,1147,6788,4332,91,42037,3958,734,5985,625,0,61820,83936,37815,15699,-11609.0,2414.0,-8973.0,7.0,318.0,38.0,0.0,-11459.0,-1861.0,-173.0,-31.0,-280.0,0.0,-8924.0,-11242.0,-2685.0,-367.0,100,5.1,73.3,1.2,6.8,4.3,0.1,42.2,4.0,0.7,6.0,0.6,0.0,62.0,84.2,38.0,15.8,75,5.0,14.0,5.0,5.0,4.0,,23.0,13.0,,8.0,,0.0,47.0,37.0,20.5,54.2,33.1,70.9,20.5,53.2,33.1,69.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.827894336341,SHORT,-0.870964437102,LONG,0.220863309353,LONG,2009-11-02,2411.22,2265.95,0.067036177221,2411.22,-19396.32,0.0052467929569,-0.875534207176,-0.876158871248,2411.22,50317.05,0.0934147826188,0.218721353748,2411.22,-26498.38
177,177,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-03,03.11.2009,90741,CME,0,90,82896,7545,53711,1081,6627,4829,92,25621,4089,1135,5985,647,0,48086,65584,34810,17312,-16739.0,2507.0,-19338.0,-66.0,-161.0,497.0,1.0,-16416.0,131.0,401.0,0.0,22.0,0.0,-13734.0,-18352.0,-3005.0,1613.0,100,9.1,64.8,1.3,8.0,5.8,0.1,30.9,4.9,1.4,7.2,0.8,0.0,58.0,79.1,42.0,20.9,73,7.0,12.0,4.0,5.0,5.0,,20.0,13.0,,8.0,,0.0,46.0,35.0,20.6,52.6,32.0,65.1,20.6,51.7,32.0,64.1,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.724739145069,SHORT,-0.753656784642,LONG,0.156948324022,LONG,2009-11-09,2055.79,1949.73,0.11730765246,2055.79,-17340.53,0.0098751134364,-0.761099230882,-0.762197882945,2055.79,52372.84,0.10335102794,0.271350548682,2055.79,-24442.59
178,178,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-09,09.11.2009,90741,CME,0,90,85919,7647,52302,875,5916,4560,99,28543,7503,656,5368,1466,0,49104,67461,36815,18458,3023.0,102.0,-1409.0,-206.0,-711.0,-269.0,7.0,2922.0,3414.0,-479.0,-617.0,819.0,0.0,1018.0,1877.0,2005.0,1146.0,100,8.9,60.9,1.0,6.9,5.3,0.1,33.2,8.7,0.8,6.2,1.7,0.0,57.2,78.5,42.8,21.5,69,7.0,11.0,,4.0,4.0,,20.0,13.0,,8.0,,0.0,44.0,32.0,24.2,50.5,34.6,63.7,24.2,49.7,34.6,62.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.583698607335,SHORT,-0.744883150678,LONG,0.129438717068,LONG,2009-11-16,1856.65,1769.99,0.008773633964,1856.65,-15483.88,-0.000117237457207,-0.744795822471,-0.744884432093,1856.65,54229.49,0.098388983738,0.300536856269,1856.65,-22585.94
179,179,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-17,17.11.2009,90741,CME,0,90,94241,6975,53141,984,6676,4749,86,33832,13066,3084,5603,465,0,57240,75575,37001,18666,8322.0,-672.0,839.0,109.0,760.0,189.0,-13.0,5289.0,5563.0,2428.0,235.0,-1001.0,0.0,8136.0,8114.0,186.0,208.0,100,7.4,56.4,1.0,7.1,5.0,0.1,35.9,13.9,3.3,5.9,0.5,0.0,60.7,80.2,39.3,19.8,74,6.0,13.0,4.0,5.0,4.0,,23.0,14.0,6.0,8.0,,0.0,50.0,35.0,22.9,48.8,35.2,62.6,22.9,48.4,35.1,61.2,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.442790737345,SHORT,-0.767948632644,LONG,0.168665207877,LONG,2009-11-23,1775.95,1633.16,-0.023065481966,1775.95,-13707.93,-0.00304855450345,-0.765607499382,-0.765400255894,1775.95,56005.44,0.0943383418896,0.296977859151,1775.95,-20809.99
180,180,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-24,24.11.2009,90741,CME,0,90,89131,6765,53458,899,9076,6425,75,25972,5768,3620,5990,379,19,52416,70643,36715,18488,-5110.0,-210.0,317.0,-85.0,2400.0,1676.0,-11.0,-7860.0,-7298.0,536.0,387.0,-86.0,19.0,-4824.0,-4932.0,-286.0,-178.0,100,7.6,60.0,1.0,10.2,7.2,0.1,29.1,6.5,4.1,6.7,0.4,0.0,58.8,79.3,41.2,20.7,71,7.0,11.0,,6.0,4.0,,20.0,12.0,9.0,9.0,,,51.0,34.0,20.9,49.6,33.2,62.2,20.9,48.9,32.9,60.7,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.636546943919,SHORT,-0.775335004898,LONG,0.171021224437,LONG,2009-11-30,2101.46,1943.6,-0.007386372254,2101.46,-11606.47,-0.00160503321757,-0.77409056646,-0.774029147122,2101.46,58106.9,0.0907562729941,0.307926253387,2101.46,-18708.53
181,181,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-01,01.12.2009,90741,CME,0,90,97431,5396,57836,991,9062,7908,112,31494,8606,3346,6403,769,14,56818,79582,40613,17849,8300.0,-1369.0,4378.0,92.0,-14.0,1483.0,37.0,5522.0,2838.0,-274.0,413.0,390.0,-5.0,4402.0,8939.0,3898.0,-639.0,100,5.5,59.4,1.0,9.3,8.1,0.1,32.3,8.8,3.4,6.6,0.8,0.0,58.3,81.7,41.7,18.3,73,6.0,12.0,4.0,5.0,5.0,,20.0,13.0,5.0,10.0,,,49.0,36.0,23.2,46.9,32.9,61.5,23.1,46.1,32.4,60.5,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.570773067332,SHORT,-0.829326923077,LONG,0.0680023571008,LONG,2009-12-07,1945.99,1803.22,-0.053991918179,1945.99,-9660.48,-0.00589584429159,-0.824437340672,-0.823946317314,1945.99,60052.89,0.0899864387677,0.197565273155,1945.99,-16762.54
182,182,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-08,08.12.2009,90741,CME,0,90,103218,9343,58406,10857,9029,8603,110,29326,4524,4116,6237,10,0,69018,86626,34200,16592,5787.0,3947.0,570.0,9866.0,-33.0,695.0,-2.0,-2168.0,-4082.0,770.0,-166.0,-759.0,-14.0,12200.0,7044.0,-6413.0,-1257.0,100,9.1,56.6,10.5,8.7,8.3,0.1,28.4,4.4,4.0,6.0,0.0,0.0,66.9,83.9,33.1,16.1,67,7.0,12.0,8.0,5.0,5.0,,18.0,10.0,4.0,9.0,,0.0,48.0,33.0,21.5,47.3,35.6,65.0,17.6,44.8,28.2,57.6,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.73270310192,SHORT,-0.72418781089,LONG,0.0241606170599,LONG,2009-12-14,1870.86,1726.82,0.105139112187,1870.86,-7789.62,0.0087547981108,-0.730527928969,-0.73151591891,1870.86,61923.75,0.0984998162366,0.278717612709,1870.86,-14891.68
183,183,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-15,15.12.2009,90741,CME,0,90,109895,10435,56721,18341,9422,8826,275,27453,4053,1596,4684,58,0,72206,89870,37689,20025,6677.0,1092.0,-1685.0,7484.0,393.0,223.0,165.0,-1873.0,-471.0,-2520.0,-1553.0,48.0,0.0,3188.0,3244.0,3489.0,3433.0,100,9.5,51.6,16.7,8.6,8.0,0.3,25.0,3.7,1.5,4.3,0.1,0.0,65.7,81.8,34.3,18.2,64,6.0,11.0,8.0,5.0,5.0,,20.0,10.0,4.0,6.0,,0.0,44.0,35.0,27.7,45.2,40.0,64.4,16.5,41.7,26.7,53.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.742715673205,SHORT,-0.689231044136,LONG,0.0326611135467,LONG,2009-12-21,1619.33,-789.4,0.034956766754,1619.33,-6170.29,0.00229335282552,-0.690811694099,-0.691145455266,1619.33,63543.08,0.0956935179682,0.272608301925,1619.33,-13272.35
184,184,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-22,22.12.2009,90741,CME,0,90,79423,761,46664,403,9155,8927,164,29445,7446,1146,3886,63,0,44960,64813,34463,14610,-30472.0,-9674.0,-10057.0,-17938.0,-267.0,101.0,-111.0,1992.0,3393.0,-450.0,-798.0,5.0,0.0,-27246.0,-25057.0,-3226.0,-5415.0,100,1.0,58.8,0.5,11.5,11.2,0.2,37.1,9.4,1.4,4.9,0.1,0.0,56.6,81.6,43.4,18.4,60,,13.0,,4.0,5.0,,17.0,14.0,4.0,4.0,,0.0,33.0,36.0,25.5,38.6,40.8,59.8,25.5,38.6,40.8,59.4,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.596324306741,SHORT,-0.967907221929,LONG,0.0126092246433,LONG,2009-12-28,1247.02,1096.53,-0.278676177793,1247.02,-4923.27,-0.0265817452971,-0.942178558684,-0.939649083539,1247.02,64790.1,0.144816589724,0.447371654995,1247.02,-12025.33
185,185,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-29,29.12.2009,90741,CME,0,90,101157,663,68340,388,7832,8586,161,48905,7089,1335,4353,759,0,63637,86658,37520,14499,21734.0,-98.0,21676.0,-15.0,-1323.0,-341.0,-3.0,19460.0,-357.0,189.0,467.0,696.0,0.0,18677.0,21845.0,3057.0,-111.0,100,0.7,67.6,0.4,7.7,8.5,0.2,48.3,7.0,1.3,4.3,0.8,0.0,62.9,85.7,37.1,14.3,67,,15.0,4.0,4.0,4.0,,23.0,12.0,5.0,5.0,,0.0,41.0,37.0,32.0,42.1,42.8,64.1,32.0,42.1,42.8,63.8,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.746794299389,SHORT,-0.980783444198,LONG,-0.0459252040443,SHORT,2010-01-04,1524.38,1394.58,-0.012876222269,1524.38,-3398.89,-0.0021104646801,-0.97871353538,-0.978605472246,1524.38,66314.48,0.133290754728,0.465981453696,1524.38,-10500.95
186,186,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-01-05,05.01.2010,90741,CME,0,90,107554,663,76594,437,7045,6448,159,52082,6474,1300,3865,609,0,65551,92021,42003,15533,6397.0,0.0,8254.0,49.0,-787.0,-2138.0,-2.0,3177.0,-615.0,-35.0,-488.0,-150.0,0.0,1914.0,5363.0,4483.0,1034.0,100,0.6,71.2,0.4,6.6,6.0,0.1,48.4,6.0,1.2,3.6,0.6,0.0,60.9,85.6,39.1,14.4,67,,15.0,5.0,,,,25.0,13.0,5.0,4.0,,0.0,43.0,36.0,29.9,44.9,40.6,68.2,29.9,44.6,40.6,67.9,"(CONTRACTS OF CAD 100,000)",F10,FutOnly,0.778878338684,SHORT,-0.982836506724,LONG,0.0442451641592,LONG,2010-01-11,1427.57,1312.64,-0.002053062526,1427.57,-1971.32,-0.00111401387667,-0.981741613217,-0.981732031527,1427.57,67742.05,0.123425026395,0.487332246652,1427.57,-9073.38
