,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_GBPUSD,PUT_GBPUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
497,497,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-22,22.12.2015,96742,CME ,0,96,194313,111498,2095,530,6953,69851,1397,52889,59818,2574,1812,18377,145,177798,154787,16515,39526,28468.0,24044.0,-863.0,2.0,-3321.0,2527.0,-6.0,5303.0,13361.0,583.0,960.0,6037.0,141.0,27706.0,21782.0,762.0,6686.0,100,57.4,1.1,0.3,3.6,35.9,0.7,27.2,30.8,1.3,0.9,9.5,0.1,91.5,79.7,8.5,20.3,106,12.0,4.0,,,20.0,6.0,25.0,31.0,11.0,,8.0,,52.0,75.0,56.4,30.4,68.9,39.2,56.4,29.8,68.9,38.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.0614779916066,LONG,0.963113924274,SHORT,-0.818941721785,SHORT,2015-12-28,958.83,-3947.97,0.028547716249,-3947.97,-81354.34,0.0031714028451,0.966168346514,0.942150721262,-3947.97,-96602.24,0.157801483745,0.246638044812,-3947.97,-148325.03
498,498,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-29,29.12.2015,96742,CME ,0,96,204038,119550,2498,528,7590,68400,1566,51124,68571,3011,2702,19708,145,186216,164427,17822,39611,9725.0,8052.0,403.0,-2.0,637.0,-1451.0,169.0,-1765.0,8753.0,437.0,890.0,1331.0,0.0,8418.0,9640.0,1307.0,85.0,100,58.6,1.2,0.3,3.7,33.5,0.8,25.1,33.6,1.5,1.3,9.7,0.1,91.3,80.6,8.7,19.4,104,11.0,5.0,,,20.0,6.0,21.0,33.0,10.0,,8.0,,48.0,75.0,56.0,32.3,68.9,41.0,56.0,31.7,68.8,40.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.145762145453,LONG,0.959065285789,SHORT,-0.800236873273,SHORT,2016-01-04,1506.26,1592.55,-0.004048638485,1592.55,-79761.79,0.0107938472563,0.969417289993,0.964626732046,1592.55,-95009.69,0.148443818558,0.253495495515,1592.55,-146732.48
499,499,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-01-05,1.5.2016,96742,CME ,0,96,221993,135234,2742,535,9361,73806,1348,51433,81273,2958,4353,18655,198,205420,181515,16573,40478,17955.0,15684.0,244.0,7.0,1771.0,5406.0,-218.0,309.0,12702.0,-53.0,1651.0,-1053.0,53.0,19204.0,17088.0,-1249.0,867.0,100,60.9,1.2,0.2,4.2,33.2,0.6,23.2,36.6,1.3,2.0,8.4,0.1,92.5,81.8,7.5,18.2,107,10.0,5.0,,,21.0,,,,,,,,,,,,,,,,,,,,,-0.224857956686,LONG,0.96025395721,SHORT,-0.774886673801,SHORT,2016-01-11,1263.27,-13035.21,0.001188671421,-13035.21,-92797.0,0.00559919972674,0.965630610905,0.960640963817,-13035.21,-108044.9,0.135598696175,0.257702915275,-13035.21,-159767.69
500,500,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-01-12,1.12.2016,96742,CME ,0,96,238868,161748,3880,48,4970,76185,1453,45591,89200,5078,1598,16347,175,220661,192366,18207,46502,16875.0,26514.0,1138.0,-487.0,-4391.0,2379.0,105.0,-5842.0,7927.0,2120.0,-2755.0,-2308.0,-23.0,15241.0,10851.0,1634.0,6024.0,100,67.7,1.6,0.0,2.1,31.9,0.6,19.1,37.3,2.1,0.7,6.8,0.1,92.4,80.5,7.6,19.5,108,10.0,6.0,,4.0,21.0,,,,,,,,,,,,,,,,,,,,,-0.323530502778,LONG,0.953148018451,SHORT,-0.877518329123,SHORT,2016-01-18,1465.22,1525.09,-0.007105938759,1525.09,-91271.91,0.00230903095902,0.955348866734,0.959076735496,1525.09,-106519.81,0.125234528455,0.149834855116,1525.09,-158242.6
501,501,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-01-19,1.19.2016,96742,CME ,0,96,259589,177700,3922,53,5172,79746,1437,48193,103655,6824,1987,19513,231,241597,215381,17992,44208,20721.0,15952.0,42.0,5.0,202.0,3561.0,-16.0,2602.0,14455.0,1746.0,389.0,3166.0,56.0,20936.0,23015.0,-215.0,-2294.0,100,68.5,1.5,0.0,2.0,30.7,0.6,18.6,39.9,2.6,0.8,7.5,0.1,93.1,83.0,6.9,17.0,120,11.0,5.0,,,23.0,,,,,,,,,,,,,,,,,,,,,-0.365246825773,LONG,0.9568113995,SHORT,-0.878188369957,SHORT,2016-01-25,1600.47,1682.91,0.003663381049,1682.91,-89589.0,0.0028322607247,0.959521338848,0.954677615346,1682.91,-104836.9,0.117453801247,0.0661417440365,0.0,-158242.6
502,502,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-01-26,1.26.2016,96742,CME ,0,96,272798,194292,4719,188,3375,90993,1815,44889,106570,7539,1942,17456,205,254245,229485,18553,43313,13209.0,16592.0,797.0,135.0,-1797.0,11247.0,378.0,-3304.0,2915.0,715.0,-45.0,-2057.0,-26.0,12648.0,14104.0,561.0,-895.0,100,71.2,1.7,0.1,1.2,33.4,0.7,16.5,39.1,2.8,0.7,6.4,0.1,93.2,84.1,6.8,15.9,115,10.0,7.0,,,24.0,,,,,,,,,,,,,,,,,,,,,-0.407245525192,LONG,0.952575485777,SHORT,-0.928471515768,SHORT,2016-02-01,2175.09,2233.42,-0.004235913723,2233.42,-87355.58,0.00198014004508,0.954461718642,0.956247476094,2233.42,-102603.48,0.111841831935,0.0661827968749,0.0,-158242.6
503,503,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-02-02,2.2.2016,96742,CME ,0,96,270680,196739,4626,197,3422,83133,1328,41567,113141,8819,1969,16069,243,254284,227556,16396,43124,-2118.0,2447.0,-93.0,9.0,47.0,-7860.0,-487.0,-3322.0,6571.0,1280.0,27.0,-1387.0,38.0,39.0,-1929.0,-2157.0,-189.0,100,72.7,1.7,0.1,1.3,30.7,0.5,15.4,41.8,3.3,0.7,5.9,0.1,93.9,84.1,6.1,15.9,118,12.0,7.0,4.0,,24.0,,,,,,,,,,,,,,,,,,,,,-0.462639294671,LONG,0.954053584287,SHORT,-0.920928889146,SHORT,2016-02-08,2108.45,2207.22,0.00147809851,2207.22,-85148.36,0.00306404950377,0.956976851699,0.953631813598,2207.22,-100396.26,0.107452801597,0.064641931614,0.0,-158242.6
504,504,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-02-09,2.9.2016,96742,CME ,0,96,255866,185560,4456,631,3249,89482,1218,40093,105342,6190,2749,13962,331,240021,221612,15845,34254,-14814.0,-11179.0,-170.0,434.0,-173.0,6349.0,-110.0,-1474.0,-7799.0,-2629.0,780.0,-2107.0,88.0,-14263.0,-5944.0,-551.0,-8870.0,100,72.5,1.7,0.2,1.3,35.0,0.5,15.7,41.2,2.4,1.1,5.5,0.1,93.8,86.6,6.2,13.4,110,11.0,7.0,,,26.0,,,,,,,,,,,,,,,,,,,,,-0.448647161962,LONG,0.953098686426,SHORT,-0.929926346098,SHORT,2016-02-15,2006.67,-9994.38,-0.000954897861,-9994.38,-95142.74,0.00225693163352,0.955249765001,0.954340667658,-9994.38,-110390.64,0.104154540282,0.053865159386,0.0,-158242.6
505,505,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-02-16,2.16.2016,96742,CME ,0,96,260649,184281,4462,614,3586,91957,1353,46047,104980,6869,2541,13752,289,245580,224276,15069,36373,4783.0,-1279.0,6.0,-17.0,337.0,2475.0,135.0,5954.0,-362.0,679.0,-208.0,-210.0,-42.0,5559.0,2664.0,-776.0,2119.0,100,70.7,1.7,0.2,1.4,35.3,0.5,17.7,40.3,2.6,1.0,5.3,0.1,94.2,86.0,5.8,14.0,112,11.0,7.0,,,25.0,,,,,,,,,,,,,,,,,,,,,-0.39021499467,LONG,0.952718776325,SHORT,-0.924934322766,SHORT,2016-02-22,2171.75,-2128.81,-0.000379910101,-2128.81,-97271.55,0.00282870411191,0.955413735845,0.953654298287,-2128.81,-112519.45,0.101406853525,0.055506869337,0.0,-158242.6
506,506,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-02-23,2.23.2016,96742,CME ,0,96,257214,178814,3551,970,2847,86310,1372,45264,103280,7341,2426,16490,200,239234,219514,17980,37700,-3435.0,-5467.0,-911.0,356.0,-739.0,-5647.0,19.0,-783.0,-1700.0,472.0,-115.0,2738.0,-89.0,-6346.0,-4762.0,2911.0,1327.0,100,69.5,1.4,0.4,1.1,33.6,0.5,17.6,40.2,2.9,0.9,6.4,0.1,93.0,85.3,7.0,14.7,110,12.0,5.0,4.0,,26.0,,,,,,,,,,,,,,,,,,,,,-0.390564411891,LONG,0.961056123708,SHORT,-0.936135132407,SHORT,2016-02-29,-4374.29,2060.02,0.008337347383,2060.02,-95211.53,0.00257707676225,0.963532839112,0.955314151394,2060.02,-110459.43,0.0991376089526,0.0819685162438,0.0,-158242.6
507,507,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-01,3.1.2016,96742,CME ,0,96,275825,196948,3526,1006,2770,89313,1549,47707,114471,7435,804,17913,91,258310,235304,17515,40521,18611.0,18134.0,-25.0,36.0,-77.0,3003.0,177.0,2443.0,11191.0,94.0,-1622.0,1423.0,-109.0,19076.0,15790.0,-465.0,2821.0,100,71.4,1.3,0.4,1.0,32.4,0.6,17.3,41.5,2.7,0.3,6.5,0.0,93.6,85.3,6.3,14.7,114,13.0,5.0,,,28.0,,,,,,,,,,,,,,,,,,,,,-0.411671126787,LONG,0.964823368616,SHORT,-0.939836886287,SHORT,2016-03-07,1881.23,2031.91,0.003767244908,2031.91,-93179.62,0.00262891263006,0.967359804956,0.962569007207,2031.91,-108427.52,0.0971579148605,0.0809335925864,0.0,-158242.6
508,508,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-08,3.8.2016,96742,CME ,0,96,299048,199736,3922,15642,2762,88786,1600,39717,114637,17484,980,12173,1001,278922,255245,20126,43803,23223.0,2788.0,396.0,14636.0,-8.0,-527.0,51.0,-7990.0,166.0,10049.0,176.0,-5740.0,910.0,20612.0,19941.0,2611.0,3282.0,100,66.8,1.3,5.2,0.9,29.7,0.5,13.3,38.3,5.8,0.3,4.1,0.3,93.3,85.4,6.7,14.6,116,10.0,7.0,5.0,,28.0,,,,,,,,,,,,,,,,,,,,,-0.485377767988,LONG,0.96148444942,SHORT,-0.939660069035,SHORT,2016-03-14,1990.45,2105.73,-0.003338919196,2105.73,-91073.89,0.00351486362927,0.964863936141,0.964833104822,2105.73,-106321.79,0.0954140347532,0.0769715562455,0.0,-158242.6
509,509,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-15,3.15.2016,96742,CME ,0,96,253177,150129,1658,1318,1401,88333,3260,78410,104520,4551,804,10923,0,239873,214563,13304,38614,-45871.0,-49607.0,-2264.0,-14324.0,-1361.0,-453.0,1660.0,38693.0,-10117.0,-12933.0,-176.0,-1250.0,-1001.0,-39049.0,-40682.0,-6822.0,-5189.0,100,59.3,0.7,0.5,0.6,34.9,1.3,31.0,41.3,1.8,0.3,4.3,0.0,94.7,84.7,5.3,15.3,102,7.0,6.0,,,26.0,,,,,,,,,,,,,,,,,,,,,-0.142732192642,LONG,0.978153596817,SHORT,-0.968774377605,SHORT,2016-03-21,1632.58,1780.84,0.016669147397,1780.84,-89293.05,0.00305680775601,0.981143624318,0.966202651396,1780.84,-104540.95,0.0937572181821,0.105627452308,1780.84,-156461.76
510,510,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-22,3.22.2016,96742,CME ,0,96,246222,163485,1845,855,1596,84775,3463,55389,103002,5120,2634,11415,0,232542,210475,13680,35747,-6955.0,13356.0,187.0,-463.0,195.0,-3558.0,203.0,-23021.0,-1518.0,569.0,1830.0,492.0,0.0,-7331.0,-4088.0,376.0,-2867.0,100,66.4,0.7,0.3,0.6,34.4,1.4,22.5,41.8,2.1,1.1,4.6,0.0,94.4,85.5,5.6,14.5,104,9.0,5.0,,,26.0,,,,,,,,,,,,,,,,,,,,,-0.300604200996,LONG,0.977681001633,SHORT,-0.963043151058,SHORT,2016-03-28,2001.46,2191.05,-0.000472595184,2191.05,-87102.0,0.0023311985153,0.979960170132,0.978587174413,2191.05,-102349.9,0.0922953494519,0.114096777367,2191.05,-154270.71
511,511,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-29,3.29.2016,96742,CME ,0,96,250444,165346,2222,854,2715,86061,3468,53343,104806,6239,4184,12021,0,236149,215671,14295,34773,4222.0,1861.0,377.0,-1.0,1119.0,1286.0,5.0,-2046.0,1804.0,1119.0,1550.0,606.0,0.0,3607.0,5196.0,615.0,-974.0,100,66.0,0.9,0.3,1.1,34.4,1.4,21.3,41.8,2.5,1.7,4.8,0.0,94.3,86.1,5.7,13.9,111,10.0,4.0,,,27.0,,,,,,,,,,,,,,,,,,,,,-0.325408317473,LONG,0.973479423279,SHORT,-0.938834820222,SHORT,2016-04-04,1777.28,1942.06,-0.004201578354,1942.06,-85159.94,0.00436687967391,0.977730490785,0.97769287903,1942.06,-100407.84,0.0911928689812,0.11375759731,1942.06,-152328.65
512,512,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-04-05,4.5.2016,96742,CME ,0,96,247586,160016,2633,855,3959,86330,4421,55601,96512,4737,4182,13889,271,234042,209648,13544,37938,-2858.0,-5330.0,411.0,1.0,1244.0,269.0,953.0,2258.0,-8294.0,-1502.0,-2.0,1868.0,271.0,-2107.0,-6023.0,-751.0,3165.0,100,64.6,1.1,0.3,1.6,34.9,1.8,22.5,39.0,1.9,1.7,5.6,0.1,94.5,84.7,5.5,15.3,116,11.0,5.0,,,29.0,,,,,,,,,,,,,,,,,,,,,-0.268951371678,LONG,0.967623532884,SHORT,-0.912303824386,SHORT,2016-04-11,1782.88,2234.05,-0.005855890395,2234.05,-82925.89,0.00263750327329,0.970175643119,0.972686516041,2234.05,-98173.79,0.0897074224614,0.111967468543,2234.05,-150094.6
513,513,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-04-12,4.12.2016,96742,CME ,0,96,236169,151538,3689,860,4220,82941,4478,51116,87161,4706,3804,14016,663,221385,198514,14784,37655,-11417.0,-8478.0,1056.0,5.0,261.0,-3389.0,57.0,-4485.0,-9351.0,-31.0,-378.0,127.0,392.0,-12657.0,-11134.0,1240.0,-283.0,100,64.2,1.6,0.4,1.8,35.1,1.9,21.6,36.9,2.0,1.6,5.9,0.3,93.7,84.1,6.3,15.9,119,9.0,6.0,,4.0,26.0,,,,,,,,,,,,,,,,,,,,,-0.260672418407,LONG,0.952469609024,SHORT,-0.903167701151,SHORT,2016-04-18,-3440.61,1768.02,-0.01515392386,1768.02,-81157.87,0.0022499779897,0.95461264468,0.964500919715,1768.02,-96405.77,0.0883846857323,0.106080934577,1768.02,-148326.58
514,514,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-04-19,4.19.2016,96742,CME ,0,96,238195,147251,14639,900,6273,72717,5700,48821,89359,5451,3781,13544,795,218972,203105,19223,35090,2026.0,-4287.0,10950.0,40.0,2053.0,-10224.0,1222.0,-2295.0,2198.0,745.0,-23.0,-472.0,132.0,-2413.0,4591.0,4439.0,-2565.0,100,61.8,6.1,0.4,2.6,30.5,2.4,20.5,37.5,2.3,1.6,5.7,0.3,91.9,85.3,8.1,14.7,119,7.0,9.0,4.0,5.0,26.0,,,,,,,,,,,,,,,,,,,,,-0.293370965407,LONG,0.819148804744,SHORT,-0.841169768325,SHORT,2016-04-25,-1067.78,1823.28,-0.13332080428,1823.28,-79334.59,0.00206813710434,0.820842916781,0.920879202886,1823.28,-94582.49,0.0871535863659,0.336055857618,1823.28,-146503.3
515,515,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-04-26,4.26.2016,96742,CME ,0,96,243829,145261,24990,958,8739,70519,6097,54424,84743,5118,4398,13633,795,225790,206853,18039,36976,5634.0,-1990.0,10351.0,58.0,2466.0,-2198.0,397.0,5603.0,-4616.0,-333.0,617.0,89.0,0.0,6818.0,3748.0,-1184.0,1886.0,100,59.6,10.2,0.4,3.6,28.9,2.5,22.3,34.8,2.1,1.8,5.6,0.3,92.6,84.8,7.4,15.2,116,7.0,8.0,5.0,5.0,24.0,,,,,,,,,,,,,,,,,,,,,-0.217860556023,LONG,0.706433442388,SHORT,-0.779479673976,SHORT,2016-05-02,1792.03,-7538.25,-0.112715362356,-7538.25,-86872.84,0.00110148937143,0.707211571316,0.792283868721,-7538.25,-102120.74,0.0865001703079,0.343923530249,-7538.25,-154041.55
516,516,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-05-03,5.3.2016,96742,CME ,0,96,248180,147495,39700,970,8543,69731,6231,54733,76816,6543,5064,13118,1001,230580,214110,17600,34070,4351.0,2234.0,14710.0,12.0,-196.0,-788.0,134.0,309.0,-7927.0,1425.0,666.0,-515.0,206.0,4790.0,7257.0,-439.0,-2906.0,100,59.4,16.0,0.4,3.4,28.1,2.5,22.1,31.0,2.6,2.0,5.3,0.4,92.9,86.3,7.1,13.7,117,8.0,8.0,5.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,-0.167869006986,LONG,0.575843371885,SHORT,-0.781715512175,SHORT,2016-05-09,1836.41,1996.17,-0.130590070503,1996.17,-84876.67,-0.0110347866613,0.569489063126,0.673566791365,1996.17,-100124.57,0.119780466793,0.31758000828,1996.17,-152045.38
517,517,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-05-10,5.10.2016,96742,CME ,0,96,238519,147348,41766,1017,4525,74961,5404,54308,60797,6712,3309,11879,982,223605,203518,14914,35001,-9661.0,-147.0,2066.0,47.0,-4018.0,5230.0,-827.0,-425.0,-16019.0,169.0,-1755.0,-1239.0,-19.0,-6975.0,-10592.0,-2686.0,931.0,100,61.8,17.5,0.4,1.9,31.4,2.3,22.8,25.5,2.8,1.4,5.0,0.4,93.7,85.3,6.3,14.7,113,8.0,8.0,5.0,4.0,24.0,,,,,,,,,,,,,,,,,,,,,-0.0563746144824,LONG,0.558298169358,SHORT,-0.886143471806,SHORT,2016-05-16,1622.31,1795.52,-0.017545202527,1795.52,-83081.15,-0.00924321716156,0.553137698138,0.570394010186,1795.52,-98329.05,0.129935694237,0.31421516223,1795.52,-150249.86
518,518,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-05-17,5.17.2016,96742,CME ,0,96,239158,147755,36114,1181,4108,76744,5382,54283,62240,6857,3868,12403,880,224314,201801,14844,37357,639.0,407.0,-5652.0,164.0,-417.0,1783.0,-22.0,-25.0,1443.0,145.0,559.0,524.0,-102.0,709.0,-1717.0,-70.0,2356.0,100,61.8,15.1,0.5,1.7,32.1,2.3,22.7,26.0,2.9,1.6,5.2,0.4,93.8,84.4,6.2,15.6,112,8.0,8.0,5.0,4.0,24.0,,,,,,,,,,,,,,,,,,,,,-0.0682869476412,LONG,0.607176848735,SHORT,-0.898382229258,SHORT,2016-05-23,1531.52,1708.93,0.048878679377,1708.93,-81372.22,-0.0113814798768,0.600266277649,0.568370515348,1708.93,-96620.12,0.142034095017,0.30952259235,1708.93,-148540.93
519,519,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-05-24,5.24.2016,96742,CME ,0,96,244377,148211,37684,1265,5856,79960,5345,53640,58378,10355,2560,13049,144,227376,206180,17001,38197,5219.0,456.0,1570.0,84.0,1748.0,3216.0,-37.0,-643.0,-3862.0,3498.0,-1308.0,646.0,-736.0,3062.0,4379.0,2157.0,840.0,100,60.6,15.4,0.5,2.4,32.7,2.2,21.9,23.9,4.2,1.0,5.3,0.1,93.0,84.4,7.0,15.6,105,8.0,8.0,4.0,4.0,24.0,,,,,,,,,,,,,,,,,,,,,-0.0422967737328,LONG,0.594566825358,SHORT,-0.863521953948,SHORT,2016-05-30,1757.77,-1581.24,-0.012610023377,-1581.24,-82953.46,0.000123096355571,0.594640014367,0.604168008487,-1581.24,-98201.36,0.127032596835,0.313568680008,-1581.24,-150122.17
520,520,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-05-31,5.31.2016,96742,CME ,0,96,243685,147251,47176,1179,4674,76759,6260,51812,52122,12051,2853,11400,244,226324,207191,17361,36494,-692.0,-960.0,9492.0,-86.0,-1182.0,-3201.0,915.0,-1828.0,-6256.0,1696.0,293.0,-1649.0,100.0,-1052.0,1011.0,360.0,-1703.0,100,60.4,19.4,0.5,1.9,31.5,2.6,21.3,21.4,4.9,1.2,4.7,0.1,92.9,85.0,7.1,15.0,101,8.0,8.0,4.0,4.0,23.0,,,,,,,,,,,,,,,,,,,,,-0.00298266207401,LONG,0.514717606094,SHORT,-0.885206243169,SHORT,2016-06-06,1871.45,2195.53,-0.079849219264,2195.53,-80757.93,0.00698513121058,0.518312976109,0.576265901538,2195.53,-96005.83,0.118854057675,0.237175595982,2195.53,-147926.64
521,521,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-06-07,6.7.2016,96742,CME ,0,96,259238,150658,41084,1946,2982,79581,9320,52709,59499,15478,3303,11348,6351,242747,224607,16491,34631,15553.0,3407.0,-6092.0,767.0,-1692.0,2822.0,3060.0,897.0,7377.0,3427.0,450.0,-52.0,6107.0,16423.0,17416.0,-870.0,-1863.0,100,58.1,15.8,0.8,1.2,30.7,3.6,20.3,23.0,6.0,1.3,4.4,2.4,93.6,86.6,6.4,13.4,114,8.0,8.0,5.0,,26.0,,,,,,,,,,,,,,,,,,,,,-0.0605126194211,LONG,0.571465823867,SHORT,-0.927764252752,SHORT,2016-06-13,-5464.98,3249.87,0.056748217773,3249.87,-77508.06,0.000683910379262,0.571856655275,0.528430977898,3249.87,-92755.96,0.109541230782,0.224262176223,3249.87,-144676.77
522,522,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-06-14,6.14.2016,96742,CME ,0,96,206389,118981,2547,741,2123,81758,6522,55304,58677,5901,1693,13169,158,191423,169473,14966,36916,-52849.0,-31677.0,-38537.0,-1205.0,-859.0,2177.0,-2798.0,2595.0,-822.0,-9577.0,-1610.0,1821.0,-6193.0,-51324.0,-55134.0,-1525.0,2285.0,100,57.6,1.2,0.4,1.0,39.6,3.2,26.8,28.4,2.9,0.8,6.4,0.1,92.7,82.1,7.3,17.9,108,9.0,5.0,5.0,,27.0,,,,,,,,,,,,,,,,,,,,,-0.0295926514068,LONG,0.95808373379,SHORT,-0.949380670235,SHORT,2016-06-20,4316.16,-64732.42,0.386617909923,-64732.42,-142240.48,-0.00632306062236,0.95202571226,0.662800197081,-64732.42,-157488.38,0.113250939148,0.554794705305,-64732.42,-209409.19
523,523,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-06-21,6.21.2016,96742,CME ,0,96,199189,124704,2910,718,2014,79676,6501,40365,56844,6723,1281,12663,2,182308,166037,16881,33152,-7200.0,5723.0,363.0,-23.0,-109.0,-2082.0,-21.0,-14939.0,-1833.0,822.0,-412.0,-506.0,-156.0,-9115.0,-3436.0,1915.0,-3764.0,100,62.6,1.5,0.4,1.0,40.0,3.3,20.3,28.5,3.4,0.6,6.4,0.0,91.5,83.4,8.5,16.6,107,8.0,6.0,,,28.0,,,,,,,,,,,,,,,,,,,,,-0.169521340617,LONG,0.954393718558,SHORT,-0.950691639124,SHORT,2016-06-27,1303.11,2165.74,-0.003690015232,2165.74,-140074.74,0.00770208827301,0.961744543226,0.958962328055,2165.74,-155322.64,0.11018590651,0.558289608174,2165.74,-207243.45
524,524,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-06-28,6.28.2016,96742,CME ,0,96,206551,131463,3867,1064,3789,84325,6077,35904,50178,6941,2195,20652,0,187433,173104,19118,33447,7362.0,6759.0,957.0,346.0,1775.0,4649.0,-424.0,-4461.0,-6666.0,218.0,914.0,7989.0,-2.0,5125.0,7067.0,2237.0,295.0,100,63.6,1.9,0.5,1.8,40.8,2.9,17.4,24.3,3.4,1.1,10.0,0.0,90.7,83.8,9.3,16.2,108,9.0,7.0,,,22.0,,,,,,,,,,,,,,,,,,,,,-0.165818638043,LONG,0.942850809133,SHORT,-0.913997775609,SHORT,2016-07-04,1913.56,-2489.17,-0.011542909425,-2489.17,-142563.91,0.042348263914,0.98277890403,0.961206163071,-2489.17,-157811.81,0.251658504395,0.574083410776,-2489.17,-209732.62
