,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
160,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-07-07,07.07.2009,043602,CBT,0,43,1049038,97776,87581,21774,349999,226346,179701,86846,177192,11338,44361,38885,12876,804671,755693,244367,293345,24393.0,-6427.0,7227.0,3870.0,-18690.0,23803.0,3006.0,13528.0,-17937.0,3626.0,1110.0,-13977.0,-48.0,-25.0,9570.0,24418.0,14823.0,100,9.3,8.3,2.1,33.4,21.6,17.1,8.3,16.9,1.1,4.2,3.7,1.2,76.7,72.0,23.3,28.0,219,24.0,25.0,8.0,42.0,37.0,45.0,27.0,45.0,12.0,10.0,8.0,5.0,138.0,151.0,17.8,17.0,28.8,24.8,13.6,9.9,20.9,15.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-90346,-0.342170445163,LONG,10195,0.055001969173,SHORT,123653,0.214546842603,LONG
161,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-07-14,14.07.2009,043602,CBT,0,43,1040582,91904,107902,19476,356512,200453,163665,75121,194776,8474,69815,49292,12133,797100,756171,243482,284411,-8456.0,-5872.0,20321.0,-2298.0,6513.0,-25893.0,-16036.0,-11725.0,17584.0,-2864.0,25454.0,10407.0,-743.0,-7571.0,478.0,-885.0,-8934.0,100,8.8,10.4,1.9,34.3,19.3,15.7,7.2,18.7,0.8,6.7,4.7,1.2,76.6,72.7,23.4,27.3,212,22.0,26.0,7.0,38.0,35.0,42.0,19.0,52.0,14.0,10.0,9.0,5.0,129.0,151.0,18.2,16.6,29.3,22.7,14.6,9.0,22.7,14.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-119655,-0.443335791061,LONG,-15998,-0.0800676656357,LONG,156059,0.280195344411,LONG
162,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-07-21,21.07.2009,043602,CBT,0,43,1059591,115850,112523,19738,342983,199045,181613,88695,168384,11531,43580,46021,12205,816195,751060,243396,308531,19009.0,23946.0,4621.0,262.0,-13529.0,-1408.0,17948.0,13574.0,-26392.0,3057.0,-26235.0,-3271.0,72.0,19095.0,-5111.0,-86.0,24120.0,100,10.9,10.6,1.9,32.4,18.8,17.1,8.4,15.9,1.1,4.1,4.3,1.2,77.0,70.9,23.0,29.1,217,21.0,28.0,10.0,40.0,37.0,41.0,22.0,50.0,16.0,7.0,10.0,4.0,130.0,158.0,19.4,16.6,30.5,22.8,15.6,8.8,23.9,13.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-79689,-0.309978644697,LONG,3327,0.0145682720812,SHORT,143938,0.265554546998,LONG
163,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-07-28,28.07.2009,043602,CBT,0,43,1092598,152049,103950,18723,315875,216071,190670,90571,171927,9856,78359,44673,13093,869196,768963,223402,323635,33007.0,36199.0,-8573.0,-1015.0,-27108.0,17026.0,9057.0,1876.0,3543.0,-1675.0,34779.0,-1348.0,888.0,53001.0,17903.0,-19994.0,15104.0,100,13.9,9.5,1.7,28.9,19.8,17.5,8.3,15.7,0.9,7.2,4.1,1.2,79.6,70.4,20.4,29.6,206,23.0,25.0,10.0,36.0,35.0,40.0,21.0,45.0,20.0,9.0,11.0,5.0,131.0,150.0,18.0,16.2,28.5,23.5,14.5,9.9,21.6,15.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-81356,-0.309929980419,LONG,48099,0.187887452685,SHORT,99804,0.18762054795,LONG
164,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-08-04,04.08.2009,043602,CBT,0,43,1079309,176628,75715,17109,322885,197627,183369,76246,214970,10114,50364,38878,12759,849474,750541,229835,328768,-13289.0,24579.0,-28235.0,-1614.0,7010.0,-18444.0,-7301.0,-14325.0,43043.0,258.0,-27995.0,-5795.0,-334.0,-19722.0,-18422.0,6433.0,5133.0,100,16.4,7.0,1.6,29.9,18.3,17.0,7.1,19.9,0.9,4.7,3.6,1.2,78.7,69.5,21.3,30.5,204,21.0,22.0,9.0,43.0,32.0,40.0,18.0,49.0,21.0,6.0,12.0,4.0,123.0,155.0,19.6,17.1,29.3,23.5,15.9,10.3,23.6,15.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-138724,-0.476361188946,LONG,100913,0.399904098786,SHORT,125258,0.240643827616,LONG
165,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-08-11,11.08.2009,043602,CBT,0,43,1155573,191292,99435,23309,330051,229616,205912,97764,204571,11464,58988,32085,11368,930148,817760,225425,337813,76264.0,14664.0,23720.0,6200.0,7166.0,31989.0,22543.0,21518.0,-10399.0,1350.0,8624.0,-6793.0,-1391.0,80674.0,67219.0,-4410.0,9045.0,100,16.6,8.6,2.0,28.6,19.9,17.8,8.5,17.7,1.0,5.1,2.8,1.0,80.5,70.8,19.5,29.2,212,22.0,26.0,13.0,43.0,30.0,44.0,25.0,49.0,26.0,7.0,9.0,4.0,138.0,160.0,20.9,17.0,30.2,24.0,17.3,10.6,24.2,15.8,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-106807,-0.353273686474,LONG,91857,0.315956206338,SHORT,100435,0.179454925876,LONG
166,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-08-18,18.08.2009,043602,CBT,0,43,1143064,132406,118770,28833,368702,236685,192508,102377,181662,13222,81594,38844,8618,928260,819142,214804,323922,-12509.0,-58886.0,19335.0,5524.0,38651.0,7069.0,-13404.0,4613.0,-22909.0,1758.0,22606.0,6759.0,-2750.0,-1888.0,1382.0,-10621.0,-13891.0,100,11.6,10.4,2.5,32.3,20.7,16.8,9.0,15.9,1.2,7.1,3.4,0.8,81.2,71.7,18.8,28.3,207,20.0,27.0,15.0,39.0,33.0,41.0,21.0,49.0,24.0,8.0,10.0,4.0,132.0,158.0,19.2,16.0,31.1,23.1,16.2,9.4,24.8,14.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-79285,-0.279134203402,LONG,13636,0.0542886263019,SHORT,132017,0.218070424373,LONG
167,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-08-25,25.08.2009,043602,CBT,0,43,1132144,88660,109517,45450,346536,233625,209092,114083,155378,18085,73020,35879,6823,901749,813849,230395,318295,-10920.0,-43746.0,-9253.0,16617.0,-22166.0,-3060.0,16584.0,11706.0,-26284.0,4863.0,-8574.0,-2965.0,-1795.0,-26511.0,-5293.0,15591.0,-5627.0,100,7.8,9.7,4.0,30.6,20.6,18.5,10.1,13.7,1.6,6.4,3.2,0.6,79.6,71.9,20.4,28.1,195,17.0,27.0,15.0,35.0,34.0,43.0,23.0,43.0,19.0,6.0,10.0,4.0,126.0,148.0,18.9,15.8,29.6,23.2,14.5,8.4,22.4,13.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-41295,-0.153250377606,LONG,-20857,-0.105244301811,LONG,112911,0.194620114072,LONG
168,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-09-01,01.09.2009,043602,CBT,0,43,1157418,42681,124381,60040,381297,253254,203165,99919,170174,24533,75353,32850,6105,893093,874502,264325,282916,25274.0,-45979.0,14864.0,14590.0,34761.0,19629.0,-5927.0,-14164.0,14796.0,6448.0,2333.0,-3029.0,-718.0,-8656.0,60653.0,33930.0,-35379.0,100,3.7,10.7,5.2,32.9,21.9,17.6,8.6,14.7,2.1,6.5,2.8,0.5,77.2,75.6,22.8,24.4,202,15.0,31.0,18.0,36.0,38.0,43.0,20.0,48.0,19.0,5.0,9.0,4.0,124.0,159.0,18.6,14.9,29.1,23.5,13.8,9.0,21.7,13.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-70255,-0.260114108844,LONG,-81700,-0.489039997127,LONG,128043,0.201785199298,LONG
169,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-09-08,08.09.2009,043602,CBT,0,43,1123169,94433,110063,24953,349166,274385,196808,110774,155802,17273,71685,36680,6313,871405,822277,251764,300892,-34249.0,51752.0,-14318.0,-35087.0,-32131.0,21131.0,-6357.0,10855.0,-14372.0,-7260.0,-3668.0,3830.0,208.0,-21688.0,-52225.0,-12561.0,17976.0,100,8.4,9.8,2.2,31.1,24.4,17.5,9.9,13.9,1.5,6.4,3.3,0.6,77.6,73.2,22.4,26.8,212,22.0,30.0,15.0,35.0,38.0,44.0,27.0,46.0,17.0,5.0,9.0,4.0,128.0,162.0,19.6,15.1,30.0,23.1,14.7,10.7,23.5,16.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-45028,-0.168912430226,LONG,-15630,-0.0764318128472,LONG,74781,0.119927640241,LONG
170,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-09-15,15.09.2009,043602,CBT,0,43,1094455,76475,110851,32935,352867,291234,169246,117427,147825,11340,66628,35762,6966,833884,806159,260571,288296,-28714.0,-17958.0,788.0,7982.0,3701.0,16849.0,-27562.0,6653.0,-7977.0,-5933.0,-5057.0,-918.0,653.0,-37521.0,-16118.0,8807.0,-12596.0,100,7.0,10.1,3.0,32.2,26.6,15.5,10.7,13.5,1.0,6.1,3.3,0.6,76.2,73.7,23.8,26.3,214,25.0,35.0,9.0,35.0,39.0,40.0,20.0,46.0,17.0,5.0,9.0,4.0,121.0,161.0,17.5,13.3,27.7,21.6,12.5,10.1,19.9,16.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-30398,-0.114600455416,LONG,-34376,-0.183508962984,LONG,61633,0.095688409116,LONG
171,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-09-22,22.09.2009,043602,CBT,0,43,1117786,89114,101183,30091,327739,317518,179501,143072,148426,10686,79080,32966,9203,868486,829574,249300,288212,23331.0,12639.0,-9668.0,-2844.0,-25128.0,26284.0,10255.0,25645.0,601.0,-654.0,12452.0,-2796.0,2237.0,34602.0,23415.0,-11271.0,-84.0,100,8.0,9.1,2.7,29.3,28.4,16.1,12.8,13.3,1.0,7.1,2.9,0.8,77.7,74.2,22.3,25.8,229,25.0,35.0,9.0,34.0,42.0,43.0,29.0,47.0,13.0,7.0,10.0,4.0,133.0,164.0,18.5,14.0,28.8,22.7,13.8,10.9,21.1,16.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-5354,-0.0183671929138,LONG,-12069,-0.0634219141658,LONG,10221,0.0158402001063,LONG
172,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-09-29,29.09.2009,043602,CBT,0,43,1153910,84874,91630,11187,320418,352568,182890,176393,154946,14910,87830,28741,7978,886480,844850,267430,309060,36124.0,-4240.0,-9553.0,-18904.0,-7321.0,35050.0,3389.0,33321.0,6520.0,4224.0,8750.0,-4225.0,-1225.0,17994.0,15276.0,18130.0,20848.0,100,7.4,7.9,1.0,27.8,30.6,15.8,15.3,13.4,1.3,7.6,2.5,0.7,76.8,73.2,23.2,26.8,225,29.0,27.0,7.0,34.0,41.0,42.0,30.0,47.0,21.0,8.0,9.0,4.0,145.0,153.0,18.8,15.2,29.1,24.1,15.8,12.0,23.5,17.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,21447,0.0647282692348,SHORT,-6756,-0.0382767529348,LONG,-32150,-0.0477721676231,SHORT
173,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-10-06,06.10.2009,043602,CBT,0,43,1237547,78044,166187,29608,361709,288021,194906,193325,195147,22369,83777,33682,8946,972684,938866,264863,298681,83637.0,-6830.0,74557.0,18421.0,41291.0,-64547.0,12016.0,16932.0,40201.0,7459.0,-4053.0,4941.0,968.0,86204.0,94016.0,-2567.0,-10379.0,100,6.3,13.4,2.4,29.2,23.3,15.7,15.6,15.8,1.8,6.8,2.7,0.7,78.6,75.9,21.4,24.1,248,26.0,36.0,7.0,36.0,42.0,46.0,37.0,52.0,21.0,9.0,10.0,4.0,150.0,176.0,18.8,12.9,28.4,21.9,15.6,9.4,23.6,15.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-1822,-0.00469017072015,LONG,-88143,-0.360900131433,LONG,73688,0.113413263971,LONG
174,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-10-13,13.10.2009,043602,CBT,0,43,1253023,74985,198157,27101,423194,246980,205194,155920,214847,21217,77371,42157,8614,993596,964267,259427,288756,15476.0,-3059.0,31970.0,-2507.0,61485.0,-41041.0,10288.0,-37405.0,19700.0,-1152.0,-6406.0,8475.0,-332.0,20912.0,25401.0,-5436.0,-9925.0,100,6.0,15.8,2.2,33.8,19.7,16.4,12.4,17.1,1.7,6.2,3.4,0.7,79.3,77.0,20.7,23.0,245,27.0,38.0,11.0,36.0,39.0,41.0,30.0,55.0,23.0,9.0,11.0,4.0,144.0,179.0,24.6,15.0,33.3,23.4,20.5,10.3,27.3,15.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-58927,-0.158932698973,LONG,-123172,-0.450944929744,LONG,176214,0.26293768484,LONG
175,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-10-20,20.10.2009,043602,CBT,0,43,1276936,77066,210733,28035,434703,248223,214944,169268,206141,24416,72185,45330,8877,1029494,986699,247442,290237,23913.0,2081.0,12576.0,934.0,11509.0,1243.0,9750.0,13348.0,-8706.0,3199.0,-5186.0,3173.0,263.0,35898.0,22432.0,-11985.0,1481.0,100,6.0,16.5,2.2,34.0,19.4,16.8,13.3,16.1,1.9,5.7,3.5,0.7,80.6,77.3,19.4,22.7,249,27.0,38.0,10.0,39.0,39.0,43.0,38.0,49.0,26.0,8.0,11.0,4.0,153.0,179.0,24.6,16.8,32.8,25.0,20.3,12.4,27.1,16.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-36873,-0.098220873767,LONG,-133667,-0.464445672153,LONG,186480,0.273060331573,LONG
176,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-10-27,27.10.2009,043602,CBT,0,43,1249686,103953,157718,29489,442198,240767,200108,131965,195210,16138,66182,41994,8799,998832,890223,250854,359463,-27250.0,26887.0,-53015.0,1454.0,7495.0,-7456.0,-14836.0,-37303.0,-10931.0,-8278.0,-6003.0,-3336.0,-78.0,-30662.0,-96476.0,3412.0,69226.0,100,8.3,12.6,2.4,35.4,19.3,16.0,10.6,15.6,1.3,5.3,3.4,0.7,79.9,71.2,20.1,28.8,232,33.0,27.0,11.0,42.0,37.0,45.0,28.0,47.0,24.0,7.0,11.0,4.0,150.0,166.0,24.4,16.1,32.3,23.8,20.3,11.6,26.6,16.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-63245,-0.19330633453,LONG,-53765,-0.205467934926,LONG,201431,0.294936050896,LONG
177,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-11-03,03.11.2009,043602,CBT,0,43,1247376,100664,159198,33360,457865,273732,192179,125654,184804,21321,59667,44591,9594,1000304,918779,247072,328597,-2310.0,-3289.0,1480.0,3871.0,15667.0,32965.0,-7929.0,-6311.0,-10406.0,5183.0,-6515.0,2597.0,795.0,1472.0,28556.0,-3782.0,-30866.0,100,8.1,12.8,2.7,36.7,21.9,15.4,10.1,14.8,1.7,4.8,3.6,0.8,80.2,73.7,19.8,26.3,238,32.0,29.0,12.0,41.0,40.0,50.0,28.0,49.0,28.0,6.0,13.0,4.0,162.0,170.0,24.8,16.8,33.0,25.0,20.7,13.4,27.2,18.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-59150,-0.19052496634,LONG,-58534,-0.225250325173,LONG,184133,0.25168637925,LONG
178,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-11-09,09.11.2009,043602,CBT,0,43,1296628,96743,189120,37605,463331,258939,201131,137638,193387,27968,80329,43210,9794,1054539,961154,242089,335474,49252.0,-3921.0,29922.0,4245.0,5466.0,-14793.0,8952.0,11984.0,8583.0,6647.0,20662.0,-1381.0,200.0,54235.0,42375.0,-4983.0,6877.0,100,7.5,14.6,2.9,35.7,20.0,15.5,10.6,14.9,2.2,6.2,3.3,0.8,81.3,74.1,18.7,25.9,241,29.0,37.0,14.0,42.0,37.0,47.0,25.0,53.0,29.0,5.0,13.0,4.0,157.0,178.0,26.1,17.2,34.2,25.7,21.0,12.8,28.0,17.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-55749,-0.168413261838,LONG,-92377,-0.323151299748,LONG,204392,0.282985587107,LONG
179,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-11-17,17.11.2009,043602,CBT,0,43,1358680,84283,199048,37495,458766,324217,207740,161296,226497,33307,86799,33722,9039,1078725,1071065,279955,287615,62052.0,-12460.0,9928.0,-110.0,-4565.0,65278.0,6609.0,23658.0,33110.0,5339.0,6470.0,-9488.0,-755.0,24186.0,109911.0,37866.0,-47859.0,100,6.2,14.7,2.8,33.8,23.9,15.3,11.9,16.7,2.5,6.4,2.5,0.7,79.4,78.8,20.6,21.2,250,27.0,38.0,14.0,38.0,44.0,48.0,30.0,53.0,34.0,6.0,14.0,4.0,165.0,184.0,24.9,19.6,33.3,29.4,21.6,16.2,28.2,21.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-65201,-0.16813351453,LONG,-114765,-0.405056276934,LONG,134549,0.171841534235,LONG
180,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-11-24,24.11.2009,043602,CBT,0,43,1359137,62418,187302,71767,438178,343122,191090,190996,203764,35990,72275,26351,9188,1071902,1068574,287235,290563,457.0,-21865.0,-11746.0,34272.0,-20588.0,18905.0,-16650.0,29700.0,-22733.0,2683.0,-14524.0,-7371.0,149.0,-6823.0,-2491.0,7280.0,2948.0,100,4.6,13.8,5.3,32.2,25.2,14.1,14.1,15.0,2.6,5.3,1.9,0.7,78.9,78.6,21.1,21.4,218,17.0,31.0,21.0,35.0,39.0,42.0,39.0,38.0,32.0,8.0,11.0,5.0,153.0,165.0,24.2,19.4,32.1,30.0,20.3,16.7,26.6,24.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-12768,-0.0323437025028,LONG,-124884,-0.500096107641,LONG,95056,0.121663893511,LONG
181,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-12-01,01.12.2009,043602,CBT,0,43,1358551,62985,192039,45087,434449,324133,192288,194880,202794,59189,68150,35445,6358,1063386,1057333,295165,301218,-586.0,567.0,4737.0,-26680.0,-3729.0,-18989.0,1198.0,3884.0,-970.0,23199.0,-4125.0,9094.0,-2830.0,-8516.0,-11241.0,7930.0,10655.0,100,4.6,14.1,3.3,32.0,23.9,14.2,14.3,14.9,4.4,5.0,2.6,0.5,78.3,77.8,21.7,22.2,219,19.0,31.0,16.0,36.0,40.0,44.0,33.0,40.0,23.0,7.0,13.0,5.0,139.0,165.0,23.8,19.7,32.4,30.5,20.5,15.6,26.8,22.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-7914,-0.0199007227025,LONG,-129054,-0.506046489742,LONG,110316,0.145423962077,LONG
182,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-12-08,08.12.2009,043602,CBT,0,43,1229982,65901,181623,26927,390993,324835,185717,189311,168842,24059,68138,20548,5883,956929,938434,273053,291548,-128569.0,2916.0,-10416.0,-18160.0,-43456.0,702.0,-6571.0,-5569.0,-33952.0,-35130.0,-12.0,-14897.0,-475.0,-106457.0,-118899.0,-22112.0,-9670.0,100,5.4,14.8,2.2,31.8,26.4,15.1,15.4,13.7,2.0,5.5,1.7,0.5,77.8,76.3,22.2,23.7,218,23.0,30.0,19.0,36.0,36.0,42.0,38.0,41.0,24.0,6.0,8.0,5.0,146.0,158.0,22.3,21.0,30.9,32.5,18.1,17.7,25.0,24.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,20469,0.0571515525488,SHORT,-115722,-0.467518301256,LONG,66158,0.092421643188,LONG
183,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-12-15,15.12.2009,043602,CBT,0,43,1178424,84741,174598,21294,368497,317764,193676,140073,159488,15330,80745,17777,5883,910239,905810,268185,272614,-51558.0,18840.0,-7025.0,-5633.0,-22496.0,-7071.0,7959.0,-49238.0,-9354.0,-8729.0,12607.0,-2771.0,0.0,-46690.0,-32624.0,-4868.0,-18934.0,100,7.2,14.8,1.8,31.3,27.0,16.4,11.9,13.5,1.3,6.9,1.5,0.5,77.2,76.9,22.8,23.1,214,27.0,25.0,16.0,41.0,34.0,44.0,29.0,44.0,22.0,7.0,7.0,5.0,144.0,153.0,19.7,23.7,29.0,35.3,16.1,20.1,23.0,24.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-19415,-0.064811507506,LONG,-89857,-0.346484716915,LONG,50733,0.073926683871,LONG
184,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-12-22,22.12.2009,043602,CBT,0,43,1171610,95288,162955,13735,369044,311347,207443,146612,174885,10801,77451,16362,5883,926257,903411,245353,268199,-6814.0,10547.0,-11643.0,-7559.0,547.0,-6417.0,13767.0,6539.0,15397.0,-4529.0,-3294.0,-1415.0,0.0,16018.0,-2399.0,-22832.0,-4415.0,100,8.1,13.9,1.2,31.5,26.6,17.7,12.5,14.9,0.9,6.6,1.4,0.5,79.1,77.1,20.9,22.9,229,29.0,28.0,12.0,40.0,38.0,42.0,37.0,42.0,25.0,8.0,7.0,5.0,156.0,153.0,18.8,24.2,28.7,35.5,14.9,19.6,22.0,24.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-28273,-0.0879417226288,LONG,-67667,-0.262028399608,LONG,57697,0.0847997695443,LONG
185,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2009-12-29,29.12.2009,043602,CBT,0,43,1159407,85319,166265,10962,409827,310245,192058,129993,180207,10314,78329,11490,5349,922151,886890,237256,272517,-12203.0,-9969.0,3310.0,-2773.0,40783.0,-1102.0,-15385.0,-16619.0,5322.0,-487.0,878.0,-4872.0,-534.0,-4106.0,-16521.0,-8097.0,4318.0,100,7.4,14.3,0.9,35.3,26.8,16.6,11.2,15.5,0.9,6.8,1.0,0.5,79.5,76.5,20.5,23.5,208,25.0,22.0,10.0,40.0,35.0,42.0,33.0,41.0,21.0,8.0,4.0,5.0,142.0,140.0,19.2,25.3,29.2,36.0,16.2,22.5,23.8,27.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-50214,-0.161876208897,LONG,-80946,-0.321745421012,LONG,99582,0.138294503883,LONG
186,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2010-01-05,05.01.2010,043602,CBT,0,43,1217404,104643,161919,27011,442374,279642,198769,122612,216855,19134,70155,8979,5265,989963,917574,227441,299830,57997.0,19324.0,-4346.0,16049.0,32547.0,-30603.0,6711.0,-7381.0,36648.0,8820.0,-8174.0,-2511.0,-84.0,67812.0,30684.0,-9815.0,27313.0,100,8.6,13.3,2.2,36.3,23.0,16.3,10.1,17.8,1.6,5.8,0.7,0.4,81.3,75.4,18.7,24.6,229,28.0,28.0,11.0,45.0,35.0,43.0,32.0,49.0,25.0,9.0,4.0,5.0,150.0,159.0,19.5,23.4,28.2,32.7,16.6,19.3,23.8,24.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-94243,-0.277620505086,LONG,-57276,-0.214869336214,LONG,162732,0.225385587023,LONG
