,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDJPY,PUT_USDJPY,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
251,251,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-04-05,05.04.2011,97741,CME,0,97,120632,47947,13142,2937,21189,8748,1287,22298,50412,668,2011,2380,0,98337,79574,22295,41058,20255.0,40259.0,-19277.0,1419.0,-2771.0,1053.0,-43.0,-12485.0,26352.0,339.0,401.0,-259.0,0.0,27119.0,9584.0,-6864.0,10671.0,100,39.7,10.9,2.4,17.6,7.3,1.1,18.5,41.8,0.6,1.7,2.0,0.0,81.5,66.0,18.5,34.0,102,15.0,9.0,4.0,8.0,8.0,4.0,21.0,33.0,4.0,,6.0,0.0,51.0,63.0,31.9,21.8,47.4,33.0,31.9,21.8,45.0,32.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.386659331591,LONG,0.569742506834,SHORT,0.415572702676,LONG,2011-04-11,1391.28,-10112.68,-0.098248178701,-10112.68,-2357.54,-0.00945691008085,0.411642668995,0.511777317129,-10112.68,8445.41,0.067813957314,0.254996422069,-10112.68,-8340.62
252,252,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-04-12,12.04.2011,97741,CME,0,97,130084,63398,10074,2407,21933,8721,914,19862,60709,436,900,2483,0,109850,85744,20234,44340,9452.0,15451.0,-3068.0,-530.0,744.0,-27.0,-373.0,-2436.0,10297.0,-232.0,-1111.0,103.0,0.0,11513.0,6170.0,-2061.0,3282.0,100,48.7,7.7,1.9,16.9,6.7,0.7,15.3,46.7,0.3,0.7,1.9,0.0,84.4,65.9,15.6,34.1,100,17.0,8.0,,8.0,8.0,4.0,15.0,38.0,,,5.0,0.0,47.0,63.0,35.0,26.2,53.4,38.7,33.9,26.2,51.6,38.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.5069690087,LONG,0.725773083624,SHORT,0.431004110393,LONG,2011-04-18,1273.84,1518.08,0.015431407717,1518.08,-839.46,0.00102468863762,0.431445755408,0.415890163731,1518.08,9963.49,0.0624483823871,0.272126530442,1518.08,-6822.54
253,253,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-04-19,19.04.2011,97741,CME,0,97,127838,61588,11422,2502,23234,10258,700,20048,60861,86,900,1962,0,109058,87791,18780,40047,-2246.0,-1810.0,1348.0,95.0,1301.0,1537.0,-214.0,186.0,152.0,-350.0,0.0,-521.0,0.0,-792.0,2047.0,-1454.0,-4293.0,100,48.2,8.9,2.0,18.2,8.0,0.5,15.7,47.6,0.1,0.7,1.5,0.0,85.3,68.7,14.7,31.3,98,18.0,8.0,4.0,8.0,10.0,4.0,12.0,37.0,,,4.0,0.0,45.0,64.0,37.3,26.6,54.7,38.4,36.9,26.5,52.8,38.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.504430903855,LONG,0.687111354609,SHORT,0.387435805566,LONG,2011-04-25,1417.54,1582.97,-0.043568304827,1582.97,743.51,-0.00441526176049,0.385725175069,0.430098531687,1582.97,11546.46,0.0606013147365,0.269348523786,1582.97,-5239.57
254,254,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-04-26,26.04.2011,97741,CME,0,97,114134,42311,13561,2538,22949,9675,819,20927,44208,301,900,2714,0,90745,73816,23389,40318,-13704.0,-19277.0,2139.0,36.0,-285.0,-583.0,119.0,879.0,-16653.0,215.0,0.0,752.0,0.0,-18313.0,-13975.0,4609.0,271.0,100,37.1,11.9,2.2,20.1,8.5,0.7,18.3,38.7,0.3,0.8,2.4,0.0,79.5,64.7,20.5,35.3,95,15.0,9.0,4.0,8.0,9.0,4.0,13.0,35.0,5.0,,5.0,0.0,45.0,63.0,37.1,21.0,50.8,33.1,36.9,21.0,48.6,33.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.357426882628,LONG,0.514569014891,SHORT,0.406878371751,LONG,2011-05-02,1503.94,1509.43,0.019442566185,1509.43,2252.94,0.00139452947521,0.407445775633,0.387836004967,1509.43,13055.89,0.0570468138155,0.262189941194,1509.43,-3730.14
255,255,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-05-03,03.05.2011,97741,CME,0,97,104590,27847,16502,3646,24857,8030,521,20234,34155,413,1336,2966,0,78854,66233,25736,38357,-9544.0,-14464.0,2941.0,1108.0,1908.0,-1645.0,-298.0,-693.0,-10053.0,112.0,436.0,252.0,0.0,-11891.0,-7583.0,2347.0,-1961.0,100,26.6,15.8,3.5,23.8,7.7,0.5,19.3,32.7,0.4,1.3,2.8,0.0,75.4,63.3,24.6,36.7,104,14.0,13.0,4.0,9.0,8.0,,18.0,34.0,6.0,,6.0,0.0,51.0,66.0,27.3,21.3,40.9,31.8,26.1,21.2,37.7,30.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.255952490393,LONG,0.255811855961,SHORT,0.511661142701,LONG,2011-05-09,1324.21,1443.27,0.10478277095,1443.27,3696.21,0.00926315223401,0.516400737758,0.409068819071,1443.27,14499.16,0.0724656689448,0.272648122763,1443.27,-2286.87
256,256,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-05-10,10.05.2011,97741,CME,0,97,102289,15673,32876,2753,26324,7465,386,30130,18386,703,900,2563,0,76869,65132,25420,37157,-2301.0,-12174.0,16374.0,-893.0,1467.0,-565.0,-135.0,9896.0,-15769.0,290.0,-436.0,-403.0,0.0,-1985.0,-1101.0,-316.0,-1200.0,100,15.3,32.1,2.7,25.7,7.3,0.4,29.5,18.0,0.7,0.9,2.5,0.0,75.1,63.7,24.9,36.3,96,9.0,18.0,4.0,9.0,7.0,,22.0,24.0,7.0,,6.0,0.0,49.0,60.0,21.6,23.7,33.8,33.4,20.5,23.7,32.1,33.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.242064473576,SHORT,-0.354343034872,LONG,0.55814022315,LONG,2011-05-16,728.85,1300.53,0.046479080449,1300.53,4996.74,0.00388737715518,0.560309924703,0.512634118341,1300.53,15799.69,0.0693687105259,0.255565611197,1300.53,-986.34
257,257,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-05-17,17.05.2011,97741,CME,0,97,103453,15685,34496,2822,27094,8300,348,30933,16827,1093,900,2408,0,78875,66294,24578,37159,1164.0,12.0,1620.0,69.0,770.0,835.0,-38.0,803.0,-1559.0,390.0,0.0,-155.0,0.0,2006.0,1162.0,-842.0,2.0,100,15.2,33.3,2.7,26.2,8.0,0.3,29.9,16.3,1.1,0.9,2.3,0.0,76.2,64.1,23.8,35.9,94,9.0,17.0,4.0,9.0,8.0,,20.0,24.0,8.0,,6.0,0.0,47.0,61.0,24.8,25.5,39.5,34.2,24.7,25.3,37.6,33.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.295351758794,SHORT,-0.374862995955,LONG,0.530993953777,LONG,2011-05-23,1333.4,-495.44,-0.027146269373,-495.44,4501.3,-0.00290110085269,0.529453486765,0.557566488422,-495.44,15304.25,0.0641542682515,0.263772551467,-495.44,-1481.78
258,258,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-05-24,24.05.2011,97741,CME,0,97,99264,16519,33987,2485,26736,8514,348,25818,17780,1091,900,1969,0,73897,66174,25367,33090,-4189.0,834.0,-509.0,-337.0,-358.0,214.0,0.0,-5115.0,953.0,-2.0,0.0,-439.0,0.0,-4978.0,-120.0,789.0,-4069.0,100,16.6,34.2,2.5,26.9,8.6,0.4,26.0,17.9,1.1,0.9,2.0,0.0,74.4,66.7,25.6,33.3,97,10.0,16.0,6.0,9.0,8.0,,21.0,25.0,7.0,,6.0,0.0,51.0,61.0,21.0,26.8,33.7,36.1,19.9,26.5,31.9,35.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.184366255333,SHORT,-0.345859897834,LONG,0.516936170213,LONG,2011-05-30,1277.27,1355.22,-0.014057783564,1355.22,5856.52,-0.00169430321729,0.516060323597,0.530695281173,1355.22,16659.47,0.0592157540384,0.268723494529,1355.22,-126.56
259,259,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-05-31,31.05.2011,97741,CME,0,97,95929,21186,28767,1445,25737,8654,348,17167,19553,1256,1485,1562,0,68624,61585,27305,34344,-3335.0,4667.0,-5220.0,-1040.0,-999.0,140.0,0.0,-8651.0,1773.0,165.0,585.0,-407.0,0.0,-5273.0,-4589.0,1938.0,1254.0,100,22.1,30.0,1.5,26.8,9.0,0.4,17.9,20.4,1.3,1.5,1.6,0.0,71.5,64.2,28.5,35.8,97,10.0,16.0,5.0,9.0,8.0,,23.0,24.0,8.0,,5.0,0.0,52.0,60.0,20.9,24.2,33.5,35.1,19.9,23.9,32.1,34.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.0649782135076,LONG,-0.151762656897,LONG,0.496728795324,LONG,2011-06-06,1231.43,1291.76,-0.020207374889,1291.76,7148.28,-0.00226131397605,0.495605535557,0.51650955752,1291.76,17951.23,0.0556553610377,0.159210370629,1291.76,1165.2
260,260,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-06-07,07.06.2011,97741,CME,0,97,106199,15416,38073,2670,27208,8748,348,28036,16535,1902,1400,3534,0,76980,71810,29219,34389,10270.0,-5770.0,9306.0,1225.0,1471.0,94.0,0.0,10869.0,-3018.0,646.0,-85.0,1972.0,0.0,8356.0,10225.0,1914.0,45.0,100,14.5,35.9,2.5,25.6,8.2,0.3,26.4,15.6,1.8,1.3,3.3,0.0,72.5,67.6,27.5,32.4,94,13.0,15.0,5.0,9.0,8.0,,22.0,19.0,5.0,,6.0,0.0,52.0,54.0,20.7,26.9,32.1,37.2,20.3,26.8,30.7,37.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.258037737542,SHORT,-0.423582418815,LONG,0.513405273112,LONG,2011-06-13,1068.21,1173.4,0.016676477788,1173.4,8321.68,0.00113948783132,0.513990292173,0.497074025261,1173.4,19124.63,0.0530012245558,0.101130687428,1173.4,2338.6
261,261,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-06-14,14.06.2011,97741,CME,0,97,94483,6267,39388,110,25475,8565,353,32551,9515,266,1421,3101,0,66443,61298,28040,33185,-11716.0,-9149.0,1315.0,-2560.0,-1733.0,-183.0,5.0,4515.0,-7020.0,-1636.0,21.0,-433.0,0.0,-10537.0,-10512.0,-1179.0,-1204.0,100,6.6,41.7,0.1,27.0,9.1,0.4,34.5,10.1,0.3,1.5,3.3,0.0,70.3,64.9,29.7,35.1,84,6.0,14.0,,8.0,7.0,,27.0,14.0,,,6.0,0.0,48.0,43.0,19.9,30.7,32.4,43.7,19.9,30.6,32.2,43.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.547615651595,SHORT,-0.725462709451,LONG,0.496768507638,LONG,2011-06-20,1190.89,1230.48,-0.016636765474,1230.48,9552.16,-0.00193209308207,0.495808704641,0.513053341743,1230.48,20355.11,0.0506224495188,0.0674766732357,1230.48,3569.08
262,262,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-06-21,21.06.2011,97741,CME,0,97,99071,2734,46500,164,25504,8636,390,39188,10854,57,2266,3199,0,70303,69800,28768,29271,4588.0,-3533.0,7112.0,54.0,29.0,71.0,37.0,6637.0,1339.0,-209.0,845.0,98.0,0.0,3860.0,8502.0,728.0,-3914.0,100,2.8,46.9,0.2,25.7,8.7,0.4,39.6,11.0,0.1,2.3,3.2,0.0,71.0,70.5,29.0,29.5,90,5.0,15.0,,8.0,7.0,,29.0,17.0,,,6.0,0.0,51.0,47.0,22.4,32.6,34.8,47.9,22.4,32.4,34.6,47.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.566204388314,SHORT,-0.888938538408,LONG,0.494083186878,LONG,2011-06-27,1026.31,1061.6,-0.00268532076,1061.6,10613.76,-0.000645728048179,0.493764143506,0.496708420355,1061.6,21416.71,0.048376149423,0.118278385088,1061.6,4630.68
263,263,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-06-28,28.06.2011,97741,CME,0,97,94286,9220,34527,150,26798,8677,392,32833,13870,34,2390,4117,0,71817,61767,22469,32519,-4785.0,6486.0,-11973.0,-14.0,1294.0,41.0,2.0,-6355.0,3016.0,-23.0,124.0,918.0,0.0,1514.0,-8033.0,-6299.0,3248.0,100,9.8,36.6,0.2,28.4,9.2,0.4,34.8,14.7,0.0,2.5,4.4,0.0,76.2,65.5,23.8,34.5,98,9.0,12.0,,9.0,7.0,,24.0,27.0,,,7.0,0.0,51.0,54.0,25.1,27.0,37.3,38.7,25.1,26.9,36.9,38.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.406033873627,SHORT,-0.578485381855,LONG,0.51081042988,LONG,2011-07-04,1062.56,1061.3,0.016727243002,1061.3,11675.06,0.00114416853626,0.511394883102,0.494429420802,1061.3,22478.01,0.0474815121064,0.112316321728,1061.3,5691.98
264,264,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-07-05,05.07.2011,97741,CME,0,97,94901,10846,37814,291,25474,8146,424,33112,13120,34,1449,3832,0,71630,63661,23271,31240,615.0,1626.0,3287.0,141.0,-1324.0,-531.0,32.0,279.0,-750.0,0.0,-941.0,-285.0,0.0,-187.0,1894.0,802.0,-1279.0,100,11.4,39.8,0.3,26.8,8.6,0.4,34.9,13.8,0.0,1.5,4.0,0.0,75.5,67.1,24.5,32.9,94,11.0,11.0,,9.0,7.0,,23.0,25.0,,,6.0,0.0,51.0,51.0,23.3,30.3,36.4,42.4,23.3,30.1,36.4,42.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.432427755667,SHORT,-0.554212905878,LONG,0.515407495538,LONG,2011-07-11,1071.29,-3519.56,0.004597065658,-3519.56,8155.5,2.57298146745e-05,0.515420756877,0.51090263642,-3519.56,18958.45,0.0460969092478,0.116816946804,-3519.56,2172.42
265,265,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-07-12,12.07.2011,97741,CME,0,97,115846,8886,52840,773,26849,8145,428,45700,17361,83,1438,4118,0,84157,83748,31689,32098,20945.0,-1960.0,15026.0,482.0,1375.0,-1.0,4.0,12588.0,4241.0,49.0,-11.0,286.0,0.0,12527.0,20087.0,8418.0,858.0,100,7.7,45.6,0.7,23.2,7.0,0.4,39.4,15.0,0.1,1.2,3.6,0.0,72.6,72.3,27.4,27.7,99,9.0,15.0,4.0,9.0,7.0,,26.0,24.0,,,7.0,0.0,53.0,55.0,27.9,32.5,39.0,47.4,27.9,31.9,39.0,46.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.44939027291,SHORT,-0.712082428798,LONG,0.534491627136,LONG,2011-07-18,1112.92,1311.89,0.019084131598,1311.89,9467.39,0.00136148073158,0.535219327188,0.515803732171,1311.89,20270.34,0.0460082879579,0.122531695841,1311.89,3484.31
266,266,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-07-19,19.07.2011,97741,CME,0,97,129653,7824,69853,899,28440,8315,359,56533,16519,192,1424,4341,0,95671,100478,33982,29175,13807.0,-1062.0,17013.0,126.0,1591.0,170.0,-69.0,10833.0,-842.0,109.0,-14.0,223.0,0.0,11514.0,16730.0,2293.0,-2923.0,100,6.0,53.9,0.7,21.9,6.4,0.3,43.6,12.7,0.1,1.1,3.3,0.0,73.8,77.5,26.2,22.5,107,9.0,17.0,4.0,9.0,7.0,,33.0,21.0,6.0,,9.0,0.0,64.0,56.0,28.9,37.4,39.3,52.7,28.9,37.0,39.3,52.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.547746810491,SHORT,-0.798550407457,LONG,0.547544551762,LONG,2011-07-25,1135.86,-6253.14,0.013052924626,-6253.14,3214.25,0.000805385365115,0.547985536131,0.534761505316,-6253.14,14017.2,0.045431152802,0.106997933426,-6253.14,-2768.83
267,267,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-07-26,26.07.2011,97741,CME,0,97,138932,6571,75717,1034,29900,7848,427,64448,18397,87,1743,3946,0,104210,107456,34722,31476,9279.0,-1253.0,5864.0,135.0,1460.0,-467.0,68.0,7915.0,1878.0,-105.0,319.0,-395.0,0.0,8539.0,6978.0,740.0,2301.0,100,4.7,54.5,0.7,21.5,5.6,0.3,46.4,13.2,0.1,1.3,2.8,0.0,75.0,77.3,25.0,22.7,109,7.0,18.0,5.0,10.0,7.0,,35.0,21.0,5.0,,8.0,0.0,67.0,55.0,29.6,38.0,40.4,52.7,29.6,37.6,40.4,52.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.555869394653,SHORT,-0.84029263076,LONG,0.584189890855,LONG,2011-08-01,1545.31,1816.28,0.036645339093,1816.28,5030.53,0.00298067671719,0.585931172061,0.548312284168,1816.28,15833.48,0.0479048169036,0.156410473948,1816.28,-952.55
268,268,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-02,02.08.2011,97741,CME,0,97,148888,6644,84637,1306,28969,8056,602,72144,18721,172,821,3195,0,110658,116689,38230,32199,9956.0,73.0,8920.0,272.0,-931.0,208.0,175.0,7696.0,324.0,85.0,-922.0,-751.0,0.0,6448.0,9233.0,3508.0,723.0,100,4.5,56.8,0.9,19.5,5.4,0.4,48.5,12.6,0.1,0.6,2.1,0.0,74.3,78.4,25.7,21.6,112,7.0,19.0,5.0,10.0,7.0,,37.0,23.0,7.0,,7.0,0.0,67.0,60.0,31.9,38.5,42.5,54.4,31.9,38.0,42.5,53.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.587938150003,SHORT,-0.854427536946,LONG,0.564834571236,LONG,2011-08-08,1842.78,2073.57,-0.019355319619,2073.57,7104.1,-0.0021827519254,0.563601677488,0.583778126588,2073.57,17907.05,0.046939284755,0.13537571237,2073.57,1121.02
269,269,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-09,09.08.2011,97741,CME,0,97,119904,5776,68478,822,31462,9381,1240,46272,12664,46,1000,1740,0,86618,94371,33286,25533,-28984.0,-868.0,-16159.0,-484.0,2493.0,1325.0,638.0,-25872.0,-6057.0,-126.0,179.0,-1455.0,0.0,-24040.0,-22318.0,-4944.0,-6666.0,100,4.8,57.1,0.7,26.2,7.8,1.0,38.6,10.6,0.0,0.8,1.5,0.0,72.2,78.7,27.8,21.3,76,8.0,13.0,4.0,11.0,7.0,4.0,24.0,10.0,5.0,,,0.0,51.0,38.0,34.1,44.3,45.0,59.8,34.1,44.1,45.0,59.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.57024569024,SHORT,-0.844425889514,LONG,0.540631197512,LONG,2011-08-15,1421.59,1435.06,-0.024203373724,1435.06,8539.16,-0.00262975705003,0.539209468809,0.564322069187,1435.06,19342.11,0.0466391517909,0.13420885758,1435.06,2556.08
270,270,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-16,16.08.2011,97741,CME,0,97,126262,6283,74125,993,32983,8835,1070,50822,13007,65,1000,1740,0,93216,99835,33046,26427,6358.0,507.0,5647.0,171.0,1521.0,-546.0,-170.0,4550.0,343.0,19.0,0.0,0.0,0.0,6598.0,5464.0,-240.0,894.0,100,5.0,58.7,0.8,26.1,7.0,0.8,40.3,10.3,0.1,0.8,1.4,0.0,73.8,79.1,26.2,20.9,80,8.0,13.0,5.0,10.0,7.0,4.0,28.0,11.0,4.0,,,0.0,55.0,38.0,35.4,45.6,46.4,61.7,35.4,45.3,46.1,61.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.592442306788,SHORT,-0.84372201771,LONG,0.577454684586,LONG,2011-08-22,1743.31,1707.07,0.036823487074,1707.07,10246.23,0.00299710249519,0.579185375462,0.541402281071,1707.07,21049.18,0.0487781846482,0.126372374747,1707.07,4263.15
271,271,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-23,23.08.2011,97741,CME,0,97,131217,6554,74623,1162,34936,9570,1056,56213,14276,131,1498,2297,0,101550,103115,29667,28102,4955.0,271.0,498.0,169.0,1953.0,735.0,-14.0,5391.0,1269.0,66.0,498.0,557.0,0.0,8334.0,3280.0,-3379.0,1675.0,100,5.0,56.9,0.9,26.6,7.3,0.8,42.8,10.9,0.1,1.1,1.8,0.0,77.4,78.6,22.6,21.4,95,9.0,13.0,5.0,11.0,7.0,,36.0,13.0,6.0,,,0.0,65.0,44.0,37.8,45.8,46.5,60.3,37.8,45.7,46.3,59.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.594943891955,SHORT,-0.838525690774,LONG,0.569945625309,LONG,2011-08-29,1403.27,1253.14,-0.007509059277,1253.14,11499.37,-0.00109049120268,0.569324104619,0.577292072987,1253.14,22302.32,0.0470224493609,0.147890494273,1253.14,5516.29
272,272,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-30,30.08.2011,97741,CME,0,97,126128,6377,73539,1151,34816,9195,1038,49879,10254,133,1000,2252,0,94394,97562,31734,28566,-5089.0,-177.0,-1084.0,-11.0,-120.0,-375.0,-18.0,-6334.0,-4022.0,2.0,-498.0,-45.0,0.0,-7156.0,-5553.0,2067.0,464.0,100,5.1,58.3,0.9,27.6,7.3,0.8,39.5,8.1,0.1,0.8,1.8,0.0,74.8,77.4,25.2,22.6,88,8.0,14.0,5.0,11.0,7.0,4.0,32.0,11.0,5.0,,4.0,0.0,59.0,43.0,37.7,49.3,46.7,60.2,37.7,49.0,46.4,59.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.658955980909,SHORT,-0.840407427799,LONG,0.582149917066,LONG,2011-09-05,1341.07,1163.9,0.012204291757,1163.9,12663.27,0.000727138870098,0.582573220899,0.570198177221,1163.9,23466.22,0.0461278477237,0.153864442568,1163.9,6680.19
273,273,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-06,06.09.2011,97741,CME,0,97,123412,7270,67205,1302,35573,9104,1162,48378,9717,753,1695,2252,0,96133,91495,27279,31917,-2716.0,893.0,-6334.0,151.0,757.0,-91.0,124.0,-1501.0,-537.0,620.0,695.0,0.0,0.0,1739.0,-6067.0,-4455.0,3351.0,100,5.9,54.5,1.1,28.8,7.4,0.9,39.2,7.9,0.6,1.4,1.8,0.0,77.9,74.1,22.1,25.9,91,10.0,11.0,5.0,11.0,6.0,5.0,33.0,14.0,7.0,,4.0,0.0,64.0,44.0,33.5,47.8,43.6,58.3,33.5,47.7,43.3,57.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.665478956881,SHORT,-0.804766700235,LONG,0.592452492334,LONG,2011-09-12,1741.66,1508.93,0.010302575268,1508.93,14172.2,0.000551794907808,0.592779404602,0.582362506817,1508.93,24975.15,0.0453406093064,0.156276223351,1508.93,8189.12
274,274,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-13,13.09.2011,97741,CME,0,97,151535,9802,70984,20469,36846,9245,1142,51903,13528,2644,1000,2400,0,123806,120412,27729,31123,28123.0,2532.0,3779.0,19167.0,1273.0,141.0,-20.0,3525.0,3811.0,1891.0,-695.0,148.0,0.0,27673.0,28917.0,450.0,-794.0,100,6.5,46.8,13.5,24.3,6.1,0.8,34.3,8.9,1.7,0.7,1.6,0.0,81.7,79.5,18.3,20.5,95,9.0,13.0,8.0,12.0,7.0,4.0,31.0,18.0,6.0,,4.0,0.0,62.0,51.0,36.0,51.1,48.0,60.3,30.3,40.3,38.2,49.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,0.586495697758,SHORT,-0.757334191568,LONG,0.598837083162,LONG,2011-09-19,1388.67,1225.3,0.006384590828,1225.3,15397.5,0.000190544994967,0.598951188571,0.592582466259,1225.3,26200.45,0.0445560257547,0.0690525860778,1225.3,9414.42
