,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_EURUSD,PUT_EURUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
284,284,EURO FX - CHICAGO MERCANTILE EXCHANGE,2011-11-22,22.11.2011,99741,CME,0,99,260064,98400,47374,67,48335,32112,8899,62727,90056,3449,6015,12669,938,228830,195564,31234,64500,15512.0,4465.0,7945.0,-33.0,5533.0,793.0,-15.0,2893.0,3171.0,2169.0,-41.0,-1.0,658.0,15629.0,14687.0,-117.0,825.0,100,37.8,18.2,0.0,18.6,12.3,3.4,24.1,34.6,1.3,2.3,4.9,0.4,88.0,75.2,12.0,24.8,175,26.0,12.0,,16.0,22.0,12.0,28.0,49.0,15.0,6.0,16.0,4.0,89.0,120.0,44.2,26.8,54.7,36.8,41.9,26.8,52.3,36.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.178874613013,LONG,0.350034985663,SHORT,0.201660720723,LONG,2011-11-28,2174.61,1874.71,0.046738364036,1874.71,-10353.0,0.00924065990101,0.203524198859,0.161726614591,1874.71,-48859.52,0.073687948258,0.142980060824,1874.71,-7367.79
285,285,EURO FX - CHICAGO MERCANTILE EXCHANGE,2011-11-29,29.11.2011,99741,CME,0,99,277511,101801,55757,583,64442,32138,2853,69316,108084,3283,5728,11768,465,248471,214931,29040,62580,17447.0,3401.0,8383.0,516.0,16107.0,26.0,-6046.0,6589.0,18028.0,-166.0,-287.0,-901.0,-473.0,19641.0,19367.0,-2194.0,-1920.0,100,36.7,20.1,0.2,23.2,11.6,1.0,25.0,38.9,1.2,2.1,4.2,0.2,89.5,77.4,10.5,22.6,180,24.0,13.0,6.0,17.0,21.0,10.0,23.0,61.0,15.0,5.0,16.0,,86.0,128.0,47.8,22.1,58.9,34.0,47.7,22.1,58.9,33.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.218534385569,LONG,0.292235240356,SHORT,0.334479188238,LONG,2011-12-05,2118.65,1870.44,0.132818467515,1870.44,-8482.56,0.00774986173407,0.3370713557,0.22061820962,1870.44,-46989.08,0.0677165467205,0.285169734192,1870.44,-5497.35
286,286,EURO FX - CHICAGO MERCANTILE EXCHANGE,2011-12-06,06.12.2011,99741,CME,0,99,283309,100514,59830,6936,57161,32936,3659,66525,104430,3712,14223,13298,1108,253838,225909,29471,57400,5798.0,-1287.0,4073.0,6353.0,-7281.0,798.0,806.0,-2791.0,-3654.0,429.0,8495.0,1530.0,643.0,5367.0,10978.0,431.0,-5180.0,100,35.5,21.1,2.4,20.2,11.6,1.3,23.5,36.9,1.3,5.0,4.7,0.4,89.6,79.7,10.4,20.3,180,22.0,16.0,7.0,17.0,22.0,10.0,26.0,51.0,16.0,7.0,19.0,4.0,90.0,127.0,45.5,24.6,57.2,36.0,45.3,24.6,57.0,34.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.221725015355,LONG,0.253729481615,SHORT,0.268876877144,LONG,2011-12-12,2287.99,1882.66,-0.065602311094,1882.66,-6599.9,0.00989465184383,0.271537320232,0.325667326717,1882.66,-45106.42,0.0645648584684,0.278946365692,1882.66,-3614.69
287,287,EURO FX - CHICAGO MERCANTILE EXCHANGE,2011-12-13,13.12.2011,99741,CME,0,99,327740,109062,57504,16708,50842,32802,5886,77262,124484,19053,15312,10219,1404,295529,268060,32211,59680,44431.0,8548.0,-2326.0,9772.0,-6319.0,-134.0,2227.0,10737.0,20054.0,15341.0,1089.0,-3079.0,296.0,41691.0,42151.0,2740.0,2280.0,100,33.3,17.5,5.1,15.5,10.0,1.8,23.6,38.0,5.8,4.7,3.1,0.4,90.2,81.8,9.8,18.2,179,22.0,14.0,9.0,15.0,20.0,11.0,24.0,62.0,18.0,7.0,15.0,,88.0,132.0,39.9,26.1,53.8,35.3,38.9,25.3,51.9,33.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.234066598594,LONG,0.309534959115,SHORT,0.215675960021,LONG,2011-12-19,1537.7,1402.04,-0.053200917123,1402.04,-5197.86,0.0284528197293,0.221812549231,0.262287871236,1402.04,-43704.38,0.085616249108,0.26718975748,1402.04,-2212.65
288,288,EURO FX - CHICAGO MERCANTILE EXCHANGE,2011-12-20,20.12.2011,99741,CME,0,99,266597,118045,24067,152,51325,33249,4263,50187,134988,909,14330,12161,162,239373,209951,27224,56646,-61143.0,8983.0,-33437.0,-16556.0,483.0,447.0,-1623.0,-27075.0,10504.0,-18144.0,-982.0,1942.0,-1242.0,-56156.0,-58109.0,-4987.0,-3034.0,100,44.3,9.0,0.1,19.3,12.5,1.6,18.8,50.6,0.3,5.4,4.6,0.1,89.8,78.8,10.2,21.2,165,22.0,8.0,,15.0,18.0,9.0,26.0,56.0,9.0,6.0,14.0,,79.0,107.0,41.3,32.2,57.2,39.9,40.9,32.2,56.8,39.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.457950587282,LONG,0.66129531637,SHORT,0.21372998794,LONG,2011-12-26,1309.89,1206.23,-0.001945972081,1206.23,-3991.63,-0.0125020107523,0.211057933333,0.215029436285,1206.23,-42498.15,0.0808606775619,0.311619869699,1206.23,-1006.42
289,289,EURO FX - CHICAGO MERCANTILE EXCHANGE,2011-12-27,27.12.2011,99741,CME,0,99,276022,122475,27029,155,49677,32557,4724,57998,144008,985,14330,12138,162,250506,221758,25516,54264,9425.0,4430.0,2962.0,3.0,-1648.0,-692.0,461.0,7811.0,9020.0,76.0,0.0,-23.0,0.0,11133.0,11807.0,-1708.0,-2382.0,100,44.4,9.8,0.1,18.0,11.8,1.7,21.0,52.2,0.4,5.2,4.4,0.1,90.8,80.3,9.2,19.7,170,22.0,10.0,,15.0,18.0,10.0,24.0,60.0,9.0,6.0,15.0,,77.0,116.0,43.0,32.4,57.5,39.9,42.7,32.4,57.1,39.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.425779432294,LONG,0.638417701199,SHORT,0.208186394922,LONG,2012-01-02,1120.92,1470.48,-0.005543593018,1470.48,-2521.15,-0.0103018823647,0.206041683172,0.212653625272,1470.48,-41027.67,0.0752554010216,0.242288725722,1470.48,464.06
290,290,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-01-03,03.01.2012,99741,CME,0,99,282790,119171,26718,719,47953,30666,4652,66673,149926,808,14220,13547,162,254358,227198,28432,55592,6768.0,-3304.0,-311.0,564.0,-1724.0,-1891.0,-72.0,8675.0,5918.0,-177.0,-110.0,1409.0,0.0,3852.0,5440.0,2916.0,1328.0,100,42.1,9.4,0.3,17.0,10.8,1.6,23.6,53.0,0.3,5.0,4.8,0.1,89.9,80.3,10.1,19.7,182,23.0,10.0,6.0,16.0,17.0,10.0,30.0,63.0,11.0,6.0,17.0,,85.0,125.0,46.2,31.3,57.6,39.2,45.9,31.3,57.3,39.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.384364655423,LONG,0.633721528011,SHORT,0.219883234333,LONG,2012-01-09,1532.73,1399.02,0.011696839411,1399.02,-1122.13,-7.97075344656e-06,0.219881481698,0.209823707071,1399.02,-39628.65,0.066808048409,0.206904898284,1399.02,1863.08
291,291,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-01-10,10.01.2012,99741,CME,0,99,294263,131060,27996,420,50563,31858,4878,68102,155989,1032,6449,13864,162,262666,236199,31597,58064,11473.0,11889.0,1278.0,-299.0,2610.0,1192.0,226.0,1429.0,6063.0,224.0,-7771.0,317.0,0.0,8308.0,9001.0,3165.0,2472.0,100,44.5,9.5,0.1,17.2,10.8,1.7,23.1,53.0,0.4,2.2,4.7,0.1,89.3,80.3,10.7,19.7,183,26.0,9.0,7.0,17.0,17.0,10.0,24.0,68.0,16.0,5.0,17.0,,88.0,129.0,47.5,30.0,59.3,37.8,47.1,29.9,58.9,37.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.392193350023,LONG,0.647973040942,SHORT,0.226944589364,LONG,2012-01-16,1631.79,-13264.89,0.007061355031,-13264.89,-14387.02,-0.000746338765433,0.226775211819,0.220848111181,-13264.89,-52893.54,0.0601321326352,0.0853400018426,-13264.89,-11401.81
292,292,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-01-17,17.01.2012,99741,CME,0,99,300962,135279,32277,409,52274,33087,4905,67707,157917,1106,6019,10843,312,268011,240856,32951,60106,6699.0,4219.0,4281.0,-11.0,1711.0,1229.0,27.0,-395.0,1928.0,74.0,-430.0,-3021.0,150.0,5345.0,4657.0,1354.0,2042.0,100,44.9,10.7,0.1,17.4,11.0,1.6,22.5,52.5,0.4,2.0,3.6,0.1,89.1,80.0,10.9,20.0,182,24.0,10.0,4.0,18.0,17.0,11.0,23.0,67.0,14.0,4.0,19.0,,84.0,129.0,48.6,31.1,60.6,39.3,48.2,31.1,60.2,39.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.399824486757,LONG,0.614731791162,SHORT,0.224774780052,LONG,2012-01-23,1541.88,1404.54,-0.002169809312,1404.54,-12982.48,0.00274250305694,0.225391225573,0.226727118433,1404.54,-51489.0,0.0551180944441,0.0844418261073,1404.54,-9997.27
293,293,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-01-24,24.01.2012,99741,CME,0,99,315350,143798,34421,604,53651,31848,4878,70651,174171,1578,5995,7386,526,281681,255412,33669,59938,14388.0,8519.0,2144.0,195.0,1377.0,-1239.0,-27.0,2944.0,16254.0,472.0,-24.0,-3457.0,214.0,13670.0,14556.0,718.0,-168.0,100,45.6,10.9,0.2,17.0,10.1,1.5,22.4,55.2,0.5,1.9,2.3,0.2,89.3,81.0,10.7,19.0,182,23.0,12.0,5.0,17.0,17.0,11.0,27.0,64.0,13.0,5.0,17.0,,87.0,126.0,48.5,32.7,60.9,42.5,48.1,32.7,60.6,42.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.422837816863,LONG,0.613722442613,SHORT,0.255008830513,LONG,2012-01-30,1795.49,1576.84,0.030234050461,1576.84,-11405.64,0.00183115097382,0.255475790181,0.22907292147,1576.84,-49912.16,0.0510009150768,0.148681763281,1576.84,-8420.43
294,294,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-01-31,31.01.2012,99741,CME,0,99,305328,132441,38092,695,57576,31232,4275,70584,161936,1724,5337,8299,756,273388,247009,31940,58319,-10022.0,-11357.0,3671.0,91.0,3925.0,-616.0,-603.0,-67.0,-12235.0,146.0,-658.0,913.0,230.0,-8293.0,-8403.0,-1729.0,-1619.0,100,43.4,12.5,0.2,18.9,10.2,1.4,23.1,53.0,0.6,1.7,2.7,0.2,89.5,80.9,10.5,19.1,181,23.0,14.0,4.0,17.0,16.0,11.0,23.0,66.0,14.0,4.0,18.0,,82.0,131.0,49.3,32.0,60.9,40.4,49.1,32.0,60.7,40.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.392878031997,LONG,0.553259486434,SHORT,0.296639942348,LONG,2012-02-06,1730.58,1464.94,0.041631111835,1464.94,-9940.7,-2.78195510233e-05,0.296631689958,0.260836030835,1464.94,-48447.22,0.047675214852,0.183982922194,1464.94,-6955.49
295,295,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-02-07,07.02.2012,99741,CME,0,99,288657,123263,37986,501,60932,30660,4135,59814,145974,1740,5133,9951,756,256274,231703,32383,56954,-16671.0,-9178.0,-106.0,-194.0,3356.0,-572.0,-140.0,-10770.0,-15962.0,16.0,-204.0,1652.0,0.0,-17114.0,-15306.0,443.0,-1365.0,100,42.7,13.2,0.2,21.1,10.6,1.4,20.7,50.6,0.6,1.8,3.4,0.3,88.8,80.3,11.2,19.7,177,24.0,13.0,6.0,15.0,16.0,9.0,24.0,62.0,17.0,,20.0,,84.0,128.0,46.6,32.4,58.7,40.0,46.5,32.4,58.7,39.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.418683305149,LONG,0.528852892111,SHORT,0.330509214779,LONG,2012-02-13,1539.0,1322.75,0.033869272431,1322.75,-8617.95,0.00655059410922,0.332674246494,0.301684744928,1322.75,-47124.47,0.0475014105912,0.176126422432,1322.75,-5632.74
296,296,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-02-14,14.02.2012,99741,CME,0,99,291060,128914,36569,507,65440,31967,3527,51873,149048,2461,5293,7444,1091,259106,232614,31954,58446,2403.0,5651.0,-1417.0,6.0,4508.0,1307.0,-608.0,-7941.0,3074.0,721.0,160.0,-2507.0,335.0,2832.0,911.0,-429.0,1492.0,100,44.3,12.6,0.2,22.5,11.0,1.2,17.8,51.2,0.8,1.8,2.6,0.4,89.0,79.9,11.0,20.1,177,25.0,14.0,6.0,17.0,18.0,11.0,16.0,67.0,15.0,4.0,16.0,4.0,81.0,132.0,47.1,33.1,59.6,40.8,47.1,33.1,59.5,40.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.483647801872,LONG,0.558033151442,SHORT,0.343640600778,LONG,2012-02-20,1669.38,1412.48,0.013131385999,1412.48,-7205.47,0.00898166506274,0.346727065556,0.332779713888,1412.48,-45711.99,0.0492997561208,0.147298154866,1412.48,-4220.26
297,297,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-02-21,21.02.2012,99741,CME,0,99,287525,126788,35447,449,64178,30459,3431,49974,143547,2275,5637,9749,1019,253751,226376,33774,61149,-3535.0,-2126.0,-1122.0,-58.0,-1262.0,-1508.0,-96.0,-1899.0,-5501.0,-186.0,344.0,2305.0,-72.0,-5355.0,-6238.0,1820.0,2703.0,100,44.1,12.3,0.2,22.3,10.6,1.2,17.4,49.9,0.8,2.0,3.4,0.4,88.3,78.7,11.7,21.3,176,26.0,13.0,7.0,15.0,16.0,10.0,18.0,65.0,13.0,4.0,18.0,,79.0,130.0,45.9,32.3,57.6,39.4,45.8,32.3,57.6,39.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.483528919342,LONG,0.563016611705,SHORT,0.356298276573,LONG,2012-02-27,455.93,1304.57,0.012657675795,1304.57,-5900.9,0.00753560680925,0.358983200292,0.34578856471,1304.57,-44407.42,0.0491447852876,0.162776175798,1304.57,-2915.69
298,298,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-02-28,28.02.2012,99741,CME,0,99,271282,103596,39843,600,64664,31595,3597,51754,120966,4555,5941,11769,1021,235728,213946,35554,57336,-16243.0,-23192.0,4396.0,151.0,486.0,1136.0,166.0,1780.0,-22581.0,2280.0,304.0,2020.0,2.0,-18023.0,-12430.0,1780.0,-3813.0,100,38.2,14.7,0.2,23.8,11.6,1.3,19.1,44.6,1.7,2.2,4.3,0.4,86.9,78.9,13.1,21.1,179,22.0,16.0,5.0,18.0,16.0,11.0,27.0,53.0,16.0,6.0,20.0,,89.0,125.0,45.1,29.0,55.3,37.5,45.0,29.0,55.2,37.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.400717924965,LONG,0.444460711522,SHORT,0.343541902575,LONG,2012-03-05,1464.48,1264.04,-0.012756373998,1264.04,-4636.86,0.00337810130023,0.344702421923,0.354674856922,1264.04,-43143.38,0.0467006699296,0.137664296162,1264.04,-1651.65
299,299,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-03-06,06.03.2012,99741,CME,0,99,284739,118595,45962,4714,55484,28864,3660,57022,122654,5182,5956,13762,1014,251627,225812,33112,58927,13457.0,14999.0,6119.0,4114.0,-9180.0,-2731.0,63.0,5268.0,1688.0,627.0,15.0,1993.0,-7.0,15899.0,11866.0,-2442.0,1591.0,100,41.7,16.1,1.7,19.5,10.1,1.3,20.0,43.1,1.8,2.1,4.8,0.4,88.4,79.3,11.6,20.7,179,24.0,15.0,9.0,18.0,15.0,12.0,26.0,57.0,17.0,5.0,18.0,,88.0,132.0,41.9,30.0,53.8,38.5,41.8,30.0,52.7,38.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.365279725729,LONG,0.441385051988,SHORT,0.315597287428,LONG,2012-03-12,1381.72,1215.55,-0.027944615147,1215.55,-3421.31,0.00331491055057,0.316643464206,0.339776121203,1215.55,-41927.83,0.0447987601231,0.116672385533,1215.55,-436.1
300,300,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-03-13,13.03.2012,99741,CME,0,99,311057,127444,41715,6945,45762,28500,4217,61643,129820,13841,6856,12242,669,267377,237949,43680,73108,26318.0,8849.0,-4247.0,2231.0,-9722.0,-364.0,557.0,4621.0,7166.0,8659.0,900.0,-1520.0,-345.0,15750.0,12137.0,10568.0,14181.0,100,41.0,13.4,2.2,14.7,9.2,1.4,19.8,41.7,4.4,2.2,3.9,0.2,86.0,76.5,14.0,23.5,177,24.0,16.0,12.0,17.0,14.0,12.0,21.0,62.0,21.0,6.0,17.0,4.0,89.0,137.0,38.6,26.7,52.2,34.5,38.0,26.7,50.0,33.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.356084465406,LONG,0.50679538186,SHORT,0.232447281247,LONG,2012-03-19,1233.91,1120.14,-0.083150006181,1120.14,-2301.17,-0.00186351985558,0.232014111123,0.303895642745,1120.14,-40807.69,0.0433226018546,0.245610350911,1120.14,684.04
301,301,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-03-20,20.03.2012,99741,CME,0,99,258535,122019,25721,1278,44841,29617,3799,48605,123944,403,6395,12977,667,228007,198406,30528,60129,-52522.0,-5425.0,-15994.0,-5667.0,-921.0,1117.0,-418.0,-13038.0,-5876.0,-13438.0,-461.0,735.0,-2.0,-39370.0,-39543.0,-13152.0,-12979.0,100,47.2,9.9,0.5,17.3,11.5,1.5,18.8,47.9,0.2,2.5,5.0,0.3,88.2,76.7,11.8,23.3,163,24.0,6.0,4.0,17.0,16.0,11.0,20.0,58.0,5.0,6.0,16.0,,76.0,110.0,39.1,32.6,56.9,40.9,38.9,32.6,56.4,40.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.436623799616,LONG,0.651807228916,SHORT,0.204464261731,LONG,2012-03-26,1176.83,1054.54,-0.027983019516,1054.54,-1246.63,-0.00502013821348,0.203437822877,0.228385957075,1054.54,-39753.15,0.0438016519589,0.236283460106,1054.54,1738.58
302,302,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-03-27,27.03.2012,99741,CME,0,99,239446,118658,15783,1254,39616,29818,6209,30924,112405,527,5546,13316,683,203417,179995,36029,59451,-19089.0,-3361.0,-9938.0,-24.0,-5225.0,201.0,2410.0,-17681.0,-11539.0,124.0,-849.0,339.0,16.0,-24590.0,-18411.0,5501.0,-678.0,100,49.6,6.6,0.5,16.5,12.5,2.6,12.9,46.9,0.2,2.3,5.6,0.3,85.0,75.2,15.0,24.8,165,25.0,7.0,7.0,16.0,16.0,10.0,19.0,61.0,8.0,4.0,17.0,,77.0,116.0,38.5,30.2,53.9,37.8,38.0,30.2,52.4,37.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.568489279908,LONG,0.765205554853,SHORT,0.141112423308,LONG,2012-04-02,-7911.68,977.66,-0.063351838423,977.66,-268.97,-0.0165713200046,0.138774004185,0.195267625675,977.66,-38775.49,0.057647174599,0.222119541769,977.66,2716.24
303,303,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-04-03,03.04.2012,99741,CME,0,99,241006,115302,19458,985,33275,29015,12393,38274,105605,868,6244,13994,374,207715,182692,33291,58314,1560.0,-3356.0,3675.0,-269.0,-6341.0,-803.0,6184.0,7350.0,-6800.0,341.0,698.0,678.0,-309.0,4298.0,2697.0,-2738.0,-1137.0,100,47.8,8.1,0.4,13.8,12.0,5.1,15.9,43.8,0.4,2.6,5.8,0.2,86.2,75.8,13.8,24.2,163,24.0,6.0,6.0,17.0,15.0,10.0,24.0,55.0,11.0,6.0,16.0,,83.0,109.0,37.2,29.6,52.6,38.1,36.7,28.9,48.8,36.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.467969613356,LONG,0.711219946572,SHORT,0.0683897896934,LONG,2012-04-09,1270.19,1051.31,-0.0727226336146,1051.31,782.34,-0.0053974208448,0.0680206612169,0.130879576615,1051.31,-37724.18,0.0540793511227,0.20779902551,1051.31,3767.55
304,304,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-04-10,10.04.2012,99741,CME,0,99,274830,142997,14675,1488,27614,32196,16855,47765,129486,473,7165,12499,692,245049,208364,29781,66466,33824.0,27695.0,-4783.0,503.0,-5661.0,3181.0,4462.0,9491.0,23881.0,-395.0,921.0,-1495.0,318.0,37334.0,25672.0,-3510.0,8152.0,100,52.0,5.3,0.5,10.0,11.7,6.1,17.4,47.1,0.2,2.6,4.5,0.3,89.2,75.8,10.8,24.2,165,26.0,6.0,4.0,15.0,16.0,9.0,19.0,61.0,7.0,7.0,15.0,,77.0,111.0,36.9,32.2,56.4,39.6,36.8,29.9,53.3,36.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.461046764193,LONG,0.813854076818,SHORT,-0.0766092626651,SHORT,2012-04-16,1381.21,1128.65,-0.144999052358,1381.21,2163.55,-0.0128992278542,-0.0756210623302,0.0482282704101,0.0,-37724.18,0.0578094984694,0.297500351603,1381.21,5148.76
305,305,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-04-17,17.04.2012,99741,CME,0,99,295844,169621,15549,1583,27239,46319,7016,54321,143809,799,6653,14459,795,268027,230329,27817,65515,21014.0,26624.0,874.0,95.0,-375.0,14123.0,-9839.0,6556.0,14323.0,326.0,-512.0,1960.0,103.0,22978.0,21965.0,-1964.0,-951.0,100,57.3,5.3,0.5,9.2,15.7,2.4,18.4,48.6,0.3,2.2,4.9,0.3,90.6,77.9,9.4,22.1,178,27.0,7.0,5.0,14.0,19.0,9.0,25.0,65.0,12.0,6.0,15.0,4.0,88.0,120.0,39.4,33.7,56.8,40.9,39.3,32.6,56.6,39.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.451663049513,LONG,0.832057028676,SHORT,-0.259387150276,SHORT,2012-04-23,1305.28,1105.43,-0.182777887611,1305.28,3468.83,-0.0152400799379,-0.255434069371,-0.101644735604,1305.28,-36418.9,0.0625035909064,0.322174795344,1305.28,6454.04
306,306,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-04-24,24.04.2012,99741,CME,0,99,287215,163420,13891,1860,26707,46194,7166,50397,134506,747,6049,16071,721,257067,221156,30148,66059,-8629.0,-6201.0,-1658.0,277.0,-532.0,-125.0,150.0,-3924.0,-9303.0,-52.0,-604.0,1612.0,-74.0,-10960.0,-9173.0,2331.0,544.0,100,56.9,4.8,0.6,9.3,16.1,2.5,17.5,46.8,0.3,2.1,5.6,0.3,89.5,77.0,10.5,23.0,177,26.0,9.0,6.0,14.0,18.0,11.0,25.0,63.0,9.0,5.0,17.0,,83.0,123.0,40.9,33.3,57.6,39.6,40.9,32.2,57.5,38.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.454881748809,LONG,0.843314853562,SHORT,-0.267307718687,SHORT,2012-04-30,-3051.17,1005.7,-0.007920568411,-3051.17,417.66,-0.0318102816259,-0.258804584875,-0.25930559112,-3051.17,-39470.07,0.0896936131297,0.374112667562,-3051.17,3402.87
307,307,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-05-01,01.05.2012,99741,CME,0,99,279605,153942,13442,2233,27734,45440,7018,49337,129999,1618,6398,12524,447,248727,212721,30878,66884,-7610.0,-9478.0,-449.0,373.0,1027.0,-754.0,-148.0,-1060.0,-4507.0,871.0,349.0,-3547.0,-274.0,-8340.0,-8435.0,730.0,825.0,100,55.1,4.8,0.8,9.9,16.3,2.5,17.6,46.5,0.6,2.3,4.5,0.2,89.0,76.1,11.0,23.9,171,25.0,11.0,5.0,15.0,18.0,11.0,21.0,61.0,15.0,6.0,14.0,,84.0,121.0,39.2,33.8,56.6,40.3,39.1,32.7,56.5,39.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.44978141589,LONG,0.839387277159,SHORT,-0.241971191953,SHORT,2012-05-07,-2951.6,1068.6,0.025336526734,-2951.6,-2533.94,-0.0435162771848,-0.231441506493,-0.26228644898,-2951.6,-42421.67,0.12062246729,0.395349173784,-2951.6,451.27
