,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
280,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-10-25,25.10.2011,096742,CME,0,96,171560,107059,1531,163,8425,62033,2396,34375,76031,1908,1581,2724,0,155907,146786,15653,24774,-4267.0,-10703.0,-147.0,-18.0,-220.0,214.0,219.0,3253.0,379.0,-226.0,-126.0,-2.0,0.0,-7821.0,419.0,3554.0,-4686.0,100,62.4,0.9,0.1,4.9,36.2,1.4,20.0,44.3,1.1,0.9,1.6,0.0,90.9,85.6,9.1,14.4,90,13.0,5.0,5.0,5.0,16.0,5.0,17.0,28.0,7.0,,4.0,0.0,46.0,61.0,36.5,50.4,59.9,62.8,36.5,48.6,59.9,61.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.377298335235,LONG,0.97180219173,SHORT,-0.760850435721,SHORT
281,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-01,01.11.2011,096742,CME,0,96,169466,101073,2399,229,7500,60874,2818,37721,75588,1520,1622,2277,0,152483,145705,16983,23761,-2094.0,-5986.0,868.0,66.0,-925.0,-1159.0,422.0,3346.0,-443.0,-388.0,41.0,-447.0,0.0,-3424.0,-1081.0,1330.0,-1013.0,100,59.6,1.4,0.1,4.4,35.9,1.7,22.3,44.6,0.9,1.0,1.3,0.0,90.0,86.0,10.0,14.0,90,16.0,4.0,5.0,5.0,14.0,5.0,22.0,24.0,7.0,,,0.0,53.0,54.0,36.3,52.4,58.5,64.8,36.2,50.8,58.3,63.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.334192341297,LONG,0.953629967527,SHORT,-0.780618363706,SHORT
282,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-08,08.11.2011,096742,CME,0,96,147978,90577,2582,990,9191,58369,2701,23339,55384,1330,1622,2837,0,129750,124193,18228,23785,-21488.0,-10496.0,183.0,761.0,1691.0,-2505.0,-117.0,-14382.0,-20204.0,-190.0,0.0,560.0,0.0,-22733.0,-21512.0,1245.0,24.0,100,61.2,1.7,0.7,6.2,39.4,1.8,15.8,37.4,0.9,1.1,1.9,0.0,87.7,83.9,12.3,16.1,80,15.0,,,6.0,12.0,5.0,19.0,20.0,6.0,,,0.0,46.0,47.0,40.6,49.4,58.4,61.2,40.0,47.9,57.2,59.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.407060198417,LONG,0.944567889308,SHORT,-0.727915926584,SHORT
283,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-15,15.11.2011,096742,CME,0,96,150702,93777,3455,577,9721,58456,2730,24752,58031,1240,3477,2186,0,136274,126675,14428,24027,2724.0,3200.0,873.0,-413.0,530.0,87.0,29.0,1413.0,2647.0,-90.0,1855.0,-651.0,0.0,6524.0,2482.0,-3800.0,242.0,100,62.2,2.3,0.4,6.5,38.8,1.8,16.4,38.5,0.8,2.3,1.5,0.0,90.4,84.1,9.6,15.9,91,15.0,4.0,4.0,7.0,12.0,5.0,24.0,23.0,8.0,4.0,,0.0,55.0,53.0,42.3,50.1,61.0,61.2,42.0,49.0,60.1,59.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.402002826667,LONG,0.928932861609,SHORT,-0.71483051469,SHORT
284,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-22,22.11.2011,096742,CME,0,96,160287,110381,3299,466,8239,60564,2735,20127,61917,1174,4132,2921,0,147254,133076,13033,27211,9585.0,16604.0,-156.0,-111.0,-1482.0,2108.0,5.0,-4625.0,3886.0,-66.0,655.0,735.0,0.0,10980.0,6401.0,-1395.0,3184.0,100,68.9,2.1,0.3,5.1,37.8,1.7,12.6,38.6,0.7,2.6,1.8,0.0,91.9,83.0,8.1,17.0,91,15.0,4.0,,6.0,14.0,5.0,20.0,24.0,7.0,4.0,4.0,0.0,50.0,56.0,43.9,50.6,63.1,60.0,43.7,49.2,62.3,58.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.509360830774,LONG,0.941959887403,SHORT,-0.760504629159,SHORT
285,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-11-29,29.11.2011,096742,CME,0,96,190728,141180,2531,253,7831,71138,2725,21608,80479,1273,3562,2789,0,178432,161188,12296,29540,30441.0,30799.0,-768.0,-213.0,-408.0,10574.0,-10.0,1481.0,18562.0,99.0,-570.0,-132.0,0.0,31178.0,28112.0,-737.0,2329.0,100,74.0,1.3,0.1,4.1,37.3,1.4,11.3,42.2,0.7,1.9,1.5,0.0,93.6,84.5,6.4,15.5,92,17.0,,,5.0,15.0,4.0,16.0,28.0,7.0,5.0,4.0,0.0,48.0,57.0,42.0,54.5,62.9,61.4,42.0,53.3,62.8,60.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.576674796987,LONG,0.964776530676,SHORT,-0.801669009358,SHORT
286,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-12-06,06.12.2011,096742,CME,0,96,209514,156088,4001,947,8255,79656,3084,23475,88040,1164,4308,2803,0,197321,179695,12193,29819,18786.0,14908.0,1470.0,694.0,424.0,8518.0,359.0,1867.0,7561.0,-109.0,746.0,14.0,0.0,18889.0,18507.0,-103.0,279.0,100,74.5,1.9,0.5,3.9,38.0,1.5,11.2,42.0,0.6,2.1,1.3,0.0,94.2,85.8,5.8,14.2,93,17.0,4.0,4.0,5.0,16.0,4.0,16.0,27.0,8.0,5.0,,0.0,48.0,61.0,43.9,55.9,65.4,62.9,43.9,54.6,65.3,61.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.578980406223,LONG,0.950015303987,SHORT,-0.812196425931,SHORT
287,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-12-13,13.12.2011,096742,CME,0,96,218203,150290,1728,12135,7652,78537,3362,22473,82177,7451,3103,2978,0,206466,188368,11737,29835,8689.0,-5798.0,-2273.0,11188.0,-603.0,-1119.0,278.0,-1002.0,-5863.0,6287.0,-1205.0,175.0,0.0,9145.0,8673.0,-456.0,16.0,100,68.9,0.8,5.6,3.5,36.0,1.5,10.3,37.7,3.4,1.4,1.4,0.0,94.6,86.3,5.4,13.7,92,15.0,6.0,10.0,4.0,15.0,4.0,15.0,29.0,16.0,4.0,,0.0,51.0,71.0,43.7,52.7,65.6,61.4,40.6,51.3,61.1,57.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.570511227903,LONG,0.977265850097,SHORT,-0.822436737867,SHORT
288,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-12-20,20.12.2011,096742,CME,0,96,183972,129741,1737,326,8318,77285,2805,25833,70515,694,2400,3230,4,170121,156596,13851,27376,-34231.0,-20549.0,9.0,-11809.0,666.0,-1252.0,-557.0,3360.0,-11662.0,-6757.0,-703.0,252.0,4.0,-36345.0,-31772.0,2114.0,-2459.0,100,70.5,0.9,0.2,4.5,42.0,1.5,14.0,38.3,0.4,1.3,1.8,0.0,92.5,85.1,7.5,14.9,85,11.0,5.0,,5.0,15.0,4.0,13.0,29.0,6.0,4.0,,,41.0,57.0,54.1,57.1,74.9,64.4,54.0,55.8,74.3,63.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.463756383111,LONG,0.973577328526,SHORT,-0.805661016553,SHORT
289,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2011-12-27,27.12.2011,096742,CME,0,96,183119,128343,2138,202,8644,75330,3108,24880,72242,633,3239,3230,0,169049,156883,14070,26236,-853.0,-1398.0,401.0,-124.0,326.0,-1955.0,303.0,-953.0,1727.0,-61.0,839.0,0.0,-4.0,-1072.0,287.0,219.0,-1140.0,100,70.1,1.2,0.1,4.7,41.1,1.7,13.6,39.5,0.3,1.8,1.8,0.0,92.3,85.7,7.7,14.3,85,11.0,5.0,,5.0,15.0,4.0,17.0,24.0,,5.0,,0.0,44.0,50.0,54.3,58.5,75.0,65.8,54.3,57.1,74.2,64.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.487654702333,LONG,0.96722894521,SHORT,-0.794126753519,SHORT
290,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-03,03.01.2012,096742,CME,0,96,193595,138025,2707,95,8242,76836,3117,28227,77358,903,2438,4179,0,181047,165195,12548,28400,10476.0,9682.0,569.0,-107.0,-402.0,1506.0,9.0,3347.0,5116.0,270.0,-801.0,949.0,0.0,11998.0,8312.0,-1522.0,2164.0,100,71.3,1.4,0.0,4.3,39.7,1.6,14.6,40.0,0.5,1.3,2.2,0.0,93.5,85.3,6.5,14.7,92,12.0,6.0,,4.0,16.0,4.0,14.0,31.0,4.0,4.0,5.0,0.0,41.0,61.0,52.8,56.1,76.7,62.5,52.8,54.8,76.0,61.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.465321778662,LONG,0.961529716056,SHORT,-0.806248383836,SHORT
291,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-10,10.01.2012,096742,CME,0,96,199855,146834,1458,39,7955,78453,3242,25601,79632,1360,2382,3469,0,187413,167653,12442,32202,6260.0,8809.0,-1249.0,-56.0,-287.0,1617.0,125.0,-2626.0,2274.0,457.0,-56.0,-710.0,0.0,6366.0,2458.0,-106.0,3802.0,100,73.5,0.7,0.0,4.0,39.3,1.6,12.8,39.8,0.7,1.2,1.7,0.0,93.8,83.9,6.2,16.1,87,12.0,4.0,,4.0,16.0,4.0,10.0,34.0,6.0,,4.0,0.0,37.0,62.0,53.0,56.0,76.1,62.2,53.0,54.7,75.9,61.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.513441601019,LONG,0.980336093653,SHORT,-0.815873530229,SHORT
292,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-17,17.01.2012,096742,CME,0,96,211418,157361,1611,153,8759,81639,3242,26254,83100,1179,1572,3585,0,198520,174509,12898,36909,11563.0,10527.0,153.0,114.0,804.0,3186.0,0.0,653.0,3468.0,-181.0,-810.0,116.0,0.0,11107.0,6856.0,456.0,4707.0,100,74.4,0.8,0.1,4.1,38.6,1.5,12.4,39.3,0.6,0.7,1.7,0.0,93.9,82.5,6.1,17.5,92,14.0,4.0,4.0,5.0,16.0,4.0,10.0,36.0,5.0,,5.0,0.0,38.0,67.0,54.7,49.9,77.1,57.6,54.6,48.7,76.9,56.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.519834665399,LONG,0.979732279898,SHORT,-0.806212526826,SHORT
293,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-24,24.01.2012,096742,CME,0,96,190040,141799,2542,349,8738,81432,3265,18957,67707,1099,1168,2279,0,175375,158673,14665,31367,-21378.0,-15562.0,931.0,196.0,-21.0,-207.0,23.0,-7297.0,-15393.0,-80.0,-404.0,-1306.0,0.0,-23145.0,-15836.0,1767.0,-5542.0,100,74.6,1.3,0.2,4.6,42.8,1.7,10.0,35.6,0.6,0.6,1.2,0.0,92.3,83.5,7.7,16.5,92,12.0,7.0,,5.0,17.0,4.0,14.0,31.0,5.0,,5.0,0.0,39.0,65.0,54.0,51.1,76.8,59.0,53.9,49.8,76.0,57.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.562517308225,LONG,0.964777852447,SHORT,-0.806188310968,SHORT
294,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-01-31,31.01.2012,096742,CME,0,96,190849,135659,6417,249,8861,79310,3161,25515,70783,1173,1170,629,0,175788,161722,15061,29127,809.0,-6140.0,3875.0,-100.0,123.0,-2122.0,-104.0,6558.0,3076.0,74.0,2.0,-1650.0,0.0,413.0,3049.0,396.0,-2240.0,100,71.1,3.4,0.1,4.6,41.6,1.7,13.4,37.1,0.6,0.6,0.3,0.0,92.1,84.7,7.9,15.3,97,11.0,9.0,4.0,6.0,16.0,4.0,18.0,33.0,7.0,,,0.0,45.0,67.0,50.6,49.2,73.5,59.3,50.6,48.0,72.7,58.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.470082452387,LONG,0.909668064979,SHORT,-0.799004207733,SHORT
295,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-02-07,07.02.2012,096742,CME,0,96,195733,130185,7970,716,10767,76170,3245,29573,77181,1023,1603,2210,0,177112,168515,18621,27218,4884.0,-5474.0,1553.0,467.0,1906.0,-3140.0,84.0,4058.0,6398.0,-150.0,433.0,1581.0,0.0,1324.0,6793.0,3560.0,-1909.0,100,66.5,4.1,0.4,5.5,38.9,1.7,15.1,39.4,0.5,0.8,1.1,0.0,90.5,86.1,9.5,13.9,94,10.0,8.0,4.0,7.0,14.0,5.0,22.0,29.0,4.0,,,0.0,50.0,57.0,48.5,51.1,69.3,61.2,48.4,49.9,68.5,59.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.445959870356,LONG,0.884622344468,SHORT,-0.752303392112,SHORT
296,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-02-14,14.02.2012,096742,CME,0,96,192071,124927,8466,842,10743,76487,2456,31161,75147,1148,2589,755,0,173866,165301,18205,26770,-3662.0,-5258.0,496.0,126.0,-24.0,317.0,-789.0,1588.0,-2034.0,125.0,986.0,-1455.0,0.0,-3246.0,-3214.0,-416.0,-448.0,100,65.0,4.4,0.4,5.6,39.8,1.3,16.2,39.1,0.6,1.3,0.4,0.0,90.5,86.1,9.5,13.9,92,10.0,10.0,6.0,6.0,14.0,5.0,20.0,28.0,7.0,,,0.0,51.0,59.0,48.5,53.3,67.8,63.4,48.4,52.1,67.4,62.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.413760018061,LONG,0.873066802606,SHORT,-0.753685658604,SHORT
297,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-02-21,21.02.2012,096742,CME,0,96,186668,123643,10174,911,11173,75817,2456,26244,68444,1215,1612,1593,0,167254,160610,19414,26058,-5403.0,-1284.0,1708.0,69.0,430.0,-670.0,0.0,-4917.0,-6703.0,67.0,-977.0,838.0,0.0,-6612.0,-4691.0,1209.0,-712.0,100,66.2,5.5,0.5,6.0,40.6,1.3,14.1,36.7,0.7,0.9,0.9,0.0,89.6,86.0,10.4,14.0,95,10.0,10.0,5.0,7.0,14.0,5.0,21.0,29.0,6.0,,,0.0,51.0,60.0,49.0,48.5,68.8,59.9,49.0,47.3,68.4,58.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.445674214262,LONG,0.847941591875,SHORT,-0.743119898839,SHORT
298,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-02-28,28.02.2012,096742,CME,0,96,176885,116655,13776,879,11152,75266,2453,23802,54453,1350,1612,2259,0,157903,150436,18982,26449,-9783.0,-6988.0,3602.0,-32.0,-21.0,-551.0,-3.0,-2442.0,-13991.0,135.0,0.0,666.0,0.0,-9351.0,-10174.0,-432.0,391.0,100,65.9,7.8,0.5,6.3,42.6,1.4,13.5,30.8,0.8,0.9,1.3,0.0,89.3,85.0,10.7,15.0,94,9.0,11.0,5.0,7.0,14.0,5.0,19.0,29.0,8.0,,,0.0,50.0,62.0,49.3,45.9,68.6,56.9,49.3,44.9,68.2,55.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.391681042745,LONG,0.788761874094,SHORT,-0.741905621514,SHORT
299,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-03-06,06.03.2012,096742,CME,0,96,184104,118527,11778,2192,10838,74604,2639,21484,60491,5407,3844,1593,0,164931,158704,19173,25400,7219.0,1872.0,-1998.0,1313.0,-314.0,-662.0,186.0,-2318.0,6038.0,4057.0,2232.0,-666.0,0.0,7028.0,8268.0,191.0,-1049.0,100,64.4,6.4,1.2,5.9,40.5,1.4,11.7,32.9,2.9,2.1,0.9,0.0,89.6,86.2,10.4,13.8,95,10.0,10.0,8.0,8.0,14.0,6.0,18.0,29.0,8.0,4.0,,0.0,55.0,62.0,47.3,51.3,67.1,60.5,46.6,47.7,66.0,56.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.475840195181,LONG,0.819224128007,SHORT,-0.746307436624,SHORT
300,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-03-13,13.03.2012,096742,CME,0,96,202880,125625,10819,2685,9792,73704,2809,25585,63475,17477,2059,3697,0,186032,174666,16848,28214,18776.0,7098.0,-959.0,493.0,-1046.0,-900.0,170.0,4101.0,2984.0,12070.0,-1785.0,2104.0,0.0,21101.0,15962.0,-2325.0,2814.0,100,61.9,5.3,1.3,4.8,36.3,1.4,12.6,31.3,8.6,1.0,1.8,0.0,91.7,86.1,8.3,13.9,93,11.0,8.0,7.0,8.0,14.0,6.0,15.0,29.0,14.0,,4.0,0.0,53.0,67.0,45.5,49.9,65.9,58.2,45.2,44.2,64.2,51.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.425443521222,LONG,0.841414792882,SHORT,-0.765449841909,SHORT
301,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-03-20,20.03.2012,096742,CME,0,96,141411,62823,1207,748,9701,73177,3240,43337,33658,143,2069,4926,0,122061,117099,19350,24312,-61469.0,-62802.0,-9612.0,-1937.0,-91.0,-527.0,431.0,17752.0,-29817.0,-17334.0,10.0,1229.0,0.0,-63971.0,-57567.0,2502.0,-3902.0,100,44.4,0.9,0.5,6.9,51.7,2.3,30.6,23.8,0.1,1.5,3.5,0.0,86.3,82.8,13.7,17.2,87,10.0,,5.0,7.0,14.0,6.0,23.0,22.0,,,5.0,0.0,49.0,52.0,42.6,49.9,61.2,58.0,42.4,48.1,60.6,56.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.125709461653,SHORT,0.96229892238,SHORT,-0.765896860445,SHORT
302,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-03-27,27.03.2012,096742,CME,0,96,135147,46541,2769,879,9624,72661,3743,47538,28386,213,2041,4050,0,110579,112701,24568,22446,-6264.0,-16282.0,1562.0,131.0,-77.0,-516.0,503.0,4201.0,-5272.0,70.0,-28.0,-876.0,0.0,-11482.0,-4398.0,5218.0,-1866.0,100,34.4,2.0,0.7,7.1,53.8,2.8,35.2,21.0,0.2,1.5,3.0,0.0,81.8,83.4,18.2,16.6,85,8.0,6.0,4.0,7.0,14.0,6.0,22.0,21.0,,,4.0,0.0,46.0,52.0,42.5,52.1,57.1,60.5,42.4,49.9,56.5,58.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.252252252252,SHORT,0.887690123707,SHORT,-0.766081302789,SHORT
303,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-04-03,03.04.2012,096742,CME,0,96,142660,45052,10187,455,9967,72114,4409,54098,28324,225,3008,3324,0,117214,119038,25446,23622,7513.0,-1489.0,7418.0,-424.0,343.0,-547.0,666.0,6560.0,-62.0,12.0,967.0,-726.0,0.0,6635.0,6337.0,878.0,1176.0,100,31.6,7.1,0.3,7.0,50.5,3.1,37.9,19.9,0.2,2.1,2.3,0.0,82.2,83.4,17.8,16.6,87,7.0,8.0,4.0,8.0,14.0,6.0,25.0,17.0,4.0,5.0,,0.0,53.0,48.0,43.0,50.8,56.9,60.5,42.9,48.4,56.1,58.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.312707772197,SHORT,0.631166386068,SHORT,-0.757142335011,SHORT
304,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-04-10,10.04.2012,096742,CME,0,96,145522,46670,5042,308,9118,72484,4798,60999,36693,352,2066,3324,0,124311,123001,21211,22521,2862.0,1618.0,-5145.0,-147.0,-849.0,370.0,389.0,6901.0,8369.0,127.0,-942.0,0.0,0.0,7097.0,3963.0,-4235.0,-1101.0,100,32.1,3.5,0.2,6.3,49.8,3.3,41.9,25.2,0.2,1.4,2.3,0.0,85.4,84.5,14.6,15.5,92,9.0,5.0,4.0,7.0,15.0,5.0,30.0,20.0,5.0,,,0.0,55.0,51.0,45.4,53.4,59.1,61.2,45.3,50.8,58.3,58.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.248802358433,SHORT,0.804996905941,SHORT,-0.776525085169,SHORT
305,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-04-17,17.04.2012,096742,CME,0,96,157015,43303,34549,830,8813,55987,6007,70262,35214,659,2046,3324,0,131920,136570,25095,20445,11493.0,-3367.0,29507.0,522.0,-305.0,-16497.0,1209.0,9263.0,-1479.0,307.0,-20.0,0.0,0.0,7609.0,13569.0,3884.0,-2076.0,100,27.6,22.0,0.5,5.6,35.7,3.8,44.7,22.4,0.4,1.3,2.1,0.0,84.0,87.0,16.0,13.0,89,8.0,8.0,4.0,7.0,16.0,5.0,31.0,13.0,4.0,,,0.0,56.0,46.0,43.5,55.2,57.0,66.0,43.4,52.4,55.5,63.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.332284121506,SHORT,0.11244412475,SHORT,-0.72799382716,SHORT
306,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-04-24,24.04.2012,096742,CME,0,96,173368,32026,67526,207,8991,46521,6599,87043,29109,338,2444,3324,0,137648,153624,35720,19744,16353.0,-11277.0,32977.0,-623.0,178.0,-9466.0,592.0,16781.0,-6105.0,-321.0,398.0,0.0,0.0,5728.0,17054.0,10625.0,-701.0,100,18.5,38.9,0.1,5.2,26.8,3.8,50.2,16.8,0.2,1.4,1.9,0.0,79.4,88.6,20.6,11.4,102,6.0,10.0,,7.0,16.0,5.0,40.0,17.0,6.0,,,0.0,62.0,53.0,40.6,51.3,51.7,62.7,40.5,48.5,50.5,59.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.498777464013,SHORT,-0.356597557056,LONG,-0.676070038911,SHORT
307,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-05-01,01.05.2012,096742,CME,0,96,188288,29888,86379,226,9328,46182,6392,98985,26567,358,2424,3983,0,147601,170087,40687,18201,14920.0,-2138.0,18853.0,19.0,337.0,-339.0,-207.0,11942.0,-2542.0,20.0,-20.0,659.0,0.0,9953.0,16463.0,4967.0,-1543.0,100,15.9,45.9,0.1,5.0,24.5,3.4,52.6,14.1,0.2,1.3,2.1,0.0,78.4,90.3,21.6,9.7,103,7.0,11.0,4.0,6.0,16.0,5.0,40.0,15.0,4.0,4.0,4.0,0.0,65.0,51.0,40.4,54.8,50.7,64.9,40.1,52.2,49.2,62.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.576796865044,SHORT,-0.485873033621,LONG,-0.663916411457,SHORT
308,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-05-08,08.05.2012,096742,CME,0,96,199801,6297,98554,55,9598,46638,6323,111188,25692,277,24199,3494,0,157937,181033,41864,18768,11513.0,-23591.0,12175.0,-171.0,270.0,456.0,-69.0,12203.0,-875.0,-81.0,21775.0,-489.0,0.0,10336.0,10946.0,1177.0,567.0,100,3.2,49.3,0.0,4.8,23.3,3.2,55.6,12.9,0.1,12.1,1.7,0.0,79.0,90.6,21.0,9.4,99,,13.0,,6.0,15.0,4.0,39.0,16.0,4.0,4.0,,0.0,59.0,50.0,41.4,56.2,51.2,66.2,41.3,53.7,49.9,63.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.624605493863,SHORT,-0.87988669636,LONG,-0.658652820257,SHORT
309,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2012-05-15,15.05.2012,096742,CME,0,96,199270,4210,99820,279,10308,47347,6253,114950,24377,364,23869,3494,0,160233,181934,39037,17336,-531.0,-2087.0,1266.0,224.0,710.0,709.0,-70.0,3762.0,-1315.0,87.0,-330.0,0.0,0.0,2296.0,901.0,-2827.0,-1432.0,100,2.1,50.1,0.1,5.2,23.8,3.1,57.7,12.2,0.2,12.0,1.8,0.0,80.4,91.3,19.6,8.7,105,4.0,13.0,5.0,7.0,15.0,4.0,40.0,16.0,5.0,6.0,,0.0,67.0,52.0,44.3,57.1,52.8,65.8,43.9,54.6,51.5,63.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.650075003409,SHORT,-0.919061809094,LONG,-0.642424768017,SHORT
